DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-05-18 00:00:00;3;0;0;2;2;1;0;0;0;0;0;0;0;0;0
2020-05-18 00:15:00;8;0;0;1;1;4;0;0;0;0;0;0;0;0;0
2020-05-18 00:30:00;5;0;0;2;2;4;0;0;0;0;0;0;0;0;0
2020-05-18 00:45:00;6;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-05-18 01:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 01:15:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 01:30:00;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-05-18 01:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 02:00:00;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-18 02:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 02:30:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-05-18 02:45:00;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-05-18 03:00:00;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-18 03:15:00;4;0;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-05-18 03:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-18 04:00:00;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-05-18 04:15:00;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-18 04:30:00;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-05-18 04:45:00;5;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-05-18 05:00:00;8;0;0;3;3;7;0;0;0;0;0;0;0;0;0
2020-05-18 05:15:00;23;0;0;7;6;12;0;0;0;0;0;0;0;0;0
2020-05-18 05:30:00;28;0;0;10;10;22;0;0;0;0;0;0;0;0;0
2020-05-18 05:45:00;26;0;0;21;21;21;0;0;0;0;0;0;0;0;0
2020-05-18 06:00:00;30;0;0;16;15;14;0;0;0;0;0;0;0;0;0
2020-05-18 06:15:00;32;0;1;12;12;34;0;0;1;0;0;0;0;0;0
2020-05-18 06:30:00;38;0;1;24;21;30;0;0;0;0;0;0;0;0;0
2020-05-18 06:45:00;47;0;1;32;27;32;0;0;1;0;0;0;0;0;0
2020-05-18 07:00:00;44;0;0;31;32;30;0;0;5;0;0;0;0;0;0
2020-05-18 07:15:00;46;0;1;46;38;45;0;0;0;0;0;0;0;0;0
2020-05-18 07:30:00;42;0;2;31;28;32;0;0;0;0;0;0;0;0;0
2020-05-18 07:45:00;47;0;0;30;22;30;0;0;0;0;0;0;0;0;0
2020-05-18 08:00:00;37;0;1;28;0;18;0;0;2;4;0;13;0;0;0
2020-05-18 08:15:00;34;0;0;37;18;19;0;1;1;2;1;0;0;0;0
2020-05-18 08:30:00;39;0;1;28;26;29;0;0;0;0;0;0;0;0;0
2020-05-18 08:45:00;42;0;0;38;38;20;0;0;1;1;1;0;0;0;0
2020-05-18 09:00:00;45;0;2;29;30;30;0;0;11;0;0;0;0;0;0
2020-05-18 09:15:00;32;0;0;33;31;18;0;0;4;0;0;0;0;0;0
2020-05-18 09:30:00;42;0;0;37;25;24;0;0;1;0;0;0;0;0;0
2020-05-18 09:45:00;41;0;1;31;30;23;0;0;2;1;0;0;0;0;3
2020-05-18 10:00:00;40;0;1;39;32;21;0;1;1;1;0;0;0;0;0
2020-05-18 10:15:00;46;0;6;33;26;27;0;0;0;1;0;0;0;0;0
2020-05-18 10:30:00;52;0;15;29;29;16;0;0;1;0;0;0;0;0;0
2020-05-18 10:45:00;62;0;17;31;29;18;0;0;0;1;0;0;0;0;0
2020-05-18 11:00:00;69;0;9;43;37;20;0;0;2;0;0;0;0;0;0
2020-05-18 11:15:00;40;0;5;32;29;19;0;0;0;2;3;10;0;3;0
2020-05-18 11:30:00;42;0;2;44;35;19;0;0;0;0;3;0;0;0;0
2020-05-18 11:45:00;54;0;2;27;25;27;0;1;0;0;0;0;0;0;0
