DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-10-09 00:00:00;4;2;0;10;4;0;0;0;0;0
2019-10-09 00:15:00;9;6;2;9;3;0;0;0;0;0
2019-10-09 00:30:00;9;7;0;3;2;0;0;0;0;0
2019-10-09 00:45:00;4;2;1;5;8;0;0;0;0;0
2019-10-09 01:00:00;5;4;0;5;6;0;0;0;0;0
2019-10-09 01:15:00;2;2;0;1;1;0;0;0;0;0
2019-10-09 01:30:00;2;3;0;4;2;0;0;0;0;0
2019-10-09 01:45:00;6;4;0;3;3;0;0;0;0;0
2019-10-09 02:00:00;7;7;0;4;5;2;0;0;0;0
2019-10-09 02:15:00;3;3;0;7;4;0;0;0;0;0
2019-10-09 02:30:00;9;1;0;1;3;0;0;0;0;0
2019-10-09 02:45:00;6;1;0;5;4;0;0;0;0;0
2019-10-09 03:00:00;5;6;0;3;5;0;0;0;0;0
2019-10-09 03:15:00;10;3;1;6;7;0;0;0;0;0
2019-10-09 03:30:00;10;7;0;6;4;0;0;0;0;0
2019-10-09 03:45:00;4;1;0;6;6;0;0;0;0;0
2019-10-09 04:00:00;7;3;0;10;10;1;0;0;0;0
2019-10-09 04:15:00;10;5;0;8;3;0;0;0;0;0
2019-10-09 04:30:00;14;14;0;11;6;0;0;0;0;0
2019-10-09 04:45:00;19;12;1;21;12;0;0;0;0;0
2019-10-09 05:00:00;17;13;1;32;14;2;0;0;0;0
2019-10-09 05:15:00;23;11;0;39;24;0;0;0;0;0
2019-10-09 05:30:00;55;29;0;59;29;1;0;0;0;0
2019-10-09 05:45:00;47;15;0;61;36;1;0;0;0;0
2019-10-09 06:00:00;67;36;5;61;39;0;0;0;0;0
2019-10-09 06:15:00;71;49;5;99;44;6;0;0;0;0
2019-10-09 06:30:00;97;54;0;89;54;3;0;0;0;0
2019-10-09 06:45:00;121;78;0;109;62;6;0;0;0;0
2019-10-09 07:00:00;91;63;0;114;61;2;0;0;0;0
2019-10-09 07:15:00;137;65;0;152;117;258;1;0;0;0
2019-10-09 07:30:00;119;63;1;138;82;5;0;0;0;0
2019-10-09 07:45:00;125;80;0;117;68;3;2;0;0;0
2019-10-09 08:00:00;101;90;1;102;62;4;5;0;0;0
2019-10-09 08:15:00;122;91;0;82;51;4;1;0;0;0
2019-10-09 08:30:00;104;102;0;87;62;6;0;0;0;0
2019-10-09 08:45:00;103;85;3;102;51;3;3;0;0;0
2019-10-09 09:00:00;103;97;262;85;56;5;0;0;0;0
2019-10-09 09:15:00;100;69;261;99;54;8;1;0;0;0
2019-10-09 09:30:00;103;68;4;93;44;8;4;0;0;0
2019-10-09 09:45:00;85;67;2;82;54;8;1;0;0;0
2019-10-09 10:00:00;99;52;6;114;61;10;1;0;0;0
2019-10-09 10:15:00;110;60;4;114;60;9;0;0;0;0
2019-10-09 10:30:00;92;57;3;98;53;3;0;0;0;0
2019-10-09 10:45:00;105;61;4;99;57;5;0;0;0;0
2019-10-09 11:00:00;80;59;1;106;64;8;0;0;0;0
2019-10-09 11:15:00;107;93;3;118;61;11;6;0;0;0
2019-10-09 11:30:00;91;59;4;101;52;6;0;0;0;0
2019-10-09 11:45:00;102;81;8;100;61;9;5;0;0;0
2019-10-09 12:00:00;91;77;6;101;86;7;6;0;0;0
2019-10-09 12:15:00;95;71;8;109;65;7;12;0;0;0
2019-10-09 12:30:00;113;62;9;104;52;9;4;0;0;0
2019-10-09 12:45:00;108;64;3;122;62;6;1;0;0;0
2019-10-09 13:00:00;123;64;11;99;65;9;4;0;0;0
2019-10-09 13:15:00;125;89;7;103;61;5;2;0;0;0
2019-10-09 13:30:00;143;77;5;111;67;9;3;0;0;0
2019-10-09 13:45:00;103;61;3;138;80;12;0;0;0;0
2019-10-09 14:00:00;106;60;8;110;64;6;0;0;0;0
2019-10-09 14:15:00;114;65;5;122;70;6;0;0;0;0
2019-10-09 14:30:00;107;87;6;108;55;11;0;0;0;0
2019-10-09 14:45:00;105;88;0;109;49;7;0;0;0;0
2019-10-09 15:00:00;115;78;4;121;75;12;6;0;0;0
2019-10-09 15:15:00;105;74;4;109;78;6;0;0;0;0
2019-10-09 15:30:00;115;80;4;128;82;11;0;0;0;0
2019-10-09 15:45:00;123;68;11;116;71;8;0;0;0;0
2019-10-09 16:00:00;126;82;4;110;82;14;0;0;0;0
2019-10-09 16:15:00;132;83;6;136;89;7;0;0;0;0
2019-10-09 16:30:00;117;88;2;156;102;7;0;0;0;0
2019-10-09 16:45:00;120;87;7;121;95;11;3;0;0;0
2019-10-09 17:00:00;121;83;4;158;107;10;0;0;0;0
2019-10-09 17:15:00;107;59;7;98;81;6;0;0;0;0
2019-10-09 17:30:00;128;77;7;134;60;7;5;0;0;0
2019-10-09 17:45:00;99;49;2;102;82;5;0;0;0;0
2019-10-09 18:00:00;88;47;2;95;49;4;0;0;0;0
2019-10-09 18:15:00;65;41;0;102;56;5;0;0;0;0
2019-10-09 18:30:00;65;49;0;66;50;5;0;0;0;0
2019-10-09 18:45:00;71;34;2;58;25;6;0;0;0;0
2019-10-09 19:00:00;61;39;0;79;32;5;0;0;0;0
2019-10-09 19:15:00;64;34;5;61;22;4;0;0;0;0
2019-10-09 19:30:00;59;27;0;42;14;9;0;0;0;0
2019-10-09 19:45:00;53;31;0;35;14;3;0;0;0;0
2019-10-09 20:00:00;45;25;2;23;16;2;0;0;0;0
2019-10-09 20:15:00;37;20;0;37;19;2;0;0;0;0
2019-10-09 20:30:00;35;12;1;26;13;0;0;0;0;0
2019-10-09 20:45:00;39;11;1;35;9;0;0;0;0;0
2019-10-09 21:00:00;24;16;0;33;8;0;0;0;0;0
2019-10-09 21:15:00;40;12;2;22;20;0;0;0;0;0
2019-10-09 21:30:00;29;17;1;26;17;0;0;0;0;0
2019-10-09 21:45:00;43;22;2;19;17;0;0;0;0;0
2019-10-09 22:00:00;29;15;4;16;10;0;0;0;0;0
2019-10-09 22:15:00;46;20;1;22;9;0;0;0;0;0
2019-10-09 22:30:00;13;21;3;18;12;1;0;0;0;0
2019-10-09 22:45:00;16;10;1;16;6;0;0;0;0;0
2019-10-09 23:00:00;18;15;2;22;1;0;0;0;0;0
2019-10-09 23:15:00;25;9;1;13;4;0;0;0;0;0
2019-10-09 23:30:00;16;6;0;12;6;0;0;0;0;0
2019-10-09 23:45:00;13;10;0;8;5;0;0;0;0;0
