DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-05-21 00:00:00;10;14;15;0;6;0;7;8
2020-05-21 00:15:00;10;11;12;5;8;0;14;9
2020-05-21 00:30:00;11;15;15;3;4;0;15;11
2020-05-21 00:45:00;3;6;6;2;3;0;4;6
2020-05-21 01:00:00;7;6;7;3;6;0;11;6
2020-05-21 01:15:00;7;12;12;0;1;0;6;2
2020-05-21 01:30:00;3;14;14;1;4;0;8;2
2020-05-21 01:45:00;1;4;4;2;4;0;5;2
2020-05-21 02:00:00;7;9;8;0;0;0;3;2
2020-05-21 02:15:00;3;2;3;2;0;0;1;0
2020-05-21 02:30:00;1;8;7;2;2;0;4;1
2020-05-21 02:45:00;0;5;5;0;2;0;3;0
2020-05-21 03:00:00;1;2;2;1;2;0;4;2
2020-05-21 03:15:00;5;6;7;5;4;0;2;3
2020-05-21 03:30:00;3;2;2;0;0;0;4;1
2020-05-21 03:45:00;1;5;5;1;5;0;2;2
2020-05-21 04:00:00;2;5;5;1;0;0;2;0
2020-05-21 04:15:00;1;0;0;0;1;0;4;2
2020-05-21 04:30:00;0;4;4;1;3;0;2;2
2020-05-21 04:45:00;2;1;1;1;1;0;0;2
2020-05-21 05:00:00;4;6;5;2;3;0;7;3
2020-05-21 05:15:00;5;5;5;3;5;0;2;1
2020-05-21 05:30:00;11;6;6;2;4;0;19;7
2020-05-21 05:45:00;3;7;7;12;11;0;19;4
2020-05-21 06:00:00;3;6;6;28;36;0;24;20
2020-05-21 06:15:00;5;13;13;7;12;0;12;7
2020-05-21 06:30:00;9;12;12;6;7;0;9;3
2020-05-21 06:45:00;7;5;6;4;6;0;8;7
2020-05-21 07:00:00;8;8;8;4;8;0;11;3
2020-05-21 07:15:00;7;10;9;1;5;0;6;5
2020-05-21 07:30:00;3;10;10;2;3;0;8;1
2020-05-21 07:45:00;9;7;8;3;5;0;15;7
2020-05-21 08:00:00;10;8;8;2;4;0;12;5
2020-05-21 08:15:00;9;11;10;6;5;0;13;6
2020-05-21 08:30:00;6;13;14;11;9;0;22;4
2020-05-21 08:45:00;12;12;13;6;13;0;18;11
2020-05-21 09:00:00;21;26;26;9;5;0;17;9
