DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-12-03 00:00:00;10;5;1;11;4;1;0;0;0;0
2019-12-03 00:15:00;5;3;0;4;0;0;0;0;0;0
2019-12-03 00:30:00;6;6;0;10;4;0;0;0;0;0
2019-12-03 00:45:00;7;5;1;0;2;1;0;0;0;0
2019-12-03 01:00:00;4;3;0;5;2;0;0;0;0;0
2019-12-03 01:15:00;6;5;0;5;2;0;0;0;0;0
2019-12-03 01:30:00;8;5;0;3;0;0;0;0;0;0
2019-12-03 01:45:00;7;3;0;4;2;0;0;0;0;0
2019-12-03 02:00:00;7;5;1;5;2;2;0;0;0;0
2019-12-03 02:15:00;6;3;0;2;2;0;0;0;0;0
2019-12-03 02:30:00;7;3;0;4;1;0;0;0;0;0
2019-12-03 02:45:00;7;6;0;7;3;0;0;0;0;0
2019-12-03 03:00:00;4;4;0;7;7;2;0;0;0;0
2019-12-03 03:15:00;1;3;1;4;2;0;0;0;0;0
2019-12-03 03:30:00;6;7;0;5;3;0;0;0;0;0
2019-12-03 03:45:00;9;6;1;7;3;1;0;0;0;0
2019-12-03 04:00:00;9;7;1;6;4;0;0;0;0;0
2019-12-03 04:15:00;6;3;0;6;2;1;0;0;0;0
2019-12-03 04:30:00;13;5;0;7;5;0;0;0;0;0
2019-12-03 04:45:00;17;15;2;23;10;0;0;0;0;0
2019-12-03 05:00:00;17;8;0;27;5;3;0;0;0;0
2019-12-03 05:15:00;24;22;0;49;15;2;0;0;0;0
2019-12-03 05:30:00;49;24;0;47;29;2;0;0;0;0
2019-12-03 05:45:00;59;33;3;83;31;4;0;0;0;0
2019-12-03 06:00:00;58;51;6;88;43;1;0;0;0;0
2019-12-03 06:15:00;74;44;1;84;31;2;0;0;0;0
2019-12-03 06:30:00;102;72;0;92;45;5;0;0;0;0
2019-12-03 06:45:00;125;73;0;119;64;6;0;0;0;0
2019-12-03 07:00:00;114;54;0;132;88;2;0;0;0;0
2019-12-03 07:15:00;120;61;2;128;92;5;2;0;0;0
2019-12-03 07:30:00;155;88;1;128;73;4;4;0;0;0
2019-12-03 07:45:00;120;81;2;101;51;7;0;0;0;0
2019-12-03 08:00:00;122;97;2;92;63;5;2;0;0;0
2019-12-03 08:15:00;112;91;1;96;61;8;3;0;0;0
2019-12-03 08:30:00;95;93;2;82;66;9;0;0;0;0
2019-12-03 08:45:00;96;84;0;83;41;4;0;0;0;0
2019-12-03 09:00:00;97;79;0;101;58;7;0;0;0;0
2019-12-03 09:15:00;80;65;5;88;57;9;0;0;0;0
2019-12-03 09:30:00;84;56;2;97;76;8;23;0;0;0
2019-12-03 09:45:00;94;45;4;104;61;6;0;0;0;0
2019-12-03 10:00:00;95;57;4;101;48;7;0;0;0;0
2019-12-03 10:15:00;81;50;6;93;49;7;0;0;0;0
2019-12-03 10:30:00;88;69;9;113;67;7;0;0;0;0
2019-12-03 10:45:00;111;81;6;92;49;7;1;0;0;0
2019-12-03 11:00:00;113;68;5;104;57;9;1;0;0;0
2019-12-03 11:15:00;114;91;15;95;57;262;2;0;0;0
2019-12-03 11:30:00;94;51;3;101;64;9;4;0;0;0
2019-12-03 11:45:00;101;82;9;106;65;10;7;0;0;0
2019-12-03 12:00:00;117;80;18;128;71;10;10;0;0;0
2019-12-03 12:15:00;104;71;10;108;57;6;5;0;0;0
2019-12-03 12:30:00;109;73;3;117;65;6;2;0;0;0
2019-12-03 12:45:00;109;84;10;103;58;260;1;0;0;0
2019-12-03 13:00:00;120;69;8;108;62;9;0;0;0;0
2019-12-03 13:15:00;101;73;6;106;59;6;13;0;0;0
2019-12-03 13:30:00;118;57;13;94;58;5;9;0;0;0
2019-12-03 13:45:00;117;51;5;101;52;7;0;0;0;0
