DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-08-30 00:00:00;9;12;4;0;0;0;0;0
2019-08-30 00:15:00;10;25;9;0;0;0;0;0
2019-08-30 00:30:00;6;13;15;0;0;0;0;0
2019-08-30 00:45:00;4;9;8;0;0;0;0;0
2019-08-30 01:00:00;5;12;6;0;0;0;0;0
2019-08-30 01:15:00;8;11;8;0;0;0;0;0
2019-08-30 01:30:00;5;6;11;0;0;0;0;0
2019-08-30 01:45:00;5;14;5;0;0;0;0;0
2019-08-30 02:00:00;6;15;4;0;0;0;0;0
2019-08-30 02:15:00;7;12;6;0;0;0;0;0
2019-08-30 02:30:00;6;8;9;0;0;0;0;0
2019-08-30 02:45:00;8;10;5;0;0;0;0;0
2019-08-30 03:00:00;4;9;7;0;0;0;0;0
2019-08-30 03:15:00;4;13;6;0;0;0;0;0
2019-08-30 03:30:00;4;9;5;0;0;0;0;0
2019-08-30 03:45:00;4;4;4;0;0;0;0;0
2019-08-30 04:00:00;6;12;10;0;0;0;0;0
2019-08-30 04:15:00;15;18;10;0;0;0;0;0
2019-08-30 04:30:00;12;20;6;0;0;0;0;0
2019-08-30 04:45:00;14;23;22;0;0;0;0;0
2019-08-30 05:00:00;17;24;28;0;0;0;0;0
2019-08-30 05:15:00;23;41;64;0;0;0;0;0
2019-08-30 05:30:00;50;88;55;0;0;0;0;0
2019-08-30 05:45:00;65;99;43;0;0;0;0;0
2019-08-30 06:00:00;72;103;46;0;0;0;0;0
2019-08-30 06:15:00;41;116;56;0;0;0;0;0
2019-08-30 06:30:00;61;134;60;0;1;3;6;0
2019-08-30 06:45:00;51;120;66;0;4;6;7;7
2019-08-30 07:00:00;47;105;64;0;4;2;0;0
2019-08-30 07:15:00;55;101;77;0;7;20;6;4
2019-08-30 07:30:00;52;120;72;0;0;27;1;0
2019-08-30 07:45:00;84;113;91;0;4;5;11;0
2019-08-30 08:00:00;40;103;47;0;1;0;0;0
2019-08-30 08:15:00;72;118;69;0;9;10;18;2
2019-08-30 08:30:00;61;126;62;0;0;5;9;0
2019-08-30 08:45:00;65;114;63;0;12;2;1;11
2019-08-30 09:00:00;61;111;55;0;2;1;7;1
2019-08-30 09:15:00;55;121;53;0;9;0;1;7
2019-08-30 09:30:00;57;117;56;0;1;4;3;1
2019-08-30 09:45:00;65;130;71;0;1;1;8;2
2019-08-30 10:00:00;61;138;54;0;0;4;5;0
2019-08-30 10:15:00;63;135;65;0;0;6;1;0
2019-08-30 10:30:00;76;145;64;0;6;9;0;2
2019-08-30 10:45:00;67;159;64;0;2;2;36;0
2019-08-30 11:00:00;59;172;75;0;8;4;2;9
2019-08-30 11:15:00;59;190;69;0;8;8;4;3
2019-08-30 11:30:00;84;145;65;0;11;2;9;7
2019-08-30 11:45:00;87;172;72;0;26;1;2;19
2019-08-30 12:00:00;78;178;63;0;7;10;10;21
2019-08-30 12:15:00;95;189;79;0;9;11;6;1
2019-08-30 12:30:00;81;179;83;0;14;6;7;19
2019-08-30 12:45:00;83;172;79;0;11;5;6;23
2019-08-30 13:00:00;95;187;74;0;30;7;0;16
2019-08-30 13:15:00;113;179;89;0;11;3;8;16
2019-08-30 13:30:00;84;163;87;0;10;4;24;4
2019-08-30 13:45:00;112;160;82;0;19;11;28;4
2019-08-30 14:00:00;117;200;97;0;2;8;15;5
2019-08-30 14:15:00;167;219;90;0;54;4;4;12
2019-08-30 14:30:00;125;195;81;0;9;6;18;11
2019-08-30 14:45:00;95;196;72;0;16;5;8;36
2019-08-30 15:00:00;110;168;81;0;8;3;16;0
2019-08-30 15:15:00;118;192;84;0;10;3;28;15
2019-08-30 15:30:00;93;180;67;0;13;3;24;8
2019-08-30 15:45:00;102;185;65;0;7;15;16;3
2019-08-30 16:00:00;96;186;66;0;8;1;2;9
2019-08-30 16:15:00;95;201;92;0;3;3;4;1
2019-08-30 16:30:00;85;221;75;0;11;13;12;8
2019-08-30 16:45:00;49;203;84;0;22;0;28;8
2019-08-30 17:00:00;0;267;77;0;16;6;12;0
2019-08-30 17:15:00;0;250;70;0;11;5;7;90
2019-08-30 17:30:00;0;233;69;0;2;5;7;7
2019-08-30 17:45:00;0;252;66;0;10;16;3;26
2019-08-30 18:00:00;0;228;73;0;23;7;8;43
2019-08-30 18:15:00;0;204;61;0;4;17;13;10
2019-08-30 18:30:00;0;200;66;0;21;11;57;4
2019-08-30 18:45:00;0;207;58;0;35;3;4;10
2019-08-30 19:00:00;0;214;59;0;41;0;5;45
2019-08-30 19:15:00;0;165;58;0;13;1;0;9
2019-08-30 19:30:00;0;143;55;0;11;0;11;15
2019-08-30 19:45:00;0;146;53;0;11;1;0;2
2019-08-30 20:00:00;0;192;52;0;2;0;7;5
2019-08-30 20:15:00;0;143;48;0;0;3;20;0
2019-08-30 20:30:00;0;126;55;0;12;0;0;0
2019-08-30 20:45:00;0;120;45;0;0;0;0;0
2019-08-30 21:00:00;0;107;47;0;0;0;0;0
2019-08-30 21:15:00;0;108;41;0;5;0;0;0
2019-08-30 21:30:00;0;94;39;0;0;0;0;0
2019-08-30 21:45:00;0;113;33;0;0;0;0;0
2019-08-30 22:00:00;0;175;34;0;0;0;0;2
2019-08-30 22:15:00;0;91;34;0;0;0;0;0
2019-08-30 22:30:00;0;81;27;0;0;0;0;0
2019-08-30 22:45:00;0;76;23;0;0;0;0;0
2019-08-30 23:00:00;0;58;19;0;0;0;0;0
2019-08-30 23:15:00;0;47;11;0;0;0;0;0
2019-08-30 23:30:00;0;55;18;0;0;0;0;0
2019-08-30 23:45:00;0;48;15;0;0;0;0;0
