DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-06-22 00:00:00;6;6;7;4;3;3;4;5
2020-06-22 00:15:00;5;3;3;2;3;3;11;5
2020-06-22 00:30:00;3;3;3;1;1;1;7;6
2020-06-22 00:45:00;6;3;1;2;4;3;9;3
2020-06-22 01:00:00;2;3;3;0;1;5;6;1
2020-06-22 01:15:00;2;1;1;0;0;3;8;2
2020-06-22 01:30:00;1;0;0;1;1;1;3;3
2020-06-22 01:45:00;2;3;3;1;3;3;4;3
2020-06-22 02:00:00;0;0;0;0;0;0;0;1
2020-06-22 02:15:00;1;2;2;3;2;0;1;1
2020-06-22 02:30:00;2;1;1;2;3;2;5;5
2020-06-22 03:00:00;0;1;1;0;0;2;1;1
2020-06-22 03:15:00;4;2;3;0;0;1;2;4
2020-06-22 03:30:00;5;3;3;1;2;2;0;0
2020-06-22 03:45:00;3;4;4;0;2;3;3;2
2020-06-22 04:00:00;1;3;3;2;5;1;4;1
2020-06-22 04:15:00;4;5;4;5;8;3;5;0
2020-06-22 04:30:00;4;4;4;2;5;3;7;1
2020-06-22 05:00:00;11;25;23;5;6;14;16;11
2020-06-22 05:15:00;31;66;65;8;15;15;35;11
2020-06-22 05:30:00;29;47;48;7;12;14;49;7
2020-06-22 05:45:00;31;53;53;7;16;19;53;12
2020-06-22 06:00:00;18;32;31;1;11;15;31;14
2020-06-22 06:15:00;32;45;44;14;14;22;29;19
2020-06-22 06:30:00;57;54;60;10;20;25;55;35
2020-06-22 06:45:00;47;51;52;7;9;21;66;39
2020-06-22 07:00:00;68;69;65;5;16;34;57;44
2020-06-22 07:15:00;88;61;61;10;15;36;73;49
2020-06-22 07:30:00;115;79;82;17;35;61;97;89
2020-06-22 07:45:00;98;66;62;15;24;44;89;67
2020-06-22 08:00:00;79;62;61;11;21;42;96;62
2020-06-22 08:15:00;67;64;62;18;47;23;82;57
2020-06-22 08:30:00;67;60;61;17;28;35;69;38
2020-06-22 08:45:00;60;50;52;20;25;37;83;56
2020-06-22 09:00:00;44;49;50;13;18;25;79;40
2020-06-22 09:15:00;59;45;44;23;28;31;64;44
2020-06-22 09:30:00;44;34;35;11;13;23;80;54
2020-06-22 09:45:00;46;41;42;14;18;33;75;53
2020-06-22 10:00:00;62;41;40;17;23;30;78;53
2020-06-22 10:15:00;56;45;48;10;28;29;84;47
2020-06-22 10:30:00;63;40;40;21;24;33;79;65
2020-06-22 10:45:00;67;53;48;22;29;27;90;53
2020-06-22 11:00:00;49;44;45;13;24;30;77;33
2020-06-22 11:15:00;52;40;41;11;23;20;89;60
2020-06-22 11:30:00;73;62;63;16;41;25;106;58
2020-06-22 11:45:00;66;59;59;21;26;23;80;51
2020-06-22 12:00:00;58;41;43;23;31;31;83;57
2020-06-22 12:15:00;46;44;46;13;18;29;105;69
2020-06-22 12:30:00;77;46;42;15;23;26;99;52
2020-06-22 12:45:00;69;46;46;16;20;25;84;57
2020-06-22 13:00:00;64;50;52;15;28;20;83;46
2020-06-22 13:15:00;75;63;66;21;28;23;86;50
2020-06-22 13:45:00;64;58;57;19;29;29;92;63
2020-06-22 14:00:00;82;74;71;24;29;36;107;72
2020-06-22 14:15:00;65;48;48;18;36;36;97;68
2020-06-22 14:30:00;56;56;53;33;50;40;111;74
2020-06-22 14:45:00;72;46;41;21;24;46;100;63
2020-06-22 15:00:00;60;47;45;17;22;37;102;85
2020-06-22 15:15:00;64;51;49;19;34;35;109;90
2020-06-22 15:30:00;60;51;47;22;46;42;95;48
2020-06-22 15:45:00;70;61;57;16;32;42;103;80
2020-06-22 16:00:00;73;48;48;26;33;29;107;75
2020-06-22 16:15:00;72;42;38;15;22;33;108;98
2020-06-22 16:30:00;72;45;46;26;42;45;114;71
2020-06-22 16:45:00;70;47;49;19;25;43;104;77
2020-06-22 17:00:00;84;47;46;25;27;29;115;75
2020-06-22 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 17:30:00;62;42;43;28;35;29;116;82
2020-06-22 17:45:00;59;51;46;17;26;15;104;75
2020-06-22 18:00:00;62;49;45;15;20;22;87;67
2020-06-22 18:15:00;56;42;41;11;17;28;80;64
2020-06-22 18:30:00;47;40;36;14;14;25;74;47
2020-06-22 18:45:00;45;37;35;11;22;22;67;56
2020-06-22 19:00:00;42;42;38;14;14;20;58;34
2020-06-22 19:15:00;39;36;35;12;16;0;60;39
2020-06-22 19:30:00;36;29;28;16;24;0;65;44
2020-06-22 19:45:00;30;40;40;14;19;0;44;25
2020-06-22 20:00:00;28;29;27;5;11;0;54;37
2020-06-22 20:15:00;17;20;19;10;12;0;59;25
2020-06-22 20:30:00;30;38;37;8;10;0;47;29
2020-06-22 20:45:00;29;39;35;6;11;0;35;9
2020-06-22 21:00:00;36;39;39;3;4;0;38;18
2020-06-22 21:15:00;43;67;67;4;13;0;42;19
2020-06-22 21:30:00;28;39;37;4;4;0;41;15
2020-06-22 21:45:00;19;17;18;20;22;0;42;28
2020-06-22 22:00:00;21;16;14;25;34;0;61;36
2020-06-22 22:15:00;33;27;26;7;12;0;37;31
2020-06-22 22:30:00;15;17;19;5;7;0;31;13
2020-06-22 22:45:00;7;12;11;4;6;0;18;9
2020-06-22 23:00:00;9;7;8;0;5;0;31;9
2020-06-22 23:15:00;7;11;11;3;6;0;21;10
2020-06-22 23:30:00;9;9;10;1;6;0;18;14
2020-06-22 23:45:00;3;10;11;2;4;0;13;9
