DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-06-08 00:00:00;2;8;7;1;5;2;4;2
2020-06-08 00:15:00;4;5;5;1;1;5;5;3
2020-06-08 00:30:00;2;2;2;0;2;5;4;2
2020-06-08 00:45:00;7;10;10;3;3;3;5;3
2020-06-08 01:00:00;2;4;4;1;2;2;8;7
2020-06-08 01:15:00;5;5;5;0;0;2;2;2
2020-06-08 01:30:00;0;3;3;0;0;2;1;3
2020-06-08 01:45:00;0;1;1;2;3;1;2;1
2020-06-08 02:00:00;4;4;4;2;3;0;1;0
2020-06-08 02:15:00;0;1;1;2;2;1;1;1
2020-06-08 02:30:00;1;5;4;2;2;4;3;2
2020-06-08 02:45:00;3;6;7;2;5;2;2;0
2020-06-08 03:00:00;5;5;6;0;0;1;1;3
2020-06-08 03:15:00;1;3;3;0;1;2;4;0
2020-06-08 03:30:00;3;6;6;1;1;1;0;1
2020-06-08 03:45:00;7;3;3;0;3;2;2;3
2020-06-08 04:00:00;0;1;1;3;5;2;2;1
2020-06-08 04:15:00;3;9;7;3;3;1;3;1
2020-06-08 04:30:00;1;3;3;0;2;3;4;0
2020-06-08 04:45:00;9;37;36;6;7;6;11;6
2020-06-08 05:00:00;20;42;43;9;13;11;14;9
2020-06-08 05:15:00;74;120;121;9;15;18;36;15
2020-06-08 05:30:00;59;70;71;11;17;23;53;11
2020-06-08 05:45:00;64;61;61;10;17;25;40;12
2020-06-08 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 06:15:00;52;56;59;10;8;15;23;14
2020-06-08 06:30:00;87;81;81;9;26;20;38;13
2020-06-08 06:45:00;67;83;87;13;22;21;51;25
2020-06-08 07:00:00;96;80;81;6;14;22;50;28
2020-06-08 07:15:00;95;70;72;11;12;19;44;27
2020-06-08 07:30:00;94;79;76;11;21;29;70;41
2020-06-08 07:45:00;95;94;94;18;31;23;60;42
2020-06-08 08:00:00;92;71;69;12;16;21;42;43
2020-06-08 08:15:00;59;62;59;10;19;24;43;32
2020-06-08 08:30:00;74;68;67;13;23;28;58;42
2020-06-08 08:45:00;51;50;57;10;29;19;49;33
2020-06-08 09:00:00;55;58;56;15;13;20;65;33
2020-06-08 09:15:00;57;51;54;17;26;24;65;40
2020-06-08 09:30:00;50;52;53;17;21;20;55;33
2020-06-08 09:45:00;64;64;63;18;22;21;68;45
2020-06-08 10:00:00;65;65;62;20;28;26;83;39
2020-06-08 10:15:00;55;56;57;18;23;22;66;38
2020-06-08 10:30:00;66;61;61;15;21;30;63;37
2020-06-08 10:45:00;70;58;59;16;19;31;71;59
2020-06-08 11:00:00;64;65;67;17;28;25;73;43
2020-06-08 11:15:00;76;65;66;17;21;28;69;52
2020-06-08 11:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 11:45:00;74;54;54;15;22;31;88;53
2020-06-08 12:00:00;66;54;51;14;21;20;74;39
2020-06-08 12:15:00;62;63;62;16;28;29;73;45
2020-06-08 12:30:00;68;57;54;15;26;25;70;39
2020-06-08 12:45:00;72;67;65;23;29;17;70;38
2020-06-08 13:00:00;67;73;64;20;27;23;74;38
2020-06-08 13:15:00;79;98;93;17;30;15;66;36
2020-06-08 13:30:00;98;115;115;19;28;23;86;60
2020-06-08 13:45:00;110;99;94;26;28;25;69;54
2020-06-08 14:00:00;101;90;85;29;37;38;97;60
2020-06-08 14:15:00;57;64;61;26;46;36;84;65
2020-06-08 14:30:00;91;60;57;35;49;42;91;76
2020-06-08 14:45:00;82;60;57;28;35;30;90;57
2020-06-08 15:00:00;82;68;71;27;30;28;86;63
2020-06-08 15:15:00;68;58;55;26;43;28;97;70
2020-06-08 15:30:00;94;49;54;24;29;30;93;62
2020-06-08 15:45:00;66;58;57;13;26;31;90;61
2020-06-08 16:00:00;80;67;65;23;48;34;95;79
2020-06-08 16:15:00;75;63;57;24;34;43;96;68
2020-06-08 16:30:00;78;66;62;21;43;33;93;76
2020-06-08 16:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 17:00:00;72;69;68;25;27;26;89;78
2020-06-08 17:15:00;77;63;61;17;28;27;114;81
2020-06-08 17:30:00;85;65;61;18;24;33;99;66
2020-06-08 17:45:00;84;55;55;14;18;28;98;65
2020-06-08 18:00:00;75;51;51;13;18;29;86;62
2020-06-08 18:15:00;71;66;63;14;17;22;76;48
2020-06-08 18:30:00;69;50;48;15;20;25;60;40
2020-06-08 18:45:00;53;55;53;13;19;24;69;47
2020-06-08 19:00:00;57;60;60;8;24;15;56;43
2020-06-08 19:15:00;54;48;45;12;21;17;62;39
2020-06-08 19:30:00;47;40;38;6;14;19;45;26
2020-06-08 19:45:00;49;45;45;14;14;21;49;41
2020-06-08 20:00:00;42;49;49;6;14;19;44;16
2020-06-08 20:15:00;37;46;43;7;7;18;37;23
2020-06-08 20:30:00;28;35;35;10;15;15;38;22
2020-06-08 20:45:00;39;50;49;9;15;8;31;20
2020-06-08 21:00:00;49;72;71;6;14;12;41;14
2020-06-08 21:15:00;53;87;91;6;7;6;32;11
2020-06-08 21:30:00;30;60;59;14;5;15;39;12
2020-06-08 21:45:00;26;27;27;22;31;10;83;60
2020-06-08 22:00:00;27;20;21;26;37;19;61;63
2020-06-08 22:15:00;22;22;23;18;26;10;66;46
2020-06-08 22:30:00;29;20;20;9;13;9;32;14
2020-06-08 22:45:00;5;15;15;5;10;4;16;7
