DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2019-08-19 00:00:00;7;3;1;3;1;9;12;5;3;3;2;0;1
2019-08-19 00:15:00;7;4;0;2;3;10;9;5;7;10;5;0;0
2019-08-19 00:30:00;8;4;1;3;6;13;12;6;5;5;3;1;1
2019-08-19 00:45:00;4;3;1;0;2;6;9;3;1;6;3;1;1
2019-08-19 01:00:00;4;3;3;1;2;8;6;2;3;6;2;0;3
2019-08-19 01:15:00;1;3;1;0;2;7;9;6;5;6;3;1;1
2019-08-19 01:30:00;3;2;0;1;0;14;0;0;0;4;0;1;0
2019-08-19 01:45:00;2;1;1;2;0;7;0;0;0;2;0;1;1
2019-08-19 02:00:00;1;1;2;1;0;4;0;0;0;0;1;0;2
2019-08-19 02:15:00;5;4;0;3;0;6;0;0;0;6;1;0;0
2019-08-19 02:30:00;6;1;1;2;2;13;11;0;0;0;0;0;1
2019-08-19 02:45:00;4;0;0;3;1;10;12;0;0;3;4;2;0
2019-08-19 03:00:00;7;1;1;0;0;3;3;0;0;4;3;1;4
2019-08-19 03:15:00;5;2;0;2;2;6;5;0;0;1;2;3;8
2019-08-19 03:30:00;6;3;0;1;4;4;6;3;0;2;2;0;18
2019-08-19 03:45:00;3;1;1;3;2;7;6;1;1;5;7;3;8
2019-08-19 04:00:00;4;3;2;1;1;11;10;3;1;2;1;0;10
2019-08-19 04:15:00;5;3;0;4;6;15;13;2;0;1;1;0;7
2019-08-19 04:30:00;6;0;2;3;9;16;11;1;2;5;2;0;8
2019-08-19 04:45:00;5;1;4;7;7;26;26;3;2;4;3;0;4
2019-08-19 05:00:00;15;9;6;7;11;14;14;7;2;4;5;1;5
2019-08-19 05:15:00;22;4;3;18;8;27;31;17;6;5;3;4;4
2019-08-19 05:30:00;27;19;10;21;23;34;38;19;10;10;7;1;10
2019-08-19 05:45:00;27;19;6;22;36;51;49;20;16;16;7;0;6
2019-08-19 06:00:00;34;30;7;15;30;36;43;17;8;7;6;4;8
2019-08-19 06:15:00;39;27;11;32;36;52;47;20;20;20;9;3;11
2019-08-19 06:30:00;40;44;10;44;37;77;81;47;33;25;15;5;10
2019-08-19 06:45:00;41;32;17;73;58;99;125;65;53;53;21;8;14
2019-08-19 07:00:00;49;38;16;39;31;63;80;45;31;31;11;5;15
2019-08-19 07:15:00;38;50;7;55;44;78;87;59;39;41;21;7;7
2019-08-19 07:30:00;46;43;11;93;41;85;107;77;55;62;23;11;10
2019-08-19 07:45:00;50;60;12;94;44;85;106;104;64;69;34;10;10
2019-08-19 08:00:00;46;37;24;75;42;79;102;75;57;57;32;8;22
2019-08-19 08:15:00;47;32;7;70;34;88;106;85;64;72;37;14;9
2019-08-19 08:30:00;59;51;14;68;40;76;93;91;59;68;33;7;13
2019-08-19 08:45:00;52;38;12;69;38;68;91;72;59;64;49;11;12
2019-08-19 09:00:00;55;49;10;76;36;70;76;57;49;68;44;13;9
2019-08-19 09:15:00;61;45;17;79;38;82;90;64;44;54;53;13;17
2019-08-19 09:30:00;63;53;16;66;31;63;66;68;42;62;47;9;16
