DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-06-27 00:00:00;11;13;1;0;15;9;1;0;11;0;0
2020-06-27 00:15:00;10;15;0;0;12;13;1;0;15;0;0
2020-06-27 00:30:00;20;30;2;0;9;14;0;0;13;0;0
2020-06-27 00:45:00;11;7;0;0;21;16;0;0;15;0;0
2020-06-27 01:00:00;9;10;1;0;16;10;0;0;13;0;0
2020-06-27 01:15:00;5;6;0;0;11;10;0;0;13;0;0
2020-06-27 01:30:00;11;15;2;1;14;8;0;0;11;0;0
2020-06-27 01:45:00;7;8;3;0;8;9;0;0;7;0;0
2020-06-27 02:00:00;13;15;0;0;6;4;0;0;4;0;0
2020-06-27 02:15:00;2;5;0;0;8;3;0;0;3;0;0
2020-06-27 02:30:00;7;9;0;0;9;3;0;0;6;0;0
2020-06-27 02:45:00;9;9;0;0;11;9;0;0;7;0;0
2020-06-27 03:00:00;8;8;0;0;10;4;2;0;7;0;0
2020-06-27 03:15:00;7;6;1;0;3;6;0;0;5;0;0
2020-06-27 03:30:00;6;8;2;1;4;5;0;0;6;0;0
2020-06-27 03:45:00;3;6;0;0;4;1;0;0;4;0;0
2020-06-27 04:00:00;13;11;0;0;6;7;0;0;6;0;0
2020-06-27 04:15:00;9;12;3;0;4;3;0;0;3;0;0
2020-06-27 04:30:00;7;4;0;0;5;4;0;0;5;0;0
2020-06-27 04:45:00;5;9;0;0;8;7;1;0;6;0;0
2020-06-27 05:00:00;7;9;1;0;9;4;0;0;7;0;0
2020-06-27 05:15:00;10;11;0;0;14;4;0;0;5;0;0
2020-06-27 05:30:00;20;13;2;0;18;7;1;0;13;0;0
2020-06-27 05:45:00;11;11;0;1;10;4;0;0;9;0;0
2020-06-27 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-27 06:15:00;29;24;2;0;17;13;3;0;15;2;0
2020-06-27 06:30:00;27;19;4;1;19;12;1;0;14;0;0
2020-06-27 06:45:00;11;18;5;1;20;10;1;0;14;0;0
2020-06-27 07:00:00;27;32;4;2;17;14;2;0;14;0;0
2020-06-27 07:15:00;26;24;2;4;32;19;0;0;23;0;0
2020-06-27 07:30:00;31;41;1;0;31;27;2;0;24;0;1
2020-06-27 07:45:00;49;39;3;0;34;13;1;0;15;0;0
2020-06-27 08:00:00;42;41;3;0;33;20;1;0;22;0;0
2020-06-27 08:15:00;50;59;3;2;38;29;2;0;30;0;1
2020-06-27 08:30:00;59;75;8;0;46;36;2;0;36;0;11
2020-06-27 08:45:00;62;66;2;0;53;43;3;0;48;2;4
2020-06-27 09:00:00;70;68;3;1;47;42;4;0;41;2;0
2020-06-27 09:15:00;75;88;6;2;59;58;3;0;60;3;0
2020-06-27 09:30:00;81;80;4;1;67;48;3;0;54;1;4
2020-06-27 09:45:00;84;95;12;0;71;62;10;0;65;5;4
2020-06-27 10:00:00;90;87;8;4;64;59;4;0;65;3;0
2020-06-27 10:15:00;74;88;3;2;85;68;7;0;76;13;1
2020-06-27 10:30:00;107;106;8;0;105;90;6;0;92;7;4
2020-06-27 10:45:00;90;93;1;0;86;85;10;0;76;13;2
2020-06-27 11:00:00;100;94;4;0;99;97;8;0;102;6;5
2020-06-27 11:15:00;99;113;6;3;97;101;7;0;104;4;21
