DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-09-17 00:00:00;0;6;10;1;0;0;14;0;0
2019-09-17 00:15:00;0;4;8;0;0;0;9;0;0
2019-09-17 00:30:00;2;3;8;0;0;1;12;0;0
2019-09-17 00:45:00;1;4;5;0;0;0;9;0;0
2019-09-17 01:00:00;3;1;3;0;0;0;5;0;0
2019-09-17 01:15:00;0;1;3;0;0;0;2;0;0
2019-09-17 01:30:00;0;2;2;0;0;0;1;0;0
2019-09-17 01:45:00;2;2;3;0;0;0;3;0;0
2019-09-17 02:00:00;1;4;4;0;0;0;1;0;0
2019-09-17 02:15:00;0;1;3;0;0;0;2;0;0
2019-09-17 02:30:00;1;2;2;0;0;0;1;0;0
2019-09-17 02:45:00;2;3;4;0;0;0;2;0;0
2019-09-17 03:00:00;0;4;4;1;0;0;0;0;0
2019-09-17 03:15:00;1;3;5;0;0;0;2;0;0
2019-09-17 03:30:00;2;3;3;0;0;0;1;0;0
2019-09-17 03:45:00;0;0;0;0;0;0;1;0;0
2019-09-17 04:00:00;2;4;5;0;0;1;3;0;0
2019-09-17 04:15:00;2;3;6;1;0;0;6;0;0
2019-09-17 04:30:00;1;3;4;3;0;0;5;0;0
2019-09-17 04:45:00;7;13;16;1;0;0;9;0;0
2019-09-17 05:00:00;7;11;22;3;2;4;31;0;0
2019-09-17 05:15:00;14;21;31;8;4;5;55;0;0
2019-09-17 05:30:00;10;32;52;10;5;5;87;0;0
2019-09-17 05:45:00;30;52;68;23;5;12;49;0;0
2019-09-17 06:00:00;23;33;51;32;8;9;44;0;0
2019-09-17 06:15:00;39;43;72;32;17;22;71;1;1
2019-09-17 06:30:00;28;47;81;42;28;51;98;15;1
2019-09-17 06:45:00;44;36;81;31;23;31;110;1;5
2019-09-17 07:00:00;44;42;99;29;19;23;129;5;4
2019-09-17 07:15:00;54;58;91;33;13;15;112;2;9
2019-09-17 07:30:00;71;42;81;28;7;22;133;8;9
2019-09-17 07:45:00;86;72;127;29;18;30;151;14;5
2019-09-17 08:00:00;63;65;111;22;13;23;138;2;4
2019-09-17 08:15:00;43;56;111;25;15;24;126;5;9
2019-09-17 08:30:00;46;43;70;22;18;21;83;4;6
2019-09-17 08:45:00;43;54;123;18;9;11;105;1;5
2019-09-17 09:00:00;44;61;79;16;8;5;83;2;2
2019-09-17 09:15:00;31;28;47;20;7;6;65;1;3
2019-09-17 09:30:00;36;40;67;15;7;5;77;2;11
2019-09-17 09:45:00;31;55;76;30;9;6;71;2;16
2019-09-17 10:00:00;30;50;67;23;12;2;80;6;6
2019-09-17 10:15:00;25;46;61;9;4;4;80;4;5
2019-09-17 10:30:00;38;52;73;20;8;3;61;0;6
2019-09-17 10:45:00;28;53;69;24;9;9;70;3;9
2019-09-17 11:00:00;33;45;68;12;5;7;71;16;4
2019-09-17 11:15:00;50;68;100;13;9;10;82;14;4
2019-09-17 11:30:00;43;51;78;32;13;6;87;3;0
2019-09-17 11:45:00;36;50;62;17;8;5;70;19;3
2019-09-17 12:00:00;38;49;75;13;7;9;87;4;4
2019-09-17 12:15:00;38;49;86;18;7;5;84;6;0
2019-09-17 12:30:00;49;43;82;17;13;6;67;3;5
2019-09-17 12:45:00;37;46;75;19;16;10;68;10;6
2019-09-17 13:00:00;40;63;86;15;7;4;92;12;23
2019-09-17 13:15:00;33;65;96;23;7;6;88;12;21
2019-09-17 13:30:00;41;49;86;21;7;11;103;2;3
2019-09-17 13:45:00;43;45;82;30;11;10;100;7;12
2019-09-17 14:00:00;57;78;116;39;10;6;64;9;4
2019-09-17 14:15:00;72;83;116;39;9;6;84;4;26
2019-09-17 14:30:00;74;99;135;43;9;1;85;8;0
2019-09-17 14:45:00;69;92;158;29;10;4;85;4;6
2019-09-17 15:00:00;85;83;114;30;14;10;82;3;12
2019-09-17 15:15:00;67;82;112;40;9;6;103;9;10
2019-09-17 15:30:00;80;84;125;33;10;8;95;1;20
2019-09-17 15:45:00;80;86;119;39;11;4;99;14;18
2019-09-17 16:00:00;100;91;140;61;13;8;103;4;9
2019-09-17 16:15:00;103;114;146;47;14;8;114;7;15
2019-09-17 16:30:00;85;113;145;59;11;7;107;3;3
2019-09-17 16:45:00;82;95;129;53;17;14;110;2;1
2019-09-17 17:00:00;95;102;136;57;13;7;126;6;8
2019-09-17 17:15:00;75;87;121;52;11;11;114;8;7
2019-09-17 17:30:00;62;85;112;69;11;8;99;5;0
2019-09-17 17:45:00;40;78;109;51;11;5;76;16;27
2019-09-17 18:00:00;55;67;107;35;13;10;101;38;2
2019-09-17 18:15:00;42;64;84;37;10;7;84;4;1
2019-09-17 18:30:00;47;62;100;19;9;3;75;1;3
2019-09-17 18:45:00;35;46;65;19;8;3;75;2;20
2019-09-17 19:00:00;37;49;71;12;7;1;68;0;2
2019-09-17 19:15:00;23;27;48;12;4;0;69;1;0
2019-09-17 19:30:00;26;44;57;13;7;5;56;4;1
2019-09-17 19:45:00;19;26;39;9;7;3;63;0;0
2019-09-17 20:00:00;23;43;60;9;7;5;57;0;5
2019-09-17 20:15:00;20;27;41;7;4;4;47;3;0
2019-09-17 20:30:00;19;33;47;4;3;2;33;7;2
2019-09-17 20:45:00;16;30;36;4;3;5;45;1;0
2019-09-17 21:00:00;22;31;52;8;8;7;39;1;0
2019-09-17 21:15:00;11;25;45;5;5;4;47;0;2
2019-09-17 21:30:00;14;21;41;6;7;2;46;0;2
2019-09-17 21:45:00;14;22;33;12;6;3;41;0;3
2019-09-17 22:00:00;30;40;54;10;6;1;19;2;3
2019-09-17 22:15:00;19;26;34;10;5;3;28;0;1
2019-09-17 22:30:00;10;11;23;2;2;1;26;0;0
2019-09-17 22:45:00;12;13;25;2;1;0;13;0;0
2019-09-17 23:00:00;5;13;19;5;4;1;22;0;0
2019-09-17 23:15:00;2;11;15;0;0;0;18;0;0
2019-09-17 23:30:00;5;4;9;3;2;2;14;0;0
2019-09-17 23:45:00;2;7;11;2;0;0;6;0;0
