DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-06-28 00:00:00;19;16;1;2;2;14;11;4;13;7;0;0
2020-06-28 00:15:00;19;19;2;1;5;20;24;13;17;4;0;0
2020-06-28 00:30:00;15;8;1;3;5;13;20;10;12;5;0;0
2020-06-28 00:45:00;8;10;3;3;5;17;19;10;6;3;0;0
2020-06-28 01:00:00;10;11;4;3;5;9;19;17;12;9;0;0
2020-06-28 01:15:00;16;7;2;0;3;12;22;16;14;5;0;0
2020-06-28 01:30:00;14;9;1;5;7;5;12;7;6;4;0;0
2020-06-28 01:45:00;13;9;0;3;5;6;12;8;13;4;0;0
2020-06-28 02:00:00;8;6;0;1;2;10;10;5;4;3;0;0
2020-06-28 02:15:00;8;3;0;2;3;7;14;8;6;4;0;0
2020-06-28 02:30:00;4;4;1;0;2;15;8;7;5;2;0;0
2020-06-28 02:45:00;4;6;0;0;1;4;8;8;8;7;0;0
2020-06-28 03:00:00;6;5;1;1;1;1;4;3;1;2;0;0
2020-06-28 03:15:00;5;2;1;1;2;8;9;2;2;2;0;0
2020-06-28 03:30:00;5;7;1;1;1;3;5;2;3;3;0;0
2020-06-28 03:45:00;5;3;1;1;4;6;9;7;7;3;0;0
2020-06-28 04:00:00;7;5;1;0;1;1;3;1;0;1;0;0
2020-06-28 04:15:00;3;3;3;2;5;5;3;1;3;3;0;0
2020-06-28 04:30:00;2;4;2;1;3;4;4;2;1;0;0;0
2020-06-28 04:45:00;9;1;0;1;2;6;6;1;2;3;0;0
2020-06-28 05:00:00;4;2;1;2;4;6;5;2;2;4;0;0
2020-06-28 05:15:00;5;4;0;1;1;5;3;3;2;3;0;0
2020-06-28 05:30:00;11;6;0;0;2;6;13;10;0;2;0;0
2020-06-28 05:45:00;8;0;0;1;5;13;8;5;6;4;0;0
2020-06-28 06:00:00;8;6;0;1;2;5;8;6;8;3;0;0
2020-06-28 06:15:00;9;8;1;3;2;12;5;4;5;6;0;0
2020-06-28 06:30:00;7;1;0;1;1;7;3;2;3;1;0;0
2020-06-28 06:45:00;12;8;2;1;3;5;8;8;2;4;0;0
2020-06-28 07:00:00;11;2;1;1;5;13;5;1;9;5;0;0
2020-06-28 07:15:00;15;6;0;5;2;6;6;8;9;6;0;0
2020-06-28 07:30:00;9;5;0;3;1;4;8;3;6;5;0;0
2020-06-28 07:45:00;17;2;0;2;0;12;11;6;5;0;0;0
2020-06-28 08:00:00;15;6;1;2;4;14;9;8;12;5;0;0
2020-06-28 08:15:00;22;7;1;1;4;14;14;13;16;6;1;1
2020-06-28 08:30:00;22;14;0;7;5;15;19;11;15;11;0;0
2020-06-28 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-28 09:00:00;32;8;2;6;10;16;28;19;18;11;1;11
2020-06-28 09:15:00;37;14;2;7;8;19;25;24;40;12;4;0
2020-06-28 09:30:00;38;24;0;3;3;22;35;23;16;10;4;5
2020-06-28 09:45:00;31;19;1;12;14;34;39;31;27;9;10;7
2020-06-28 10:00:00;41;18;3;12;10;22;24;21;33;13;14;27
2020-06-28 10:15:00;40;18;1;9;11;23;27;20;36;10;2;1
2020-06-28 10:30:00;42;25;3;12;14;34;32;22;34;14;4;2
2020-06-28 10:45:00;45;23;2;8;16;41;40;31;39;10;0;2
2020-06-28 11:00:00;32;32;2;9;11;33;35;28;30;14;6;0
2020-06-28 11:15:00;43;24;4;6;8;24;30;33;43;11;1;32
2020-06-28 11:30:00;54;21;6;12;16;32;40;34;38;10;5;3
2020-06-28 11:45:00;59;25;4;10;15;43;44;39;41;9;6;9
2020-06-28 12:00:00;44;28;4;11;17;39;39;25;50;12;3;26
2020-06-28 12:15:00;52;24;5;9;14;48;39;33;44;19;1;5
2020-06-28 12:30:00;49;21;3;7;14;45;53;32;40;15;4;17
2020-06-28 12:45:00;58;22;5;8;18;30;41;25;45;17;4;0
2020-06-28 13:00:00;37;22;2;13;18;31;36;29;38;16;5;2
2020-06-28 13:15:00;42;22;1;10;12;38;37;25;32;19;4;4
2020-06-28 13:30:00;43;16;4;10;15;52;57;37;44;15;6;6
2020-06-28 13:45:00;47;26;3;9;13;33;41;27;58;18;4;8
2020-06-28 14:00:00;63;32;7;12;18;39;54;43;48;18;2;0
2020-06-28 14:15:00;56;15;4;7;16;41;51;39;53;10;6;15
2020-06-28 14:30:00;53;27;4;9;12;40;48;34;49;15;7;8
2020-06-28 14:45:00;53;21;3;14;17;51;46;39;38;12;7;13
2020-06-28 15:00:00;47;29;3;6;14;33;50;37;28;15;2;0
2020-06-28 15:15:00;56;37;9;12;17;42;48;36;51;15;8;6
2020-06-28 15:30:00;53;27;6;9;25;54;49;46;34;19;1;2
2020-06-28 15:45:00;47;27;6;15;22;46;66;56;40;15;6;8
2020-06-28 16:00:00;45;19;4;8;12;47;53;33;46;9;3;8
2020-06-28 16:15:00;50;29;4;14;14;38;47;44;46;11;2;0
2020-06-28 16:30:00;50;26;5;9;18;45;55;45;33;13;7;11
2020-06-28 16:45:00;47;18;5;18;19;45;42;43;48;15;4;12
2020-06-28 17:00:00;40;31;4;16;22;53;58;48;30;15;5;5
2020-06-28 17:15:00;50;24;2;11;18;42;68;47;42;13;10;7
2020-06-28 17:30:00;45;13;2;9;10;57;58;48;40;12;0;8
2020-06-28 17:45:00;41;16;3;12;20;50;60;30;43;19;16;3
2020-06-28 18:00:00;37;25;4;12;20;50;64;53;40;18;1;5
2020-06-28 18:15:00;40;25;6;7;16;44;48;40;41;15;7;17
2020-06-28 18:30:00;54;30;5;11;14;50;51;35;45;16;12;2
2020-06-28 18:45:00;50;19;4;11;15;53;58;51;22;13;1;11
2020-06-28 19:00:00;43;18;1;5;7;49;47;36;27;14;0;0
2020-06-28 19:15:00;43;19;6;11;18;61;64;46;60;15;2;0
2020-06-28 19:30:00;47;22;4;14;19;57;55;38;31;13;4;0
2020-06-28 19:45:00;50;22;6;6;15;66;68;37;32;12;1;0
2020-06-28 20:00:00;39;18;4;12;16;43;39;27;37;11;3;7
2020-06-28 20:15:00;32;29;5;11;22;47;57;38;39;13;1;10
2020-06-28 20:30:00;34;18;7;8;14;37;38;26;34;13;0;1
2020-06-28 20:45:00;42;21;1;9;12;27;30;27;33;17;0;0
2020-06-28 21:00:00;35;17;5;5;17;35;40;28;31;18;0;0
2020-06-28 21:15:00;34;22;2;2;6;27;37;23;26;9;0;0
2020-06-28 21:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-28 21:45:00;24;14;4;7;13;34;33;21;22;10;0;0
