DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-09-05 00:00:00;3;13;3;1;3;4;0;2;10;17;1;1;3;4;1;0;0;0;0;0;0
2020-09-05 00:15:00;5;18;9;3;5;9;1;2;13;17;3;2;4;2;0;0;0;0;0;0;0
2020-09-05 00:30:00;6;23;9;0;2;5;1;2;20;18;3;2;4;5;3;0;0;0;0;0;0
2020-09-05 00:45:00;8;8;5;3;2;4;3;0;18;15;2;3;6;2;1;0;0;0;0;0;0
2020-09-05 01:00:00;5;8;5;3;5;6;1;0;7;10;1;3;5;2;1;0;0;0;0;0;0
2020-09-05 01:15:00;1;6;2;6;4;4;2;0;10;7;2;0;3;2;2;0;0;0;0;0;0
2020-09-05 01:30:00;3;15;5;3;2;5;1;0;1;3;1;1;5;6;0;0;0;0;0;0;0
2020-09-05 01:45:00;2;8;2;0;2;3;1;1;11;7;1;1;1;3;1;0;0;0;0;0;0
2020-09-05 02:00:00;2;6;3;7;0;2;3;0;3;5;0;2;3;1;0;0;0;0;0;0;0
2020-09-05 02:15:00;3;5;4;0;3;3;1;2;3;7;0;0;3;3;0;0;0;0;0;0;0
2020-09-05 02:30:00;2;8;1;0;1;0;0;1;7;3;3;0;1;7;0;0;0;0;0;0;0
2020-09-05 02:45:00;4;3;3;1;0;2;0;1;4;1;1;0;1;1;0;0;0;0;0;0;0
2020-09-05 03:00:00;6;2;1;2;3;0;0;2;5;8;3;0;2;2;0;0;0;0;0;0;0
2020-09-05 03:15:00;1;4;1;2;2;4;0;0;2;1;2;0;3;1;1;0;0;0;0;0;0
2020-09-05 03:30:00;3;3;5;0;1;0;1;0;6;5;2;1;0;2;0;0;0;0;0;0;0
2020-09-05 03:45:00;3;5;4;2;1;1;0;0;2;4;0;0;2;6;4;0;0;0;0;0;0
2020-09-05 04:00:00;1;4;0;0;0;1;1;0;6;2;0;2;2;5;0;0;0;0;0;0;0
2020-09-05 04:15:00;0;3;0;0;2;2;0;0;1;6;1;3;3;2;2;0;0;0;0;0;0
2020-09-05 04:30:00;0;3;0;1;0;0;0;0;1;0;0;2;4;4;0;0;0;0;0;0;0
2020-09-05 04:45:00;2;5;4;0;0;3;0;0;1;7;3;2;1;0;0;0;0;0;0;0;0
2020-09-05 05:00:00;0;5;5;1;1;0;0;1;4;1;1;0;0;2;2;0;0;0;0;0;0
2020-09-05 05:15:00;5;7;3;0;2;2;2;0;6;9;2;1;4;2;1;0;0;0;0;0;0
2020-09-05 05:30:00;6;17;9;7;1;6;3;2;13;14;6;2;7;5;2;0;0;0;0;0;0
2020-09-05 05:45:00;6;26;9;3;2;8;2;1;3;7;2;9;16;4;2;0;0;0;0;0;0
2020-09-05 06:00:00;5;15;3;6;4;13;2;0;8;10;1;32;34;7;5;0;0;0;0;0;0
2020-09-05 06:15:00;3;15;7;6;4;4;1;1;9;12;5;15;24;10;3;0;0;0;0;0;0
2020-09-05 06:30:00;7;26;6;3;8;8;2;2;14;15;6;9;8;9;3;0;0;0;0;0;0
2020-09-05 06:45:00;10;13;7;4;9;10;5;4;15;14;8;5;15;5;3;0;0;0;0;1;0
2020-09-05 07:00:00;5;24;7;5;11;6;3;4;17;18;10;3;13;6;3;0;0;0;0;0;0
2020-09-05 07:15:00;10;20;6;6;14;9;2;5;9;15;11;3;18;11;4;0;0;0;0;0;0
2020-09-05 07:30:00;5;21;12;7;17;11;6;5;17;21;8;6;26;6;7;0;0;0;0;0;0
2020-09-05 07:45:00;11;30;10;7;14;12;7;4;14;15;11;5;18;10;8;0;0;0;0;0;0
2020-09-05 08:00:00;10;27;11;10;30;14;4;1;24;20;10;11;20;13;9;0;0;0;0;0;0
2020-09-05 08:15:00;14;34;21;9;16;16;11;4;25;16;6;8;36;9;9;0;0;0;0;0;0
2020-09-05 08:30:00;17;46;24;15;31;21;8;7;26;13;11;15;42;14;9;0;0;0;0;0;0
2020-09-05 08:45:00;17;47;30;16;22;26;8;8;31;17;15;8;40;14;5;0;0;1;0;0;0
2020-09-05 09:00:00;23;44;34;26;28;27;13;2;33;30;22;13;55;19;12;0;0;0;0;0;0
2020-09-05 09:15:00;29;58;32;17;58;44;7;6;28;26;16;18;37;12;15;0;0;0;0;0;0
2020-09-05 09:30:00;30;63;33;22;41;35;12;4;30;34;16;25;70;16;13;0;0;0;0;0;0
2020-09-05 09:45:00;37;64;44;30;52;41;16;9;51;55;34;19;71;28;20;0;1;0;0;0;0
2020-09-05 10:00:00;33;64;38;20;43;35;11;17;44;34;27;23;55;31;18;0;2;0;0;0;0
2020-09-05 10:15:00;23;73;41;17;45;35;17;9;47;42;25;33;70;35;18;1;0;0;0;0;0
2020-09-05 10:30:00;31;93;48;38;52;41;11;15;41;37;28;23;78;26;19;2;1;0;0;0;0
2020-09-05 10:45:00;19;74;46;24;48;41;14;19;48;44;22;27;68;24;24;0;0;1;0;0;0
2020-09-05 11:00:00;30;102;48;30;59;42;11;17;63;61;28;28;66;32;21;0;0;3;0;0;0
2020-09-05 11:15:00;26;83;45;25;51;51;18;14;56;61;22;17;57;35;25;0;0;3;0;0;0
2020-09-05 11:30:00;31;80;46;22;43;46;20;12;46;49;13;29;57;27;18;0;0;0;0;0;0
2020-09-05 11:45:00;40;80;57;23;50;44;19;18;63;50;36;22;75;31;27;26;0;4;0;12;0
2020-09-05 12:00:00;27;74;48;29;53;53;26;16;62;95;28;31;64;31;24;0;0;5;0;0;0
2020-09-05 12:15:00;34;84;55;31;58;37;15;10;47;49;26;28;62;37;28;0;2;0;3;0;0
2020-09-05 12:30:00;31;83;49;29;66;42;26;15;53;55;25;31;63;30;28;0;0;0;6;0;0
2020-09-05 12:45:00;33;82;60;25;54;50;20;15;75;60;25;36;49;23;16;0;0;0;0;0;0
2020-09-05 13:00:00;22;83;50;19;42;38;20;14;56;63;21;20;59;21;22;0;3;0;0;0;0
2020-09-05 13:15:00;32;105;68;29;60;54;24;13;64;62;21;28;68;37;32;0;1;0;0;0;0
2020-09-05 13:30:00;27;105;47;32;59;45;9;20;64;58;25;34;52;25;18;0;3;1;0;0;0
2020-09-05 13:45:00;34;77;56;30;48;51;31;12;63;51;29;23;61;25;22;0;0;0;0;0;0
2020-09-05 14:00:00;37;100;58;17;51;46;18;10;80;58;35;24;61;29;20;0;7;0;0;0;0
2020-09-05 14:15:00;22;99;58;19;49;50;12;11;63;60;17;22;61;27;19;0;21;8;0;2;2
2020-09-05 14:30:00;29;93;60;27;46;48;16;9;63;58;15;34;59;29;34;4;11;5;0;0;0
2020-09-05 14:45:00;38;95;65;28;44;53;31;14;66;73;17;30;81;30;25;2;1;0;0;6;0
2020-09-05 15:00:00;20;88;52;25;48;31;22;13;80;68;24;15;37;29;30;0;0;0;0;2;0
2020-09-05 15:15:00;26;118;78;36;53;47;16;12;69;59;21;41;52;34;30;6;0;1;1;0;0
2020-09-05 15:30:00;23;80;48;28;47;37;17;7;76;61;17;28;40;30;25;0;2;12;0;0;0
2020-09-05 15:45:00;27;98;63;31;50;47;19;8;114;64;27;23;58;31;25;1;0;0;1;1;3
2020-09-05 16:00:00;30;95;53;34;52;35;16;16;76;62;18;18;49;22;16;0;0;0;0;1;0
2020-09-05 16:15:00;25;102;62;23;57;42;15;11;75;71;30;16;70;28;20;3;4;3;0;6;7
2020-09-05 16:30:00;31;83;53;26;44;30;14;9;84;87;27;24;41;26;19;2;0;3;0;0;0
2020-09-05 16:45:00;23;91;49;25;49;36;18;17;70;62;23;25;65;27;18;0;0;0;1;0;0
2020-09-05 17:00:00;28;93;49;34;64;46;12;20;68;79;25;27;59;30;25;0;0;47;0;0;0
2020-09-05 17:15:00;21;103;69;28;42;34;17;14;73;77;30;21;55;30;39;0;1;6;0;1;0
2020-09-05 17:30:00;21;87;65;16;35;31;19;19;70;70;27;24;38;34;20;7;0;0;0;0;0
2020-09-05 17:45:00;27;73;42;24;46;36;16;18;59;58;27;21;52;29;20;0;0;2;0;0;8
2020-09-05 18:00:00;26;80;42;33;54;26;13;13;68;70;32;23;56;31;21;9;0;0;0;0;4
