DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-08-06 00:00:00;17;11;32;10;5;3;0
2020-08-06 00:15:00;23;13;24;12;6;6;5
2020-08-06 00:30:00;12;6;16;6;2;7;2
2020-08-06 00:45:00;18;8;15;5;2;2;2
2020-08-06 01:00:00;9;6;6;3;3;1;3
2020-08-06 01:15:00;9;9;11;4;2;1;5
2020-08-06 01:30:00;10;4;8;2;3;2;1
2020-08-06 01:45:00;3;3;11;1;6;3;3
2020-08-06 02:00:00;3;3;10;1;2;6;1
2020-08-06 02:15:00;11;7;8;2;4;3;3
2020-08-06 02:30:00;7;3;5;0;0;3;2
2020-08-06 02:45:00;9;0;12;0;4;5;6
2020-08-06 03:00:00;5;2;7;3;5;8;1
2020-08-06 03:15:00;6;3;8;2;6;8;4
2020-08-06 03:30:00;5;1;3;3;4;5;3
2020-08-06 03:45:00;10;5;6;5;5;3;3
2020-08-06 04:00:00;12;6;7;3;3;7;5
2020-08-06 04:15:00;8;5;16;5;2;3;4
2020-08-06 04:30:00;10;6;12;6;1;1;3
2020-08-06 04:45:00;8;7;21;7;1;1;2
2020-08-06 05:00:00;17;11;30;10;2;0;0
2020-08-06 05:15:00;25;23;67;17;4;1;1
2020-08-06 05:30:00;40;18;87;33;2;1;1
2020-08-06 05:45:00;51;27;99;41;2;0;0
2020-08-06 06:00:00;46;29;71;44;5;0;0
2020-08-06 06:15:00;65;29;115;55;9;2;1
2020-08-06 06:30:00;79;35;124;51;8;1;2
2020-08-06 06:45:00;103;51;123;69;6;1;0
2020-08-06 07:00:00;104;61;143;66;10;2;0
2020-08-06 07:15:00;135;73;126;75;7;1;0
2020-08-06 07:30:00;148;84;153;81;6;0;0
2020-08-06 07:45:00;153;84;153;90;13;2;0
2020-08-06 08:00:00;116;52;141;65;4;1;1
2020-08-06 08:15:00;136;71;139;81;11;1;0
2020-08-06 08:30:00;115;84;142;73;7;1;1
2020-08-06 08:45:00;126;90;144;76;6;0;1
2020-08-06 09:00:00;122;82;145;79;9;1;1
2020-08-06 09:15:00;115;71;140;79;6;1;1
2020-08-06 09:30:00;125;96;149;65;2;0;0
2020-08-06 09:45:00;129;104;152;83;14;2;0
2020-08-06 10:00:00;140;103;176;91;10;0;3
2020-08-06 10:15:00;135;107;151;92;9;1;1
2020-08-06 10:30:00;130;90;157;83;13;0;0
2020-08-06 10:45:00;142;83;136;88;8;1;0
2020-08-06 11:00:00;122;90;151;70;10;2;1
2020-08-06 11:15:00;122;114;141;76;11;4;1
2020-08-06 11:30:00;118;95;171;88;7;2;1
2020-08-06 11:45:00;138;102;155;77;7;0;1
2020-08-06 12:00:00;139;112;155;69;9;1;7
2020-08-06 12:15:00;127;99;176;85;11;2;2
2020-08-06 12:30:00;127;87;166;81;7;1;3
2020-08-06 12:45:00;126;108;143;80;8;0;2
2020-08-06 13:00:00;137;93;132;76;8;2;4
2020-08-06 13:15:00;139;117;154;77;7;1;1
2020-08-06 13:30:00;133;100;175;84;7;3;4
2020-08-06 13:45:00;144;99;151;84;9;3;0
2020-08-06 14:00:00;140;105;174;93;9;1;1
2020-08-06 14:15:00;137;100;148;83;6;0;1
2020-08-06 14:30:00;170;118;168;81;10;4;2
2020-08-06 14:45:00;169;116;154;93;9;2;1
2020-08-06 15:00:00;140;98;178;92;7;3;4
2020-08-06 15:15:00;182;108;171;83;8;5;2
2020-08-06 15:30:00;155;114;172;90;10;1;4
2020-08-06 15:45:00;144;119;152;87;11;1;4
2020-08-06 16:00:00;173;129;175;106;15;10;5
2020-08-06 16:15:00;168;139;171;100;7;2;1
2020-08-06 16:30:00;183;132;159;100;7;2;0
2020-08-06 16:45:00;197;152;171;95;11;2;4
2020-08-06 17:00:00;184;140;193;96;9;4;7
2020-08-06 17:15:00;211;133;180;102;9;3;5
2020-08-06 17:30:00;188;114;203;83;8;3;3
2020-08-06 17:45:00;176;131;153;81;9;2;2
2020-08-06 18:00:00;162;132;181;90;10;6;1
2020-08-06 18:15:00;182;119;187;93;17;3;2
2020-08-06 18:30:00;133;110;164;75;12;2;3
2020-08-06 18:45:00;137;119;140;60;8;1;0
2020-08-06 19:00:00;122;88;142;59;5;0;1
2020-08-06 19:15:00;109;75;128;59;4;1;0
2020-08-06 19:30:00;111;78;109;61;2;1;2
2020-08-06 19:45:00;99;81;115;59;3;0;0
2020-08-06 20:00:00;76;65;107;54;5;1;0
2020-08-06 20:15:00;119;78;112;51;12;0;0
2020-08-06 20:30:00;97;50;86;31;6;1;0
2020-08-06 20:45:00;92;59;93;39;4;0;0
2020-08-06 21:00:00;72;49;84;27;6;0;0
2020-08-06 21:15:00;65;39;85;51;3;0;2
2020-08-06 21:30:00;66;41;78;55;4;0;1
2020-08-06 21:45:00;70;41;83;39;7;1;0
2020-08-06 22:00:00;50;41;79;32;4;3;0
2020-08-06 22:15:00;64;35;58;30;6;2;1
2020-08-06 22:30:00;44;31;63;21;2;2;1
2020-08-06 22:45:00;57;37;53;27;5;0;0
2020-08-06 23:00:00;43;29;50;20;3;2;2
2020-08-06 23:15:00;30;14;43;20;1;0;2
2020-08-06 23:30:00;30;13;37;11;2;0;0
2020-08-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
