DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-08-27 00:00:00;11;3;10;4;3;3;0
2020-08-27 00:15:00;19;13;12;5;7;5;4
2020-08-27 00:30:00;19;9;16;8;1;5;5
2020-08-27 00:45:00;12;3;20;4;3;1;3
2020-08-27 01:00:00;8;6;8;2;5;3;0
2020-08-27 01:15:00;6;3;7;3;2;3;6
2020-08-27 01:30:00;10;3;11;5;3;1;3
2020-08-27 01:45:00;8;3;9;2;3;5;3
2020-08-27 02:00:00;6;5;12;2;2;3;2
2020-08-27 02:15:00;9;4;7;3;2;5;2
2020-08-27 02:30:00;4;6;7;3;6;4;4
2020-08-27 02:45:00;9;1;9;2;6;8;4
2020-08-27 03:00:00;9;3;7;1;1;2;4
2020-08-27 03:15:00;5;6;8;1;4;1;4
2020-08-27 03:30:00;5;7;6;2;1;3;2
2020-08-27 03:45:00;12;4;7;3;3;5;2
2020-08-27 04:00:00;6;7;5;0;2;0;4
2020-08-27 04:15:00;6;2;16;5;0;1;0
2020-08-27 04:30:00;7;6;19;3;0;1;2
2020-08-27 04:45:00;14;5;31;10;1;1;1
2020-08-27 05:00:00;26;10;51;15;2;1;1
2020-08-27 05:15:00;41;17;106;34;3;0;0
2020-08-27 05:30:00;37;19;85;49;2;0;1
2020-08-27 05:45:00;73;50;90;49;3;0;0
2020-08-27 06:00:00;70;33;91;39;6;1;2
2020-08-27 06:15:00;69;40;131;67;5;1;2
2020-08-27 06:30:00;87;42;132;73;6;0;0
2020-08-27 06:45:00;101;50;122;66;8;0;0
2020-08-27 07:00:00;90;59;126;80;3;0;1
2020-08-27 07:15:00;119;42;143;70;7;0;0
2020-08-27 07:30:00;120;66;159;84;9;1;1
2020-08-27 07:45:00;130;86;138;85;7;2;1
2020-08-27 08:00:00;118;54;127;70;9;0;3
2020-08-27 08:15:00;123;77;144;82;11;3;0
2020-08-27 08:30:00;115;70;121;73;8;0;1
2020-08-27 08:45:00;124;86;137;63;10;0;0
2020-08-27 09:00:00;102;75;135;82;9;1;1
2020-08-27 09:15:00;116;72;128;73;11;0;0
2020-08-27 09:30:00;104;94;139;65;10;0;1
2020-08-27 09:45:00;118;93;148;78;9;2;1
2020-08-27 10:00:00;116;77;148;71;9;3;0
2020-08-27 10:15:00;128;91;139;76;12;2;2
2020-08-27 10:30:00;148;83;161;76;6;0;3
2020-08-27 10:45:00;142;97;146;83;12;1;0
2020-08-27 11:00:00;134;86;165;78;7;3;3
2020-08-27 11:15:00;140;109;161;86;16;1;1
2020-08-27 11:30:00;138;97;161;81;10;3;0
2020-08-27 11:45:00;138;107;163;77;13;3;1
2020-08-27 12:00:00;128;80;157;75;4;4;1
2020-08-27 12:15:00;148;99;145;79;12;2;3
2020-08-27 12:30:00;111;79;145;71;10;1;0
2020-08-27 12:45:00;148;85;155;85;10;10;3
2020-08-27 13:00:00;126;71;154;79;12;1;4
2020-08-27 13:15:00;137;103;146;76;10;1;1
2020-08-27 13:30:00;140;85;198;109;11;1;1
2020-08-27 13:45:00;126;107;174;90;8;2;3
2020-08-27 14:00:00;156;99;156;89;10;0;2
2020-08-27 14:15:00;157;97;156;95;9;0;3
2020-08-27 14:30:00;185;143;169;80;16;2;4
2020-08-27 14:45:00;188;130;182;99;10;1;2
2020-08-27 15:00:00;165;118;192;113;10;4;2
2020-08-27 15:15:00;173;130;170;86;14;0;2
2020-08-27 15:30:00;169;130;172;90;14;2;2
2020-08-27 15:45:00;165;133;180;82;14;1;2
2020-08-27 16:00:00;180;128;184;94;9;2;3
2020-08-27 16:15:00;184;164;173;101;9;2;1
2020-08-27 16:30:00;197;138;177;100;16;2;5
2020-08-27 16:45:00;186;148;202;88;13;5;3
2020-08-27 17:00:00;212;149;182;106;8;0;3
2020-08-27 17:15:00;198;163;196;104;15;6;2
2020-08-27 17:30:00;187;132;162;67;12;4;3
2020-08-27 17:45:00;190;130;176;95;6;4;3
2020-08-27 18:00:00;163;100;186;74;4;7;3
2020-08-27 18:15:00;154;101;155;96;4;2;1
2020-08-27 18:30:00;140;85;177;86;6;5;2
2020-08-27 18:45:00;130;90;144;70;5;1;2
2020-08-27 19:00:00;135;101;144;57;9;0;1
2020-08-27 19:15:00;128;80;123;62;5;2;0
2020-08-27 19:30:00;103;78;114;48;3;0;0
2020-08-27 19:45:00;103;74;100;42;7;0;1
2020-08-27 20:00:00;85;71;94;46;1;2;0
2020-08-27 20:15:00;106;65;122;50;4;1;1
2020-08-27 20:30:00;100;56;100;59;2;0;0
2020-08-27 20:45:00;80;67;125;59;3;0;0
2020-08-27 21:00:00;79;60;110;45;2;0;1
2020-08-27 21:15:00;66;36;94;42;2;1;2
2020-08-27 21:30:00;64;46;74;26;0;0;0
2020-08-27 21:45:00;88;65;67;30;6;0;0
2020-08-27 22:00:00;70;58;63;31;1;2;1
2020-08-27 22:15:00;57;48;64;31;3;1;1
2020-08-27 22:30:00;27;20;69;22;3;0;1
2020-08-27 22:45:00;42;20;37;12;0;0;0
2020-08-27 23:00:00;40;24;38;21;5;3;4
2020-08-27 23:15:00;24;23;44;26;1;0;2
2020-08-27 23:30:00;23;9;29;14;6;2;1
2020-08-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
