DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-03-13 00:00:00;4;3;3;5;0;5;2;0;0
2020-03-13 00:15:00;3;2;0;7;3;5;4;2;2
2020-03-13 00:30:00;7;2;1;0;0;6;5;1;1
2020-03-13 00:45:00;5;1;1;3;1;0;2;1;1
2020-03-13 01:00:00;7;3;0;2;3;6;6;0;0
2020-03-13 01:15:00;2;0;0;6;1;2;2;0;0
2020-03-13 01:30:00;3;2;1;5;1;2;1;2;2
2020-03-13 01:45:00;2;0;1;0;0;6;3;1;1
2020-03-13 02:00:00;4;1;1;2;0;1;0;0;0
2020-03-13 02:15:00;3;3;2;5;4;5;0;1;1
2020-03-13 02:30:00;2;3;2;1;0;2;1;3;3
2020-03-13 02:45:00;1;1;1;4;4;0;0;1;1
2020-03-13 03:00:00;1;0;1;4;2;2;0;0;0
2020-03-13 03:15:00;5;0;0;3;2;2;1;1;1
2020-03-13 03:30:00;1;1;2;1;0;4;1;3;3
2020-03-13 03:45:00;2;4;2;2;4;3;4;3;3
2020-03-13 04:00:00;10;2;0;8;1;5;1;1;1
2020-03-13 04:15:00;4;0;0;6;1;6;4;4;4
2020-03-13 04:30:00;6;2;1;8;5;5;5;8;8
2020-03-13 04:45:00;7;4;3;11;4;6;7;6;6
2020-03-13 05:00:00;26;5;1;11;5;22;20;0;0
2020-03-13 05:15:00;31;12;4;30;8;38;35;9;9
2020-03-13 05:30:00;50;31;4;33;15;28;38;5;5
2020-03-13 05:45:00;34;30;4;40;48;52;51;9;9
2020-03-13 06:00:00;34;25;6;57;65;47;79;7;7
2020-03-13 06:15:00;63;30;8;60;50;65;90;12;12
2020-03-13 06:30:00;51;37;12;37;31;97;114;15;15
2020-03-13 06:45:00;60;39;14;43;34;121;135;18;18
2020-03-13 07:00:00;53;40;10;25;24;126;138;23;24
2020-03-13 07:15:00;60;32;9;33;32;165;151;18;17
2020-03-13 07:30:00;69;46;19;36;20;137;117;22;22
2020-03-13 07:45:00;74;54;26;33;30;110;97;22;22
2020-03-13 08:00:00;63;39;20;37;22;93;105;14;14
2020-03-13 08:15:00;69;36;17;36;23;82;79;10;10
2020-03-13 08:30:00;58;35;17;33;18;66;86;21;21
2020-03-13 08:45:00;56;43;29;42;37;63;68;13;13
2020-03-13 09:00:00;49;28;24;30;26;68;70;14;14
2020-03-13 09:15:00;60;33;23;46;48;45;50;9;9
2020-03-13 09:30:00;63;37;17;44;34;60;51;15;15
2020-03-13 09:45:00;68;44;19;35;38;60;70;17;17
2020-03-13 10:00:00;71;44;25;44;39;57;64;16;16
2020-03-13 10:15:00;68;51;18;49;47;68;71;19;19
2020-03-13 10:30:00;75;53;29;47;42;55;65;17;17
2020-03-13 10:45:00;67;40;15;53;46;54;54;21;21
2020-03-13 11:00:00;83;42;20;45;47;52;53;23;23
2020-03-13 11:15:00;74;47;21;46;33;51;60;24;24
2020-03-13 11:30:00;86;50;22;68;62;62;68;15;15
2020-03-13 11:45:00;79;56;14;61;52;54;65;22;22
2020-03-13 12:00:00;92;66;20;67;54;44;52;23;23
2020-03-13 12:15:00;101;83;22;60;59;58;75;24;24
2020-03-13 12:30:00;73;66;19;59;56;43;41;13;14
2020-03-13 12:45:00;80;67;18;56;49;36;44;11;11
2020-03-13 13:00:00;95;78;11;51;42;52;50;12;12
2020-03-13 13:15:00;130;100;20;62;64;62;68;18;18
2020-03-13 13:30:00;128;128;31;68;78;91;86;21;20
2020-03-13 13:45:00;118;106;32;63;73;77;82;17;17
2020-03-13 14:00:00;105;80;18;72;70;64;70;21;21
2020-03-13 14:15:00;83;77;13;59;71;51;65;12;12
2020-03-13 14:30:00;84;92;24;70;70;45;59;14;14
2020-03-13 14:45:00;70;69;8;55;53;52;53;12;12
2020-03-13 15:00:00;116;100;23;93;99;76;76;19;19
2020-03-13 15:15:00;123;114;24;99;91;81;73;21;21
2020-03-13 15:30:00;109;93;24;87;92;81;86;16;17
2020-03-13 15:45:00;102;86;20;98;80;82;89;18;18
2020-03-13 16:00:00;112;87;30;66;68;64;72;15;16
2020-03-13 16:15:00;97;80;29;84;78;68;76;20;19
2020-03-13 16:30:00;113;93;25;81;71;86;86;16;16
2020-03-13 16:45:00;101;57;25;54;62;66;86;16;16
2020-03-13 17:00:00;102;69;25;66;56;79;80;18;19
2020-03-13 17:15:00;89;66;19;69;57;61;74;10;9
2020-03-13 17:30:00;103;67;29;72;53;76;79;24;24
2020-03-13 17:45:00;88;70;30;65;50;84;86;24;24
2020-03-13 18:00:00;66;59;18;57;47;61;66;13;13
2020-03-13 18:15:00;91;76;26;62;35;81;80;11;11
2020-03-13 18:30:00;70;37;29;63;39;55;67;12;12
2020-03-13 18:45:00;69;40;37;53;51;66;67;7;7
2020-03-13 19:00:00;61;39;33;57;38;52;53;8;8
2020-03-13 19:15:00;70;38;27;41;30;43;57;11;11
2020-03-13 19:30:00;66;31;31;40;31;50;41;3;3
2020-03-13 19:45:00;51;17;11;38;23;41;46;6;6
2020-03-13 20:00:00;55;25;11;33;19;56;58;8;8
2020-03-13 20:15:00;46;24;16;32;33;29;36;5;5
2020-03-13 20:30:00;55;27;6;37;25;32;37;7;7
2020-03-13 20:45:00;38;19;13;29;18;24;31;1;2
2020-03-13 21:00:00;30;17;9;36;21;44;31;6;5
2020-03-13 21:15:00;38;23;6;30;27;23;25;4;4
2020-03-13 21:30:00;37;14;7;28;17;21;29;7;7
2020-03-13 21:45:00;37;12;10;50;31;16;13;5;5
2020-03-13 22:00:00;22;24;8;78;60;28;29;5;5
2020-03-13 22:15:00;36;17;9;49;37;34;36;6;6
2020-03-13 22:30:00;19;10;8;27;21;24;15;3;3
2020-03-13 22:45:00;26;5;11;26;16;23;16;4;4
2020-03-13 23:00:00;14;6;6;16;8;13;13;5;5
2020-03-13 23:15:00;25;7;3;16;10;15;9;1;1
2020-03-13 23:30:00;10;4;7;6;5;6;7;1;1
2020-03-13 23:45:00;13;7;8;10;5;8;9;2;2
