DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-02-13 00:00:00;0;0;1;1;0;0;0;0
2020-02-13 00:15:00;0;1;1;0;0;0;0;0
2020-02-13 00:30:00;0;0;0;0;0;0;0;0
2020-02-13 00:45:00;0;0;0;0;0;0;0;0
2020-02-13 01:00:00;0;0;0;0;0;0;0;0
2020-02-13 01:15:00;0;1;0;0;0;0;0;0
2020-02-13 01:30:00;0;0;1;1;0;0;0;0
2020-02-13 01:45:00;0;0;0;0;0;0;0;0
2020-02-13 02:00:00;0;0;0;0;0;0;0;0
2020-02-13 02:15:00;0;0;0;0;0;0;0;0
2020-02-13 02:30:00;0;0;0;0;0;0;0;0
2020-02-13 02:45:00;0;2;0;0;0;0;0;0
2020-02-13 03:00:00;1;3;1;0;0;0;0;0
2020-02-13 03:15:00;0;0;0;0;0;0;0;0
2020-02-13 03:30:00;0;0;0;0;0;0;0;0
2020-02-13 03:45:00;1;1;2;1;0;0;0;0
2020-02-13 04:00:00;0;1;1;1;0;0;0;0
2020-02-13 04:15:00;0;0;0;0;0;0;0;0
2020-02-13 04:30:00;0;2;2;1;0;0;0;0
2020-02-13 04:45:00;0;1;4;2;0;0;0;0
2020-02-13 05:00:00;1;5;8;1;0;0;0;0
2020-02-13 05:15:00;2;25;29;10;2;0;0;0
2020-02-13 05:30:00;0;15;22;10;2;0;0;0
2020-02-13 05:45:00;2;29;40;6;9;0;0;0
2020-02-13 06:00:00;4;12;62;4;8;0;0;0
2020-02-13 06:15:00;5;17;63;8;6;0;0;0
2020-02-13 06:30:00;7;43;108;7;6;0;0;0
2020-02-13 06:45:00;5;51;139;7;16;0;0;0
2020-02-13 07:00:00;2;16;98;10;10;0;0;0
2020-02-13 07:15:00;5;29;97;12;6;0;0;0
2020-02-13 07:30:00;2;22;100;17;20;0;0;0
2020-02-13 07:45:00;3;23;91;14;8;0;0;0
2020-02-13 08:00:00;5;21;111;18;12;0;1;0
2020-02-13 08:15:00;4;32;98;15;10;0;1;0
2020-02-13 08:30:00;4;26;69;11;10;0;0;0
2020-02-13 08:45:00;7;20;27;5;16;0;4;0
2020-02-13 09:00:00;12;21;20;10;10;0;0;1
2020-02-13 09:15:00;3;11;21;8;9;0;0;0
2020-02-13 09:30:00;14;29;22;8;12;0;0;0
2020-02-13 09:45:00;3;9;18;6;6;0;1;0
2020-02-13 10:00:00;5;18;12;9;18;0;0;0
2020-02-13 10:15:00;2;14;8;5;10;0;0;0
2020-02-13 10:30:00;3;21;20;6;15;0;0;0
2020-02-13 10:45:00;4;18;17;9;13;0;0;0
2020-02-13 11:00:00;4;24;8;5;12;0;0;0
2020-02-13 11:15:00;5;20;22;7;9;0;1;0
2020-02-13 11:30:00;4;31;19;9;8;0;0;0
2020-02-13 11:45:00;4;19;21;5;14;0;0;0
2020-02-13 12:00:00;5;31;17;7;13;1;0;1
2020-02-13 12:15:00;6;35;29;6;10;0;1;0
2020-02-13 12:30:00;7;29;23;7;13;0;3;0
2020-02-13 12:45:00;7;40;24;11;13;0;0;0
2020-02-13 13:00:00;3;46;31;11;11;0;0;2
2020-02-13 13:15:00;3;44;25;6;8;0;0;0
2020-02-13 13:30:00;10;46;39;10;16;0;3;0
2020-02-13 13:45:00;8;50;51;11;9;0;0;0
2020-02-13 14:00:00;5;40;21;6;17;0;0;1
2020-02-13 14:15:00;5;71;43;5;32;0;0;0
2020-02-13 14:30:00;5;56;25;11;38;0;0;1
2020-02-13 14:45:00;4;56;24;6;17;0;1;0
2020-02-13 15:00:00;6;98;51;9;23;0;0;0
2020-02-13 15:15:00;16;165;23;4;23;1;1;0
2020-02-13 15:30:00;5;84;16;6;17;0;1;0
2020-02-13 15:45:00;5;83;18;3;20;0;0;0
2020-02-13 16:00:00;3;88;20;3;19;0;0;0
2020-02-13 16:15:00;2;72;8;4;23;0;1;0
2020-02-13 16:30:00;3;74;8;4;18;0;0;0
2020-02-13 16:45:00;2;80;16;4;24;0;0;0
2020-02-13 17:00:00;5;72;21;10;14;0;0;0
2020-02-13 17:15:00;3;66;21;8;19;0;0;0
2020-02-13 17:30:00;1;67;15;1;27;0;0;0
2020-02-13 17:45:00;2;50;22;4;8;0;2;1
2020-02-13 18:00:00;1;46;10;6;12;0;0;0
2020-02-13 18:15:00;4;48;8;5;15;0;0;0
2020-02-13 18:30:00;3;32;16;3;12;0;0;0
2020-02-13 18:45:00;1;29;15;4;5;0;0;0
2020-02-13 19:00:00;1;24;13;2;10;0;0;0
2020-02-13 19:15:00;0;14;6;1;3;0;0;0
2020-02-13 19:30:00;0;16;5;3;2;0;0;0
2020-02-13 19:45:00;1;13;4;0;3;0;0;0
2020-02-13 20:00:00;0;10;4;0;2;0;0;0
2020-02-13 20:15:00;1;13;2;1;3;0;0;0
2020-02-13 20:30:00;0;14;4;1;0;0;0;0
2020-02-13 20:45:00;0;12;12;2;4;0;0;0
2020-02-13 21:00:00;1;9;5;7;4;0;0;0
2020-02-13 21:15:00;0;13;10;1;2;0;0;0
2020-02-13 21:30:00;0;19;11;2;3;0;0;0
2020-02-13 21:45:00;1;34;9;3;14;0;0;0
2020-02-13 22:00:00;2;23;21;1;9;0;0;0
2020-02-13 22:15:00;1;15;2;1;1;0;0;0
2020-02-13 22:30:00;0;5;3;0;0;0;0;0
2020-02-13 22:45:00;0;4;0;0;1;0;0;0
2020-02-13 23:00:00;0;4;2;1;0;0;0;0
2020-02-13 23:15:00;0;4;0;0;2;0;0;0
2020-02-13 23:30:00;0;3;1;0;0;0;0;0
2020-02-13 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
