DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2019-12-29 00:00:00;1;8;1;1;0;0;0;1;0;0;0;0;0
2019-12-29 00:15:00;0;9;0;1;0;3;0;6;0;0;0;0;0
2019-12-29 00:30:00;0;16;0;1;1;3;1;4;0;0;0;0;0
2019-12-29 00:45:00;0;9;1;1;2;2;2;6;0;0;0;0;0
2019-12-29 01:00:00;0;1;1;2;0;1;0;7;0;0;0;0;0
2019-12-29 01:15:00;0;4;0;0;0;1;0;7;0;0;0;0;0
2019-12-29 01:30:00;0;5;2;2;0;0;0;5;0;0;0;0;0
2019-12-29 01:45:00;0;1;0;0;1;0;1;2;0;0;0;0;0
2019-12-29 02:00:00;0;4;0;1;0;1;0;8;0;0;0;0;0
2019-12-29 02:15:00;0;7;0;1;0;1;0;1;0;0;0;0;0
2019-12-29 02:30:00;0;4;0;0;0;2;0;7;0;0;0;0;0
2019-12-29 02:45:00;0;1;1;1;0;0;0;2;0;0;0;0;0
2019-12-29 03:00:00;0;4;0;2;0;2;0;4;0;0;0;0;0
2019-12-29 03:15:00;0;3;0;0;0;1;0;3;0;0;0;0;0
2019-12-29 03:30:00;0;1;0;0;0;1;0;0;0;0;0;0;0
2019-12-29 03:45:00;1;2;0;0;0;0;0;2;0;0;0;0;0
2019-12-29 04:00:00;1;6;0;1;0;0;0;1;0;0;0;0;0
2019-12-29 04:15:00;0;4;0;0;0;0;0;1;0;0;0;0;0
2019-12-29 04:30:00;0;3;0;0;0;1;0;3;0;0;0;0;0
2019-12-29 04:45:00;0;4;0;0;2;0;2;2;0;0;0;0;0
2019-12-29 05:00:00;0;3;0;0;1;0;1;7;0;0;0;0;0
2019-12-29 05:15:00;0;9;2;3;1;0;1;5;0;0;0;0;0
2019-12-29 05:30:00;0;2;1;1;1;0;1;2;0;0;0;0;0
2019-12-29 05:45:00;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-29 06:00:00;1;7;3;2;1;0;1;4;0;0;0;0;0
2019-12-29 06:15:00;0;6;0;0;1;0;1;2;0;0;0;0;0
2019-12-29 06:30:00;2;4;1;1;0;2;0;3;0;0;0;0;0
2019-12-29 06:45:00;0;1;2;2;1;1;0;8;0;0;0;0;0
2019-12-29 07:00:00;3;3;0;0;1;0;1;5;0;0;0;0;0
2019-12-29 07:15:00;0;3;0;0;1;0;1;5;0;0;0;0;0
2019-12-29 07:30:00;1;4;2;2;0;1;0;3;0;0;0;0;0
2019-12-29 07:45:00;1;1;0;0;0;1;0;7;0;0;0;0;0
2019-12-29 08:00:00;0;2;0;0;0;0;0;4;0;0;0;0;0
2019-12-29 08:15:00;1;6;0;0;0;0;0;6;0;0;0;0;0
2019-12-29 08:30:00;0;3;0;0;1;0;1;5;0;0;0;0;0
2019-12-29 08:45:00;1;4;0;0;0;1;0;8;0;0;0;0;0
2019-12-29 09:00:00;0;10;0;0;0;0;0;12;0;0;0;0;0
2019-12-29 09:15:00;1;5;3;3;0;1;0;16;0;0;0;0;0
2019-12-29 09:30:00;1;11;1;1;2;4;2;12;0;0;0;0;0
2019-12-29 09:45:00;1;13;5;5;1;2;1;17;0;0;0;0;0
2019-12-29 10:00:00;0;7;1;1;0;2;0;20;0;0;0;0;0
2019-12-29 10:15:00;0;12;1;1;4;2;4;19;0;0;0;0;0
2019-12-29 10:30:00;0;14;0;2;1;5;1;28;0;0;0;0;0
2019-12-29 10:45:00;0;18;3;4;2;1;2;21;0;0;0;0;0
2019-12-29 11:00:00;0;17;1;1;1;5;1;15;0;0;0;0;0
2019-12-29 11:15:00;0;17;3;3;1;1;1;16;0;0;0;0;0
2019-12-29 11:30:00;0;17;3;4;3;4;3;23;0;0;0;0;0
2019-12-29 11:45:00;1;17;1;1;2;5;2;24;0;0;0;0;0
2019-12-29 12:00:00;1;20;2;2;2;3;2;28;0;0;0;0;0
2019-12-29 12:15:00;1;19;2;3;0;3;0;21;0;0;0;0;0
2019-12-29 12:30:00;1;28;2;3;0;4;0;23;0;0;0;0;0
2019-12-29 12:45:00;0;29;5;4;2;3;2;29;0;0;0;0;0
2019-12-29 13:00:00;0;23;2;3;3;1;2;21;0;0;0;0;0
2019-12-29 13:15:00;0;29;6;7;0;2;0;23;0;0;0;0;0
2019-12-29 13:30:00;0;19;4;6;2;2;2;23;0;0;0;0;0
2019-12-29 13:45:00;0;38;3;3;1;1;2;38;0;0;0;0;0
2019-12-29 14:00:00;0;31;3;4;5;2;4;26;0;0;0;0;0
2019-12-29 14:15:00;0;23;7;6;3;4;4;32;0;0;0;0;0
2019-12-29 14:30:00;0;39;1;1;3;4;3;25;0;0;0;0;0
2019-12-29 14:45:00;0;29;2;2;3;4;3;36;0;0;0;0;0
2019-12-29 15:00:00;0;26;2;2;3;3;3;21;0;0;0;0;0
2019-12-29 15:15:00;0;29;3;4;2;1;2;19;0;0;0;0;0
2019-12-29 15:30:00;0;25;1;1;5;0;5;26;0;0;0;0;0
2019-12-29 15:45:00;1;21;2;3;1;4;1;18;0;0;0;0;0
2019-12-29 16:00:00;1;27;1;1;3;1;3;20;0;0;0;0;0
2019-12-29 16:15:00;1;21;3;3;2;0;2;27;0;0;0;0;0
2019-12-29 16:30:00;3;40;1;1;2;6;2;21;0;0;0;0;0
2019-12-29 16:45:00;0;30;1;1;3;4;3;34;0;0;0;0;0
2019-12-29 17:00:00;0;27;4;4;3;4;4;19;0;0;0;0;0
2019-12-29 17:15:00;0;27;4;6;1;1;0;21;0;0;0;0;0
2019-12-29 17:30:00;0;25;4;6;2;3;2;25;0;0;0;0;0
2019-12-29 17:45:00;1;11;2;1;4;1;4;27;0;0;0;0;0
2019-12-29 18:00:00;0;16;2;2;3;1;3;24;0;0;0;0;0
2019-12-29 18:15:00;2;16;2;3;1;1;1;22;0;0;0;0;0
2019-12-29 18:30:00;0;18;0;0;3;3;3;16;0;0;0;0;0
2019-12-29 18:45:00;0;19;3;3;1;2;1;22;0;0;0;0;0
2019-12-29 19:00:00;0;21;1;3;1;3;1;15;0;0;0;0;0
2019-12-29 19:15:00;1;13;2;2;1;0;1;11;0;0;0;0;0
2019-12-29 19:30:00;0;14;1;1;1;3;1;16;0;0;0;0;0
2019-12-29 19:45:00;1;19;6;6;0;2;0;14;0;0;0;0;0
2019-12-29 20:00:00;0;20;2;2;1;1;1;14;0;0;0;0;0
2019-12-29 20:15:00;0;13;1;2;1;2;1;10;0;0;0;0;0
2019-12-29 20:30:00;0;8;0;0;1;3;2;14;0;0;0;0;0
2019-12-29 20:45:00;0;11;2;2;1;2;1;13;0;0;0;0;0
2019-12-29 21:00:00;0;8;0;0;1;3;1;10;0;0;0;0;0
2019-12-29 21:15:00;0;10;2;2;2;1;2;9;0;0;0;0;0
2019-12-29 21:30:00;0;15;3;3;3;2;2;5;0;0;0;0;0
2019-12-29 21:45:00;0;7;2;2;0;1;0;8;0;0;0;0;0
2019-12-29 22:00:00;0;17;2;2;1;2;1;5;0;0;0;0;0
2019-12-29 22:15:00;0;14;0;1;2;2;2;15;0;0;0;0;0
2019-12-29 22:30:00;0;9;0;0;1;1;1;4;0;0;0;0;0
2019-12-29 22:45:00;0;7;0;0;3;3;2;5;0;0;0;0;0
2019-12-29 23:00:00;0;7;2;2;1;0;1;5;0;0;0;0;0
2019-12-29 23:15:00;0;3;0;0;0;1;0;4;0;0;0;0;0
2019-12-29 23:30:00;0;2;0;0;0;0;0;3;0;0;0;0;0
2019-12-29 23:45:00;1;8;3;3;1;0;1;6;0;0;0;0;0
