DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-05-18 00:00:00;5;11;5;3;6;6;9;10;6;4;0;0
2020-05-18 00:15:00;11;8;2;1;2;11;5;4;3;4;0;0
2020-05-18 00:30:00;2;2;0;1;3;8;10;7;3;4;0;0
2020-05-18 00:45:00;11;5;1;0;1;11;8;6;4;5;0;0
2020-05-18 01:00:00;3;4;0;0;0;5;5;2;0;0;0;0
2020-05-18 01:15:00;5;5;1;0;1;5;6;2;2;1;0;0
2020-05-18 01:30:00;0;3;0;1;1;4;4;2;1;0;0;0
2020-05-18 01:45:00;4;5;1;1;2;2;3;2;2;2;0;0
2020-05-18 02:00:00;4;3;0;0;0;1;2;1;0;0;0;0
2020-05-18 02:15:00;4;3;3;0;2;3;1;1;4;2;0;0
2020-05-18 02:30:00;1;1;1;0;1;5;4;2;3;2;0;0
2020-05-18 02:45:00;3;1;0;1;1;3;2;0;2;0;0;0
2020-05-18 03:00:00;1;1;0;1;0;4;4;2;1;1;0;0
2020-05-18 03:15:00;1;0;0;2;1;0;1;1;1;0;0;0
2020-05-18 03:30:00;0;0;0;1;1;2;5;4;0;1;0;0
2020-05-18 03:45:00;3;0;1;0;1;2;0;0;2;0;0;0
2020-05-18 04:00:00;3;2;0;3;2;1;5;2;0;1;0;0
2020-05-18 04:15:00;4;1;0;0;1;4;1;1;8;3;0;0
2020-05-18 04:30:00;
2020-05-18 04:45:00;13;10;1;2;3;12;8;7;10;1;0;0
2020-05-18 05:00:00;
2020-05-18 05:15:00;23;8;0;5;4;20;15;4;19;6;0;0
2020-05-18 05:30:00;14;7;2;2;4;15;11;6;20;5;0;0
2020-05-18 05:45:00;13;9;0;1;3;18;21;7;10;2;1;0
2020-05-18 06:00:00;19;11;2;2;1;24;17;8;13;3;0;0
2020-05-18 06:15:00;24;13;2;4;4;24;26;26;24;13;4;0
2020-05-18 06:30:00;9;3;0;1;1;6;7;5;7;3;2;0
2020-05-18 06:45:00;
2020-05-18 07:00:00;28;23;0;10;10;81;96;61;34;22;1;5
2020-05-18 07:15:00;65;29;6;17;22;143;115;113;76;32;3;0
2020-05-18 07:30:00;57;34;3;16;22;140;115;100;88;17;4;2
2020-05-18 07:45:00;73;40;5;17;33;130;94;91;93;27;6;70
2020-05-18 08:00:00;59;20;9;9;16;76;107;88;62;25;4;2
2020-05-18 08:15:00;47;22;6;94;19;100;107;89;72;23;1;2
2020-05-18 08:30:00;56;25;1;10;10;56;65;49;56;12;5;3
2020-05-18 08:45:00;66;36;7;9;10;87;101;67;86;15;4;1
2020-05-18 09:00:00;53;27;1;13;17;52;54;39;41;15;3;10
2020-05-18 09:15:00;69;34;4;10;18;89;68;63;74;27;3;1
2020-05-18 09:30:00;69;33;8;10;14;95;81;89;95;17;6;8
2020-05-18 09:45:00;60;40;4;12;14;77;77;74;88;22;7;10
2020-05-18 10:00:00;66;38;7;12;21;64;68;67;58;24;4;10
2020-05-18 10:15:00;79;36;4;12;14;69;75;53;82;21;1;8
2020-05-18 10:30:00;86;49;2;12;15;73;64;65;96;31;3;3
2020-05-18 10:45:00;76;45;8;22;21;63;77;58;83;16;10;1
2020-05-18 11:00:00;54;33;2;8;9;36;58;31;61;19;2;0
2020-05-18 11:15:00;32;17;1;5;10;23;58;18;29;10;3;1
2020-05-18 11:30:00;15;15;1;2;3;5;9;9;15;3;0;0
2020-05-18 11:45:00;92;46;3;13;10;68;60;75;68;14;7;5
2020-05-18 12:00:00;94;36;7;13;18;81;63;62;66;27;1;7
2020-05-18 12:15:00;86;41;10;16;26;59;55;51;80;23;2;9
2020-05-18 12:30:00;91;59;3;14;12;69;67;46;91;37;7;8
2020-05-18 12:45:00;88;65;8;12;17;82;56;66;82;23;7;3
2020-05-18 13:00:00;103;48;5;18;16;54;53;52;99;20;6;7
2020-05-18 13:15:00;94;55;7;14;12;87;74;58;108;24;8;12
2020-05-18 13:30:00;93;58;5;10;11;95;79;72;85;32;4;61
2020-05-18 13:45:00;84;54;3;9;8;81;90;78;98;33;9;1
2020-05-18 14:00:00;83;55;6;13;12;81;85;61;87;20;5;9
2020-05-18 14:15:00;88;63;4;13;15;93;86;64;89;15;3;7
2020-05-18 14:30:00;115;67;4;19;10;89;65;68;98;27;6;17
2020-05-18 14:45:00;123;78;6;15;17;80;65;68;86;16;13;15
2020-05-18 15:00:00;94;75;4;16;18;73;64;63;100;17;3;7
2020-05-18 15:15:00;129;94;6;18;17;97;70;49;83;21;6;35
2020-05-18 15:30:00;136;90;7;8;9;98;69;70;99;20;6;0
2020-05-18 15:45:00;121;82;9;17;15;92;72;72;93;26;16;29
2020-05-18 16:00:00;135;95;7;14;17;89;57;67;136;20;15;16
2020-05-18 16:15:00;122;74;2;16;17;105;60;64;127;23;5;12
2020-05-18 16:30:00;153;103;12;17;18;120;58;69;108;20;7;33
2020-05-18 16:45:00;131;91;6;27;22;110;56;66;119;26;6;8
2020-05-18 17:00:00;133;96;11;29;33;81;72;65;133;32;6;6
2020-05-18 17:15:00;103;88;5;18;24;101;75;62;122;25;2;48
2020-05-18 17:30:00;91;64;7;18;29;101;82;69;92;35;4;9
2020-05-18 17:45:00;73;53;10;19;21;69;73;70;97;15;3;2
2020-05-18 18:00:00;102;60;16;14;27;90;74;67;79;17;10;28
2020-05-18 18:15:00;91;70;8;21;30;85;80;65;85;23;6;2
2020-05-18 18:30:00;68;34;8;6;15;67;57;58;74;16;6;10
2020-05-18 18:45:00;73;37;4;8;14;55;47;41;59;16;9;23
2020-05-18 19:00:00;41;31;7;8;18;60;73;47;61;21;5;10
2020-05-18 19:15:00;55;30;5;9;18;49;51;41;39;12;8;5
2020-05-18 19:30:00;47;37;4;15;19;39;55;35;39;19;5;5
2020-05-18 19:45:00;41;27;4;9;15;46;42;27;35;17;1;15
2020-05-18 20:00:00;54;32;4;11;16;45;39;32;40;15;4;10
2020-05-18 20:15:00;50;22;4;15;19;42;38;26;38;15;0;0
2020-05-18 20:30:00;33;21;6;8;10;34;32;20;20;19;0;2
2020-05-18 20:45:00;33;19;2;6;10;47;41;28;29;10;0;0
2020-05-18 21:00:00;26;22;4;3;11;43;21;10;25;14;0;0
2020-05-18 21:15:00;33;17;5;5;13;29;26;21;16;12;0;0
2020-05-18 21:30:00;39;15;7;7;16;23;25;19;21;13;0;0
2020-05-18 21:45:00;27;14;2;9;9;25;29;22;16;14;0;0
