DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-12-22 00:00:00;2;0;3;0;2;0;1
2020-12-22 00:15:00;5;1;10;2;3;1;3
2020-12-22 00:30:00;4;1;4;0;1;2;1
2020-12-22 00:45:00;3;1;2;0;1;4;0
2020-12-22 01:00:00;3;0;1;1;3;0;1
2020-12-22 01:15:00;4;1;4;2;2;1;0
2020-12-22 01:30:00;3;1;5;1;2;5;2
2020-12-22 01:45:00;4;0;4;2;3;2;3
2020-12-22 02:00:00;9;0;4;0;1;6;1
2020-12-22 02:15:00;6;1;4;3;2;2;5
2020-12-22 02:30:00;5;1;3;0;0;4;2
2020-12-22 02:45:00;5;2;6;2;3;7;0
2020-12-22 03:00:00;2;0;3;0;1;2;1
2020-12-22 03:15:00;6;4;7;2;1;3;3
2020-12-22 03:30:00;3;1;5;0;3;3;0
2020-12-22 03:45:00;5;0;5;2;1;3;2
2020-12-22 04:00:00;4;1;4;1;3;6;3
2020-12-22 04:15:00;5;6;7;0;1;3;0
2020-12-22 04:30:00;5;3;7;6;3;0;3
2020-12-22 04:45:00;9;6;21;2;0;1;0
2020-12-22 05:00:00;14;7;31;6;2;1;1
2020-12-22 05:15:00;32;11;55;12;2;0;1
2020-12-22 05:30:00;26;16;66;28;0;0;2
2020-12-22 05:45:00;34;19;64;22;5;1;0
2020-12-22 06:00:00;40;19;49;23;1;0;1
2020-12-22 06:15:00;62;28;64;26;1;1;0
2020-12-22 06:30:00;75;38;90;35;1;0;0
2020-12-22 06:45:00;91;53;93;51;6;1;3
2020-12-22 07:00:00;72;33;100;48;3;0;0
2020-12-22 07:15:00;94;45;96;52;2;0;0
2020-12-22 07:30:00;115;76;111;53;8;4;0
2020-12-22 07:45:00;131;87;121;57;10;0;1
2020-12-22 08:00:00;90;50;102;50;7;0;0
2020-12-22 08:15:00;109;62;105;41;6;2;0
2020-12-22 08:30:00;93;57;106;42;5;1;1
2020-12-22 08:45:00;82;74;124;56;6;0;0
2020-12-22 09:00:00;101;59;121;47;7;1;2
2020-12-22 09:15:00;101;79;119;61;12;2;0
2020-12-22 09:30:00;106;74;140;83;8;0;1
2020-12-22 09:45:00;106;81;149;77;13;2;1
2020-12-22 10:00:00;109;101;135;71;9;2;1
2020-12-22 10:15:00;93;89;127;72;6;0;1
2020-12-22 10:30:00;125;103;149;67;6;0;1
2020-12-22 10:45:00;138;111;171;66;9;4;0
2020-12-22 11:00:00;124;98;153;83;5;1;0
2020-12-22 11:15:00;107;89;155;84;3;0;0
2020-12-22 11:30:00;113;102;148;84;4;2;3
2020-12-22 11:45:00;117;109;164;80;10;2;1
2020-12-22 12:00:00;116;99;157;75;6;2;1
2020-12-22 12:15:00;132;108;139;80;9;3;1
2020-12-22 12:30:00;122;86;171;67;4;3;2
2020-12-22 12:45:00;127;105;168;82;11;4;2
2020-12-22 13:00:00;111;92;167;63;11;2;1
2020-12-22 13:15:00;115;81;143;79;5;0;8
2020-12-22 13:30:00;126;102;151;83;4;2;3
2020-12-22 13:45:00;132;102;166;81;8;0;1
2020-12-22 14:00:00;156;115;169;94;9;3;4
2020-12-22 14:15:00;163;107;160;71;8;2;2
2020-12-22 14:30:00;158;110;169;89;10;0;0
2020-12-22 14:45:00;138;120;186;88;3;1;2
2020-12-22 15:00:00;158;149;170;76;9;3;2
2020-12-22 15:15:00;129;124;171;76;9;1;0
2020-12-22 15:30:00;147;120;176;71;15;2;3
2020-12-22 15:45:00;140;119;158;87;11;2;4
2020-12-22 16:00:00;138;111;175;89;7;2;6
2020-12-22 16:15:00;162;128;185;94;10;2;7
2020-12-22 16:30:00;160;123;142;79;8;4;1
2020-12-22 16:45:00;137;129;160;79;6;3;0
2020-12-22 17:00:00;122;101;131;69;3;4;1
2020-12-22 17:15:00;135;115;154;68;5;6;1
2020-12-22 17:30:00;119;94;134;63;7;3;2
2020-12-22 17:45:00;126;109;137;57;7;1;1
2020-12-22 18:00:00;90;73;145;60;2;3;2
2020-12-22 18:15:00;91;74;118;42;5;3;2
2020-12-22 18:30:00;78;61;117;41;5;4;0
2020-12-22 18:45:00;82;71;104;44;2;1;2
2020-12-22 19:00:00;72;54;103;42;5;3;1
2020-12-22 19:15:00;64;49;92;33;3;0;0
2020-12-22 19:30:00;66;45;85;28;4;0;2
2020-12-22 19:45:00;63;47;68;27;6;1;0
2020-12-22 20:00:00;58;45;51;27;3;0;0
2020-12-22 20:15:00;61;47;72;27;2;1;0
2020-12-22 20:30:00;62;48;63;30;2;1;0
2020-12-22 20:45:00;66;54;84;30;1;1;0
2020-12-22 21:00:00;25;18;29;11;2;0;2
2020-12-22 21:15:00;20;15;31;6;0;0;2
2020-12-22 21:30:00;16;5;18;4;4;0;1
2020-12-22 21:45:00;20;10;13;4;7;0;2
2020-12-22 22:00:00;19;13;20;6;0;2;0
2020-12-22 22:15:00;9;10;9;3;0;0;1
2020-12-22 22:30:00;12;6;12;2;0;2;0
2020-12-22 22:45:00;9;5;9;3;1;0;0
2020-12-22 23:00:00;9;1;7;2;0;1;3
2020-12-22 23:15:00;9;3;3;1;4;2;1
2020-12-22 23:30:00;8;5;7;1;1;3;0
