DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-04-23 00:00:00;0;6;1;2;0;0;8;6;0;0
2020-04-23 00:15:00;0;9;0;0;1;0;10;9;0;0
2020-04-23 00:30:00;0;4;0;0;0;1;10;7;0;0
2020-04-23 00:45:00;0;7;0;0;0;1;5;4;0;0
2020-04-23 01:00:00;0;4;0;0;0;1;6;4;0;0
2020-04-23 01:15:00;0;2;0;0;0;0;4;2;0;0
2020-04-23 01:30:00;0;6;1;1;0;0;3;2;0;0
2020-04-23 01:45:00;0;3;0;0;0;0;3;1;1;1
2020-04-23 02:00:00;0;4;0;0;1;1;5;2;0;0
2020-04-23 02:15:00;0;2;0;0;0;0;9;3;0;0
2020-04-23 02:30:00;0;6;0;2;1;0;5;3;0;0
2020-04-23 02:45:00;0;2;0;0;0;0;2;2;0;0
2020-04-23 03:00:00;0;4;0;1;0;1;3;1;0;0
2020-04-23 03:15:00;0;2;0;0;0;0;3;1;0;0
2020-04-23 03:30:00;0;4;0;0;0;1;11;1;1;1
2020-04-23 03:45:00;0;3;0;0;0;0;5;1;0;0
2020-04-23 04:00:00;0;9;0;0;0;3;6;1;0;0
2020-04-23 04:15:00;0;9;0;0;0;3;3;4;0;0
2020-04-23 04:30:00;0;7;0;0;0;5;8;3;1;1
2020-04-23 04:45:00;0;13;0;2;1;11;8;7;1;0
2020-04-23 05:00:00;0;27;0;3;1;27;9;11;0;2
2020-04-23 05:15:00;0;27;0;1;2;53;21;26;1;4
2020-04-23 05:30:00;0;46;0;3;4;96;35;48;5;6
2020-04-23 05:45:00;0;46;3;10;9;100;36;68;6;15
2020-04-23 06:00:00;0;46;12;19;21;70;22;50;7;7
2020-04-23 06:15:00;0;52;4;7;4;96;52;75;9;14
2020-04-23 06:30:00;0;74;3;1;4;126;57;107;18;28
2020-04-23 06:45:00;0;69;4;4;4;107;51;102;16;21
2020-04-23 07:00:00;0;73;10;15;13;92;56;99;15;14
2020-04-23 07:15:00;0;81;6;16;5;89;59;109;11;16
2020-04-23 07:30:00;0;73;5;11;3;83;61;129;10;18
2020-04-23 07:45:00;0;85;7;10;10;95;61;97;14;12
2020-04-23 08:00:00;0;67;4;6;1;96;61;77;13;14
2020-04-23 08:15:00;0;60;4;13;8;78;51;85;11;12
2020-04-23 08:30:00;0;77;7;7;9;55;54;86;5;8
2020-04-23 08:45:00;0;72;4;9;5;50;47;85;8;6
2020-04-23 09:00:00;0;80;5;11;16;37;62;91;9;7
2020-04-23 09:15:00;0;69;5;7;9;32;57;74;3;2
2020-04-23 09:30:00;0;89;11;12;10;50;61;85;16;10
2020-04-23 09:45:00;0;73;8;13;12;42;61;71;11;4
2020-04-23 10:00:00;0;93;6;12;9;31;65;73;4;1
2020-04-23 10:15:00;0;103;8;11;14;39;68;95;9;7
2020-04-23 10:30:00;0;94;12;19;11;36;72;96;8;5
2020-04-23 10:45:00;0;96;12;14;15;25;71;105;8;4
2020-04-23 11:00:00;0;91;15;13;17;27;72;90;11;6
2020-04-23 11:15:00;0;99;8;16;14;26;67;93;12;7
2020-04-23 11:30:00;0;93;4;11;19;37;84;110;12;4
2020-04-23 11:45:00;0;104;11;16;20;38;75;94;14;6
2020-04-23 12:00:00;0;109;12;26;20;23;69;80;11;6
2020-04-23 12:15:00;0;108;13;25;24;27;69;94;10;9
2020-04-23 12:30:00;0;84;9;15;19;29;68;117;6;5
2020-04-23 12:45:00;0;91;15;11;20;33;66;84;10;5
2020-04-23 13:00:00;0;109;8;16;21;37;75;82;7;4
