DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2019-08-07 00:00:00;13;5;0;0;15;9;1;1;1;0;12;6;8;24;9;0;0
2019-08-07 00:15:00;15;9;0;0;17;5;0;0;0;0;15;8;5;22;6;0;0
2019-08-07 00:30:00;15;4;0;0;14;7;0;0;0;0;13;6;5;21;5;0;0
2019-08-07 00:45:00;7;8;0;0;19;10;0;0;0;0;5;8;8;27;8;0;0
2019-08-07 01:00:00;5;2;0;0;10;7;3;3;1;0;4;2;8;16;7;0;0
2019-08-07 01:15:00;10;1;0;0;9;6;1;1;0;0;8;2;4;13;5;0;0
2019-08-07 01:30:00;7;3;0;0;2;5;1;1;1;0;7;3;6;7;5;0;0
2019-08-07 01:45:00;12;3;1;1;4;2;2;2;1;0;13;3;2;8;2;0;0
2019-08-07 02:00:00;4;3;0;0;5;1;0;0;0;0;5;3;0;7;0;0;0
2019-08-07 02:15:00;3;2;0;0;17;2;0;0;0;0;3;2;1;17;1;0;0
2019-08-07 02:30:00;8;2;0;0;5;2;0;0;0;0;7;3;1;6;1;0;0
2019-08-07 02:45:00;3;3;0;0;9;2;1;1;1;0;4;3;3;11;3;0;0
2019-08-07 03:00:00;7;3;0;0;9;3;3;3;2;0;7;2;3;12;3;0;0
2019-08-07 03:15:00;8;6;0;1;9;4;0;0;0;1;9;4;5;14;5;0;0
2019-08-07 03:30:00;5;3;0;0;10;2;2;2;3;0;6;3;1;9;1;0;0
2019-08-07 03:45:00;10;4;1;0;8;2;0;0;0;0;10;2;2;8;2;0;0
2019-08-07 04:00:00;3;6;1;2;13;2;0;0;0;1;2;6;2;14;2;0;0
2019-08-07 04:15:00;17;6;0;0;14;2;1;1;0;1;17;6;2;15;2;0;0
2019-08-07 04:30:00;16;9;0;1;17;4;3;3;3;1;15;8;4;18;5;0;0
