DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-10-26 00:00:00;1;0;3;0;2;5;0;0;0;0;0;0;0;0
2020-10-26 00:15:00;0;0;3;0;0;9;0;0;0;0;0;0;0;0
2020-10-26 00:30:00;0;0;1;0;0;3;0;0;0;0;0;0;0;0
2020-10-26 00:45:00;0;0;4;0;0;1;0;0;0;0;0;0;0;0
2020-10-26 01:00:00;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-10-26 01:15:00;1;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-10-26 01:30:00;0;0;0;0;0;3;0;0;0;0;0;0;0;0
2020-10-26 01:45:00;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-10-26 02:00:00;0;0;3;0;0;4;0;0;0;0;0;0;0;0
2020-10-26 02:15:00;0;0;2;0;0;1;0;0;0;0;0;0;0;0
2020-10-26 02:30:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-26 02:45:00;0;0;2;0;0;1;0;0;0;0;0;0;0;0
2020-10-26 03:00:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-10-26 03:15:00;0;0;7;0;0;5;0;0;0;0;0;0;0;0
2020-10-26 03:30:00;1;0;2;1;1;4;0;0;0;0;0;0;0;0
2020-10-26 03:45:00;1;0;3;0;0;4;0;0;0;0;0;0;0;0
2020-10-26 04:00:00;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-10-26 04:15:00;0;0;13;0;1;3;0;0;0;0;0;0;0;0
2020-10-26 04:30:00;0;0;16;1;1;5;0;0;0;0;0;0;0;0
2020-10-26 04:45:00;1;0;30;3;5;11;0;0;0;0;0;0;0;0
2020-10-26 05:00:00;1;0;73;1;2;9;0;0;0;0;0;0;0;0
2020-10-26 05:15:00;0;0;136;6;6;14;0;0;0;0;0;0;0;0
2020-10-26 05:30:00;0;0;143;0;1;15;0;0;0;0;0;0;0;0
2020-10-26 05:45:00;0;0;159;3;5;24;0;0;0;0;0;0;0;0
2020-10-26 06:00:00;0;0;120;2;4;29;0;0;0;0;0;0;0;0
2020-10-26 06:15:00;0;0;183;3;4;47;0;0;0;0;1;0;0;0
2020-10-26 06:30:00;2;0;232;13;17;56;0;0;0;0;0;0;0;0
2020-10-26 06:45:00;1;0;214;9;13;73;0;1;0;0;2;0;0;0
2020-10-26 07:00:00;1;0;272;17;17;60;0;0;0;0;1;0;0;0
2020-10-26 07:15:00;5;0;213;53;55;101;0;1;0;0;0;0;0;0
2020-10-26 07:30:00;4;0;192;56;56;126;0;1;0;0;0;0;5;0
2020-10-26 07:45:00;10;0;186;47;46;129;0;1;0;0;0;0;0;0
2020-10-26 08:00:00;6;0;211;36;45;142;0;2;0;0;0;0;0;0
2020-10-26 08:15:00;4;0;210;22;23;113;0;1;0;0;0;0;0;0
2020-10-26 08:30:00;3;0;164;13;15;96;0;1;0;0;0;0;0;0
2020-10-26 08:45:00;7;0;175;10;14;93;0;1;0;0;0;0;0;0
2020-10-26 09:00:00;2;0;167;6;11;119;0;2;0;0;1;0;0;0
2020-10-26 09:15:00;3;0;152;9;13;94;0;3;0;0;0;0;0;0
2020-10-26 09:30:00;0;0;153;15;17;109;0;0;0;0;0;0;0;0
2020-10-26 09:45:00;1;0;143;11;11;105;0;1;0;0;0;0;1;0
2020-10-26 10:00:00;5;0;134;2;8;107;0;3;0;0;0;0;1;0
2020-10-26 10:15:00;3;0;136;12;15;101;0;3;0;0;1;0;1;0
2020-10-26 10:30:00;3;0;125;7;10;117;0;2;0;0;0;0;0;0
2020-10-26 10:45:00;0;0;149;8;12;148;0;3;0;0;0;0;1;0
2020-10-26 11:00:00;3;0;123;5;8;118;0;3;0;0;0;0;0;0
2020-10-26 11:15:00;0;0;137;9;13;139;0;6;0;0;0;0;0;0
2020-10-26 11:30:00;2;0;147;9;13;155;0;4;0;0;0;0;0;0
2020-10-26 11:45:00;2;0;115;11;14;143;0;0;0;0;0;0;1;0
2020-10-26 12:00:00;1;0;130;9;12;140;0;1;0;0;0;0;0;0
2020-10-26 12:15:00;2;0;134;8;8;152;0;2;0;0;0;0;2;0
2020-10-26 12:30:00;4;0;153;9;16;192;0;3;0;0;0;0;0;0
2020-10-26 12:45:00;2;0;158;7;10;179;0;2;0;0;0;0;3;0
2020-10-26 13:00:00;1;0;211;9;13;169;0;3;0;0;1;0;0;0
2020-10-26 13:15:00;2;0;201;9;15;180;0;3;0;0;2;0;0;0
2020-10-26 13:30:00;2;0;196;9;11;157;0;2;0;0;0;0;0;0
2020-10-26 13:45:00;4;0;189;13;15;161;0;2;0;0;0;0;0;0
2020-10-26 14:00:00;1;0;146;10;12;182;0;1;0;0;0;0;0;0
2020-10-26 14:15:00;3;0;133;9;12;203;0;1;0;0;0;0;0;0
2020-10-26 14:30:00;2;0;161;6;13;207;0;2;0;0;0;0;0;0
2020-10-26 14:45:00;2;0;164;10;15;247;0;0;0;0;0;0;2;0
2020-10-26 15:00:00;3;0;136;16;20;241;0;1;0;0;0;0;1;0
2020-10-26 15:15:00;4;0;136;12;16;229;0;2;0;0;0;0;1;0
2020-10-26 15:30:00;3;0;161;40;19;240;0;2;0;0;1;0;2;0
2020-10-26 15:45:00;7;0;159;11;16;229;0;2;0;0;0;0;1;0
2020-10-26 16:00:00;6;0;153;8;18;288;0;2;0;0;0;0;1;0
2020-10-26 16:15:00;5;0;150;12;22;269;0;3;0;0;0;0;1;0
2020-10-26 16:30:00;4;0;153;19;22;288;0;1;0;0;0;0;2;0
2020-10-26 16:45:00;8;0;146;14;23;262;0;2;0;0;1;0;1;0
2020-10-26 17:00:00;9;0;167;12;17;247;0;4;0;0;0;0;0;0
2020-10-26 17:15:00;4;0;121;14;17;253;0;3;0;0;0;0;2;0
2020-10-26 17:30:00;9;0;157;13;22;245;0;0;0;0;3;0;0;0
2020-10-26 17:45:00;2;0;138;11;22;213;0;3;0;0;1;0;0;0
2020-10-26 18:00:00;2;0;95;10;16;234;0;3;0;0;0;0;0;0
2020-10-26 18:15:00;3;0;110;4;15;185;0;1;0;0;1;0;0;0
2020-10-26 18:30:00;3;0;102;5;16;142;0;0;0;0;0;0;0;0
2020-10-26 18:45:00;0;0;77;6;19;154;0;1;0;0;0;0;0;0
2020-10-26 19:00:00;2;0;60;9;9;126;0;0;0;0;0;0;0;0
2020-10-26 19:15:00;2;0;74;1;6;130;0;0;0;0;0;0;0;0
2020-10-26 19:30:00;0;0;55;6;11;87;0;1;0;0;0;0;0;0
