DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-10-05 00:00:00;0;0;2;0;0;8;0;0;0;0;0;0;0;0
2020-10-05 00:15:00;0;0;3;0;0;7;0;0;0;0;0;0;0;0
2020-10-05 00:30:00;0;0;4;1;1;5;0;0;0;0;0;0;0;0
2020-10-05 00:45:00;0;0;5;0;0;5;0;0;0;0;0;0;0;0
2020-10-05 01:00:00;0;0;1;0;0;3;0;0;0;0;0;0;0;0
2020-10-05 01:15:00;0;0;2;1;1;10;0;0;0;0;0;0;0;0
2020-10-05 01:30:00;0;0;3;1;1;2;0;0;0;0;0;0;0;0
2020-10-05 01:45:00;1;0;0;0;0;5;0;0;0;0;0;0;0;0
2020-10-05 02:00:00;0;0;4;0;0;5;0;0;0;0;0;0;0;0
2020-10-05 02:15:00;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-10-05 02:30:00;0;0;3;0;0;1;0;0;0;0;0;0;0;0
2020-10-05 02:45:00;0;0;2;1;1;5;0;0;0;0;0;0;0;0
2020-10-05 03:00:00;0;0;5;1;1;0;0;0;0;0;0;0;0;0
2020-10-05 03:15:00;1;0;9;0;0;1;0;0;0;0;0;0;0;0
2020-10-05 03:30:00;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-10-05 03:45:00;0;0;6;0;0;1;0;0;0;0;0;0;0;0
2020-10-05 04:00:00;0;0;5;1;2;9;0;0;0;0;0;0;0;0
2020-10-05 04:15:00;0;0;20;0;1;3;0;0;0;0;0;0;0;0
2020-10-05 04:30:00;0;0;10;0;0;7;0;0;0;0;0;0;0;0
2020-10-05 04:45:00;1;0;35;1;1;11;0;0;0;0;0;0;0;0
2020-10-05 05:00:00;0;0;78;1;3;10;0;0;0;0;0;0;0;0
2020-10-05 05:15:00;2;0;153;5;5;13;0;0;0;0;0;0;0;0
2020-10-05 05:30:00;1;0;150;2;2;18;0;0;0;0;0;0;0;0
2020-10-05 05:45:00;1;0;145;5;6;15;0;0;0;0;0;0;0;0
2020-10-05 06:00:00;0;0;97;1;5;31;0;0;0;0;0;0;0;0
2020-10-05 06:15:00;2;0;169;5;3;39;0;2;0;0;0;0;0;0
2020-10-05 06:30:00;2;0;232;11;11;47;0;1;0;0;0;0;0;0
2020-10-05 06:45:00;12;0;258;12;19;91;0;0;0;0;0;0;0;0
2020-10-05 07:00:00;1;0;244;17;21;59;0;1;0;0;0;0;0;0
2020-10-05 07:15:00;4;0;256;44;48;77;0;4;0;0;0;0;0;0
2020-10-05 07:30:00;7;0;257;208;59;106;0;3;0;0;0;0;0;0
2020-10-05 07:45:00;11;0;270;31;32;124;0;2;0;0;0;0;0;0
2020-10-05 08:00:00;7;0;234;28;30;124;0;0;0;0;0;0;0;0
2020-10-05 08:15:00;3;0;196;13;17;102;0;0;0;0;0;0;0;0
2020-10-05 08:30:00;4;0;215;21;21;114;0;1;0;0;0;0;0;0
2020-10-05 08:45:00;3;0;206;12;13;85;0;1;0;0;0;0;0;0
2020-10-05 09:00:00;2;0;164;7;14;102;0;4;0;0;1;0;0;0
2020-10-05 09:15:00;5;0;144;12;17;107;0;2;0;0;1;0;0;0
2020-10-05 09:30:00;1;0;156;6;9;98;0;0;0;0;1;0;0;0
2020-10-05 09:45:00;1;0;172;6;11;107;0;2;0;0;0;0;1;0
2020-10-05 10:00:00;2;0;162;8;10;121;0;2;0;0;0;0;4;0
2020-10-05 10:15:00;2;0;166;12;16;121;0;2;0;0;3;0;0;0
2020-10-05 10:30:00;1;0;141;7;10;124;0;5;0;0;2;0;1;0
2020-10-05 10:45:00;2;0;148;10;15;166;0;0;0;0;1;0;2;0
2020-10-05 11:00:00;0;0;147;8;9;119;0;4;0;0;0;0;0;0
2020-10-05 11:15:00;1;0;128;10;16;129;0;0;0;0;0;0;0;0
2020-10-05 11:30:00;2;0;151;8;16;151;0;7;0;0;1;0;0;0
2020-10-05 11:45:00;2;0;130;12;15;149;0;6;0;0;0;0;0;0
2020-10-05 12:00:00;3;0;121;7;8;170;0;2;0;0;1;0;1;0
2020-10-05 12:15:00;4;0;133;11;12;161;0;3;0;0;4;0;0;0
2020-10-05 12:30:00;1;0;157;4;10;160;0;5;0;0;0;0;0;0
2020-10-05 12:45:00;1;0;155;10;22;162;0;6;0;0;0;0;0;0
2020-10-05 13:00:00;4;0;193;9;11;183;0;3;0;0;0;0;0;0
2020-10-05 13:15:00;5;0;168;8;10;180;0;5;0;0;0;0;1;0
2020-10-05 13:30:00;2;0;176;11;15;148;0;4;0;0;0;0;0;0
2020-10-05 13:45:00;4;0;176;14;18;169;0;1;0;0;1;0;1;0
2020-10-05 14:00:00;4;0;165;14;18;165;0;3;0;0;0;0;0;0
2020-10-05 14:15:00;4;0;123;4;7;160;0;3;0;0;1;0;0;0
2020-10-05 14:30:00;3;0;136;7;13;220;0;3;0;0;0;0;0;0
2020-10-05 14:45:00;3;0;168;15;17;218;0;6;0;0;0;0;1;0
2020-10-05 15:00:00;3;0;171;13;19;240;0;1;0;0;0;0;2;0
2020-10-05 15:15:00;2;0;174;11;16;247;0;1;0;0;1;0;0;0
2020-10-05 15:30:00;1;0;163;14;21;230;0;4;0;0;0;0;1;0
2020-10-05 15:45:00;0;0;151;5;15;222;0;5;0;0;1;0;2;0
2020-10-05 16:00:00;4;0;166;17;22;269;0;5;0;0;0;0;0;0
2020-10-05 16:15:00;5;0;175;13;21;255;0;3;0;0;0;0;3;0
2020-10-05 16:30:00;4;0;177;21;24;265;0;3;0;0;1;0;1;0
2020-10-05 16:45:00;4;0;173;10;15;248;0;1;0;0;0;0;0;0
2020-10-05 17:00:00;4;0;177;17;18;246;0;4;0;0;0;0;0;0
2020-10-05 17:15:00;7;0;140;10;20;251;0;3;0;0;0;0;1;0
2020-10-05 17:30:00;3;0;168;12;18;253;0;2;0;0;2;0;2;0
2020-10-05 17:45:00;6;0;176;11;15;245;0;5;0;0;0;0;1;0
2020-10-05 18:00:00;8;0;152;10;21;273;0;3;0;0;0;0;0;0
2020-10-05 18:15:00;2;0;124;6;9;224;0;7;0;0;2;0;0;0
2020-10-05 18:30:00;11;0;127;11;18;198;0;2;0;0;0;0;0;0
2020-10-05 18:45:00;2;0;115;8;16;169;0;4;0;0;0;0;0;0
2020-10-05 19:00:00;1;0;107;13;21;168;0;2;0;0;0;0;1;0
2020-10-05 19:15:00;3;0;91;8;17;155;0;1;0;0;0;0;1;0
2020-10-05 19:30:00;1;0;80;5;10;119;0;6;0;0;0;0;0;0
2020-10-05 19:45:00;0;0;59;2;2;97;0;3;0;0;0;0;0;0
2020-10-05 20:00:00;1;0;59;6;10;115;0;0;0;0;0;0;0;0
2020-10-05 20:15:00;0;0;42;7;8;100;0;0;0;0;0;0;1;0
2020-10-05 20:30:00;1;0;52;1;6;95;0;0;0;0;0;0;0;0
