DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-05-16 00:00:00;4;1;1;1;3;8;6;2;8;2;7;2;10;20;12;0;0;0;21;0;0;0;0;0
2020-05-16 00:15:00;4;5;5;2;3;13;14;1;5;4;13;5;17;28;14;0;0;0;30;0;0;0;0;0
2020-05-16 00:30:00;0;2;0;1;1;9;8;3;3;2;9;4;8;21;15;1;0;0;30;0;0;0;0;0
2020-05-16 00:45:00;0;1;2;3;1;9;9;5;6;2;9;2;8;22;15;0;0;0;30;0;0;0;0;0
2020-05-16 01:00:00;2;2;3;3;1;7;3;2;6;2;10;4;4;18;14;2;0;0;38;0;0;0;0;0
2020-05-16 01:15:00;0;1;0;0;0;7;7;2;2;2;6;3;8;17;12;1;0;0;39;0;0;0;0;0
2020-05-16 01:30:00;1;1;0;0;0;5;2;3;1;3;6;0;7;14;8;0;0;0;36;0;0;0;0;0
2020-05-16 01:45:00;1;0;2;3;3;9;3;2;6;0;4;1;14;28;15;0;0;0;39;0;0;0;0;0
2020-05-16 02:00:00;1;1;2;2;2;5;7;2;3;1;3;1;3;15;15;2;0;0;39;0;0;0;0;0
2020-05-16 02:15:00;0;0;1;1;0;4;6;3;5;0;5;0;6;17;14;2;0;0;39;0;0;0;0;0
2020-05-16 02:30:00;0;0;0;0;2;4;4;1;1;1;3;0;4;8;6;0;0;0;39;0;0;0;0;0
2020-05-16 02:45:00;0;0;5;4;2;6;6;3;0;0;3;0;4;7;3;0;0;0;39;0;0;0;0;0
2020-05-16 03:00:00;0;0;1;0;1;6;2;1;3;1;2;1;1;8;7;0;0;0;39;0;0;0;0;0
2020-05-16 03:15:00;0;0;1;0;0;4;3;0;2;1;1;0;2;6;4;0;0;0;36;0;0;0;0;0
2020-05-16 03:30:00;0;0;0;0;1;5;3;5;5;1;6;2;1;7;6;0;0;0;39;0;0;0;0;0
2020-05-16 03:45:00;0;0;0;0;0;2;3;2;1;0;4;0;3;5;4;0;0;0;39;0;0;0;0;0
2020-05-16 04:00:00;0;1;0;0;3;8;3;3;3;0;3;1;6;12;7;0;0;0;39;0;0;0;0;0
2020-05-16 04:15:00;2;1;0;0;0;1;1;1;3;2;4;1;4;9;5;0;0;0;39;0;0;0;0;0
2020-05-16 04:30:00;0;1;1;2;1;4;1;3;4;3;3;2;4;9;4;0;0;0;39;0;0;0;0;0
2020-05-16 04:45:00;1;0;0;0;3;4;3;3;6;1;2;2;5;15;12;0;0;0;39;0;0;0;0;0
2020-05-16 05:00:00;0;0;2;0;1;4;8;8;6;4;5;1;9;20;11;0;0;0;27;0;0;0;0;0
2020-05-16 05:15:00;0;0;1;2;4;7;6;6;3;5;8;8;9;15;7;1;0;0;30;0;0;0;0;0
2020-05-16 05:30:00;1;0;1;3;3;20;9;5;7;5;12;11;7;22;14;1;0;0;30;0;0;0;0;0
2020-05-16 05:45:00;0;2;3;1;0;4;8;13;9;9;9;6;28;30;9;2;0;0;30;0;0;0;0;0
2020-05-16 06:00:00;2;4;6;4;3;9;9;9;7;4;9;4;50;63;25;2;0;0;30;0;0;0;0;0
2020-05-16 06:15:00;3;6;4;3;4;12;5;8;13;12;7;2;31;46;24;2;0;0;30;0;0;0;0;0
2020-05-16 06:30:00;3;8;6;4;2;7;9;7;8;7;10;11;16;33;28;5;0;0;30;0;0;0;0;0
2020-05-16 06:45:00;2;5;5;2;4;16;10;6;9;11;11;6;20;41;30;2;0;0;30;0;0;0;0;0
2020-05-16 07:00:00;2;5;8;2;5;11;13;15;11;9;14;8;20;39;33;13;0;0;30;0;0;0;0;0
2020-05-16 07:15:00;5;7;7;8;17;29;21;6;6;19;21;12;26;48;33;9;0;0;30;0;0;0;0;0
2020-05-16 07:30:00;6;7;14;8;21;28;18;7;8;19;15;15;25;52;39;16;0;0;30;0;0;0;0;0
2020-05-16 07:45:00;11;9;11;8;13;33;23;15;18;27;28;15;29;62;43;18;0;0;30;0;0;0;0;0
2020-05-16 08:00:00;6;9;22;8;6;17;16;10;12;16;21;10;22;48;45;14;0;0;30;0;0;0;0;0
2020-05-16 08:15:00;12;11;8;11;13;29;24;14;15;20;30;19;35;60;51;11;0;0;30;0;0;0;0;0
2020-05-16 08:30:00;5;12;11;7;17;32;24;24;27;25;30;17;47;77;50;14;0;0;30;0;0;0;0;0
2020-05-16 08:45:00;11;16;14;16;12;40;35;16;18;24;31;20;50;73;60;18;0;0;30;0;0;0;0;0
2020-05-16 09:00:00;6;8;15;16;12;35;40;18;20;24;34;20;43;82;59;19;0;0;30;0;0;0;0;0
2020-05-16 09:15:00;16;5;14;16;14;26;42;19;21;30;32;25;55;76;63;15;0;0;30;0;0;0;0;0
2020-05-16 09:30:00;9;12;20;16;28;43;36;28;26;27;43;24;60;93;69;15;0;0;30;0;0;0;0;0
2020-05-16 09:45:00;12;13;20;18;13;47;44;41;27;35;50;34;67;100;75;15;0;0;30;0;0;0;0;0
2020-05-16 10:00:00;14;14;21;19;17;43;41;31;26;25;50;34;52;76;81;20;0;0;30;0;0;0;0;0
2020-05-16 10:15:00;21;19;21;10;21;59;50;28;27;45;46;28;58;93;90;24;0;0;30;0;0;0;0;0
2020-05-16 10:30:00;16;13;24;11;17;67;62;35;31;45;55;34;61;93;86;25;0;0;30;0;0;0;0;0
2020-05-16 10:45:00;14;19;29;11;24;61;59;38;35;37;48;35;79;85;82;22;0;0;30;0;0;0;0;0
2020-05-16 11:00:00;16;23;31;23;25;76;78;35;30;36;41;38;82;107;88;15;0;0;30;0;0;0;0;0
2020-05-16 11:15:00;26;19;21;23;15;55;55;41;35;36;54;45;65;110;94;15;0;0;30;0;0;0;0;0
2020-05-16 11:30:00;16;13;22;24;13;58;52;41;40;39;52;49;84;96;86;18;0;0;27;0;0;0;0;0
2020-05-16 11:45:00;21;15;21;13;18;63;75;38;36;33;58;54;92;112;99;11;0;0;30;0;0;0;0;0
2020-05-16 12:00:00;13;18;31;25;19;70;62;45;41;35;52;42;76;101;71;11;0;0;30;0;0;0;0;0
2020-05-16 12:15:00;15;21;30;20;18;69;74;47;35;29;53;40;73;115;87;11;0;0;30;0;0;0;0;0
2020-05-16 12:30:00;32;19;25;22;17;77;67;48;43;36;50;36;68;102;89;6;0;0;30;0;0;0;0;0
2020-05-16 12:45:00;18;21;24;22;19;84;77;41;36;30;50;46;80;103;86;9;0;0;30;0;0;0;0;0
2020-05-16 13:00:00;21;16;17;22;24;68;63;30;34;22;50;35;96;83;80;10;0;0;27;0;0;0;0;0
2020-05-16 13:15:00;23;17;21;21;23;67;82;46;49;26;51;37;85;114;92;18;0;0;30;0;0;0;0;0
2020-05-16 13:30:00;20;18;29;17;17;82;88;43;46;27;65;51;77;102;81;11;0;0;30;0;0;0;0;0
2020-05-16 13:45:00;19;16;25;18;15;61;76;46;39;30;61;49;92;118;95;11;0;0;30;0;0;0;0;0
2020-05-16 14:00:00;17;16;25;18;18;73;81;39;38;33;56;49;88;90;80;14;0;0;30;0;0;0;0;0
2020-05-16 14:15:00;9;20;21;17;22;71;73;37;35;30;54;53;68;99;100;20;0;0;30;0;0;0;0;0
2020-05-16 14:30:00;16;15;24;25;27;72;65;34;26;33;62;52;86;100;76;16;0;0;29;0;0;0;0;0
2020-05-16 14:45:00;15;19;25;16;14;66;70;43;34;34;62;54;100;99;80;19;0;0;30;1;0;0;0;0
2020-05-16 15:00:00;20;14;25;15;20;77;78;37;37;22;53;43;81;117;87;24;0;0;30;0;0;0;0;0
2020-05-16 15:15:00;19;21;27;21;24;61;67;37;32;29;55;46;78;96;88;16;0;0;30;0;0;0;0;0
2020-05-16 15:30:00;26;19;32;30;24;79;68;32;36;33;44;38;93;127;97;11;0;0;30;0;0;0;0;0
2020-05-16 15:45:00;14;13;27;26;19;72;76;42;37;34;47;37;83;112;96;10;0;0;30;0;0;0;0;0
2020-05-16 16:00:00;12;15;23;23;18;57;58;29;29;17;39;25;76;101;81;16;0;0;27;0;0;0;0;0
2020-05-16 16:15:00;17;14;22;22;17;61;66;41;41;17;44;34;79;103;82;7;0;0;30;0;0;0;0;0
2020-05-16 16:30:00;16;17;26;16;12;49;61;32;32;25;53;40;84;112;91;14;0;0;30;0;0;0;0;0
2020-05-16 16:45:00;16;10;32;27;19;73;76;39;36;26;39;32;106;122;84;15;0;0;30;0;0;0;0;0
2020-05-16 17:00:00;18;15;28;22;17;65;68;34;41;32;44;30;94;131;104;10;0;0;30;0;0;0;0;0
2020-05-16 17:15:00;21;17;24;21;13;66;68;39;36;25;52;33;78;109;82;9;0;0;30;0;0;0;0;0
2020-05-16 17:30:00;19;22;34;27;24;68;68;36;36;22;44;32;86;116;88;12;0;0;30;0;0;0;0;0
2020-05-16 17:45:00;15;13;17;22;16;65;78;41;35;22;42;34;90;125;93;12;0;0;30;0;0;0;0;0
2020-05-16 18:00:00;22;18;29;18;21;71;66;45;46;26;44;32;76;111;75;12;0;0;30;0;0;0;0;0
2020-05-16 18:15:00;31;20;26;22;16;75;65;27;35;12;50;37;91;106;74;10;0;0;30;0;0;0;0;0
2020-05-16 18:30:00;16;17;25;21;7;66;47;46;35;23;43;31;97;113;92;9;0;0;30;0;0;0;0;0
2020-05-16 18:45:00;22;16;24;16;17;61;63;32;31;16;36;24;77;119;79;4;0;0;30;0;0;0;0;0
2020-05-16 19:00:00;12;15;16;16;7;45;40;22;29;13;41;27;60;86;66;7;0;0;27;0;0;0;0;0
2020-05-16 19:15:00;16;11;16;13;7;42;59;23;32;16;44;28;57;93;63;11;0;0;30;0;0;0;0;0
2020-05-16 19:30:00;17;9;15;14;15;46;39;17;24;11;41;29;63;95;62;14;0;0;30;0;0;0;0;0
2020-05-16 19:45:00;10;13;20;11;12;41;41;20;23;23;30;23;44;75;68;7;0;0;30;0;0;0;0;0
2020-05-16 20:00:00;20;12;15;15;10;43;39;23;23;17;37;27;66;104;67;6;0;0;30;0;0;0;0;0
2020-05-16 20:15:00;10;11;15;11;10;33;31;17;31;10;36;25;54;78;56;6;0;0;30;0;0;0;0;0
2020-05-16 20:30:00;6;9;14;11;5;35;31;21;26;10;27;15;44;71;48;8;0;0;30;0;0;0;0;0
2020-05-16 20:45:00;12;6;10;8;11;25;23;18;27;18;20;13;41;67;53;6;0;0;30;0;0;0;0;0
2020-05-16 21:00:00;5;11;17;10;6;27;20;10;15;8;23;16;31;56;41;8;0;0;30;0;0;0;0;0
2020-05-16 21:15:00;3;6;5;10;13;33;40;6;14;11;19;15;37;68;41;3;0;0;30;0;0;0;0;0
2020-05-16 21:30:00;2;6;12;6;1;29;23;12;13;6;21;14;36;50;31;2;0;0;30;0;0;0;0;0
2020-05-16 21:45:00;1;3;3;3;7;26;22;11;16;11;19;13;28;47;26;2;0;0;30;0;0;0;0;0
2020-05-16 22:00:00;5;11;4;6;3;15;22;9;8;7;14;7;23;42;30;1;0;0;27;0;0;0;0;0
2020-05-16 22:15:00;3;5;6;4;5;17;13;8;16;14;20;10;24;47;35;4;0;0;30;0;0;0;0;0
2020-05-16 22:30:00;0;4;7;5;7;31;22;10;13;6;14;7;20;42;29;3;0;0;30;0;0;0;0;0
2020-05-16 22:45:00;2;2;5;2;3;21;13;10;15;6;12;12;25;42;29;3;0;0;30;0;0;0;0;0
2020-05-16 23:00:00;5;5;12;4;4;11;12;9;10;7;17;10;25;50;29;1;0;0;30;0;0;0;0;0
2020-05-16 23:15:00;4;2;2;2;5;21;18;3;10;3;19;6;25;45;26;1;0;0;30;0;0;0;0;0
2020-05-16 23:30:00;5;4;2;1;1;11;21;7;11;2;22;9;17;33;25;5;0;0;30;0;0;0;0;0
2020-05-16 23:45:00;2;1;6;10;4;16;13;9;8;6;11;11;18;35;23;1;0;0;30;0;0;0;0;0
