DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-08-23 00:00:00;20;11;3;6;3;12;13;0;4
2020-08-23 00:15:00;30;15;8;7;1;9;11;0;1
2020-08-23 00:30:00;14;5;6;4;3;12;8;0;3
2020-08-23 00:45:00;5;6;5;2;2;13;7;0;2
2020-08-23 01:00:00;18;8;4;9;7;12;7;0;3
2020-08-23 01:15:00;6;6;1;4;2;8;9;0;3
2020-08-23 01:30:00;12;5;4;3;2;9;5;0;1
2020-08-23 01:45:00;10;8;2;7;5;6;7;0;0
2020-08-23 02:00:00;10;4;1;2;1;6;3;0;0
2020-08-23 02:15:00;8;4;5;4;0;10;3;0;4
2020-08-23 02:30:00;6;3;1;5;1;8;3;0;0
2020-08-23 02:45:00;9;6;2;5;4;6;3;0;0
2020-08-23 03:00:00;6;3;0;4;0;2;4;0;1
2020-08-23 03:15:00;5;1;1;2;2;3;4;0;2
2020-08-23 03:30:00;3;2;1;0;0;2;4;0;0
2020-08-23 03:45:00;2;1;3;3;2;4;1;0;1
2020-08-23 04:00:00;3;4;1;4;0;7;1;0;0
2020-08-23 04:15:00;2;2;1;0;1;3;1;0;3
2020-08-23 04:30:00;1;1;0;2;1;5;0;0;0
2020-08-23 04:45:00;2;5;3;1;0;4;4;0;1
2020-08-23 05:00:00;10;1;1;0;0;4;3;0;1
2020-08-23 05:15:00;5;0;0;1;0;1;2;0;0
2020-08-23 05:30:00;7;4;2;3;1;8;5;0;1
2020-08-23 05:45:00;8;6;4;5;2;8;2;0;0
2020-08-23 06:00:00;7;3;0;7;2;5;7;0;0
2020-08-23 06:15:00;4;1;3;10;3;7;3;0;0
2020-08-23 06:30:00;2;1;1;7;1;6;3;0;1
2020-08-23 06:45:00;4;1;0;12;3;7;5;0;0
2020-08-23 07:00:00;8;8;3;5;1;9;7;0;0
2020-08-23 07:15:00;16;4;2;10;1;5;4;0;0
2020-08-23 07:30:00;6;5;2;8;1;9;12;0;2
2020-08-23 07:45:00;15;4;2;5;1;11;10;0;2
2020-08-23 08:00:00;14;4;0;17;3;9;8;0;0
2020-08-23 08:15:00;16;7;7;11;1;12;16;0;0
2020-08-23 08:30:00;15;3;4;15;2;10;9;0;2
2020-08-23 08:45:00;31;6;5;20;5;13;16;0;0
2020-08-23 09:00:00;26;12;1;12;7;19;20;0;0
2020-08-23 09:15:00;35;12;7;20;6;15;25;0;4
2020-08-23 09:30:00;34;13;5;20;6;25;34;0;0
2020-08-23 09:45:00;37;20;7;32;9;21;28;0;10
2020-08-23 10:00:00;43;16;7;22;5;30;34;0;7
2020-08-23 10:15:00;57;20;10;26;13;21;31;0;4
2020-08-23 10:30:00;48;19;13;25;8;26;32;0;6
2020-08-23 10:45:00;49;17;11;27;12;19;25;0;7
2020-08-23 11:00:00;61;17;9;37;14;18;33;0;8
2020-08-23 11:15:00;62;22;14;32;20;28;38;0;5
2020-08-23 11:30:00;46;24;8;33;20;30;39;0;7
2020-08-23 11:45:00;59;21;13;35;16;28;34;0;4
2020-08-23 12:00:00;54;30;6;23;17;31;37;0;8
2020-08-23 12:15:00;59;28;15;33;17;30;29;0;8
2020-08-23 12:30:00;53;19;11;30;12;34;34;0;14
2020-08-23 12:45:00;49;24;7;25;19;24;29;0;13
2020-08-23 13:00:00;56;22;10;30;17;35;26;0;7
2020-08-23 13:15:00;50;25;11;24;16;35;35;0;5
2020-08-23 13:30:00;58;26;14;26;23;41;39;0;5
2020-08-23 13:45:00;61;30;13;22;17;35;34;0;7
2020-08-23 14:00:00;57;25;10;29;23;45;47;0;15
2020-08-23 14:15:00;56;23;13;31;19;25;37;0;9
2020-08-23 14:30:00;54;27;12;33;16;40;43;0;7
2020-08-23 14:45:00;76;26;11;38;28;40;50;0;8
2020-08-23 15:00:00;44;26;11;24;21;36;35;0;11
2020-08-23 15:15:00;58;27;19;24;19;31;36;0;13
2020-08-23 15:30:00;61;18;16;34;23;41;38;0;14
2020-08-23 15:45:00;45;20;11;28;12;38;34;0;15
2020-08-23 16:00:00;44;27;10;29;15;40;36;0;7
2020-08-23 16:15:00;50;20;20;28;21;36;42;0;11
2020-08-23 16:30:00;54;15;13;20;14;43;39;0;9
2020-08-23 16:45:00;56;30;13;21;20;43;43;0;9
2020-08-23 17:00:00;59;30;9;28;27;35;40;0;16
2020-08-23 17:15:00;56;25;11;31;19;46;54;0;8
2020-08-23 17:30:00;57;26;10;30;18;46;49;0;9
2020-08-23 17:45:00;55;25;17;24;22;54;54;0;11
2020-08-23 18:00:00;60;32;13;26;21;46;41;0;19
2020-08-23 18:15:00;47;13;12;27;11;40;48;0;16
2020-08-23 18:30:00;55;16;11;21;9;44;38;0;13
2020-08-23 18:45:00;51;17;16;28;20;37;39;0;6
2020-08-23 19:00:00;47;9;10;18;15;48;50;0;9
2020-08-23 19:15:00;52;23;13;24;19;44;42;0;10
2020-08-23 19:30:00;43;15;16;26;15;42;43;0;8
2020-08-23 19:45:00;47;22;15;24;12;46;35;0;11
2020-08-23 20:00:00;43;27;17;26;14;36;35;0;16
2020-08-23 20:15:00;35;17;4;16;14;39;44;0;11
2020-08-23 20:30:00;41;12;11;24;22;32;32;0;15
2020-08-23 20:45:00;30;13;9;13;9;38;27;0;8
2020-08-23 21:00:00;24;19;12;11;6;24;23;0;8
2020-08-23 21:15:00;33;14;5;14;10;16;18;0;5
2020-08-23 21:30:00;24;8;7;18;12;19;14;0;5
2020-08-23 21:45:00;26;4;5;14;7;15;18;0;7
2020-08-23 22:00:00;14;8;6;16;5;13;13;0;3
2020-08-23 22:15:00;19;15;4;10;4;11;11;0;4
2020-08-23 22:30:00;10;4;2;8;3;11;11;0;4
2020-08-23 22:45:00;17;6;2;12;1;14;8;0;6
2020-08-23 23:00:00;24;15;7;12;5;14;12;0;11
