DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-10-01 00:00:00;3;5;1;4;0;7;1;0;0;0;0
2020-10-01 00:15:00;8;8;2;2;0;6;3;0;0;0;0
2020-10-01 00:30:00;5;8;2;1;0;4;0;0;0;0;0
2020-10-01 00:45:00;6;3;2;1;0;12;1;0;0;0;0
2020-10-01 01:00:00;6;2;0;0;0;14;0;0;0;0;0
2020-10-01 01:15:00;5;4;1;6;0;5;1;0;0;0;0
2020-10-01 01:30:00;6;2;0;1;0;2;0;0;0;0;0
2020-10-01 01:45:00;11;1;0;0;0;2;4;0;0;0;0
2020-10-01 02:00:00;7;5;0;0;0;1;0;0;0;0;0
2020-10-01 02:15:00;4;1;0;0;0;7;1;0;0;0;0
2020-10-01 02:30:00;6;1;0;1;0;8;0;0;0;0;0
2020-10-01 02:45:00;10;4;0;0;0;1;1;0;0;0;0
2020-10-01 03:00:00;5;3;0;0;0;9;2;0;0;0;0
2020-10-01 03:15:00;4;1;2;0;0;3;2;0;0;0;0
2020-10-01 03:30:00;5;3;0;1;0;6;0;0;0;0;0
2020-10-01 03:45:00;9;2;1;2;0;5;0;0;0;0;0
2020-10-01 04:00:00;8;6;0;1;0;2;0;0;0;0;0
2020-10-01 04:15:00;8;8;2;2;0;2;0;0;0;0;0
2020-10-01 04:30:00;12;8;1;1;0;6;2;0;0;0;0
2020-10-01 04:45:00;25;15;1;3;0;21;5;0;0;0;0
2020-10-01 05:00:00;28;20;3;12;0;48;9;0;0;0;0
2020-10-01 05:15:00;33;43;0;15;0;109;10;0;0;0;0
2020-10-01 05:30:00;49;43;2;16;0;124;12;0;0;0;0
2020-10-01 05:45:00;107;110;24;23;0;109;7;0;0;0;0
2020-10-01 06:00:00;126;146;16;18;0;125;14;0;0;0;0
2020-10-01 06:15:00;103;123;24;18;0;116;13;0;0;0;0
2020-10-01 06:30:00;77;80;12;27;0;148;71;0;0;0;0
2020-10-01 06:45:00;77;76;10;23;0;158;9;0;0;0;0
2020-10-01 07:00:00;67;76;16;35;0;133;12;5;0;0;0
2020-10-01 07:15:00;63;61;9;47;0;144;12;0;0;0;0
2020-10-01 07:30:00;18;25;4;19;0;29;3;0;0;0;0
2020-10-01 07:45:00;98;100;18;60;0;144;33;0;1;0;0
2020-10-01 08:00:00;90;84;26;61;0;156;29;0;0;0;0
2020-10-01 08:15:00;81;75;18;39;0;115;17;0;0;0;0
2020-10-01 08:30:00;92;81;19;42;0;145;25;0;0;0;0
2020-10-01 08:45:00;68;71;15;30;0;99;24;3;0;0;0
2020-10-01 09:00:00;91;65;21;37;0;116;23;0;0;0;0
2020-10-01 09:15:00;78;74;14;35;0;92;20;0;0;0;0
2020-10-01 09:30:00;91;73;23;35;0;107;19;0;0;0;0
2020-10-01 09:45:00;84;84;20;41;0;100;21;0;0;0;0
2020-10-01 10:00:00;82;63;27;33;0;91;18;0;0;0;0
2020-10-01 10:15:00;96;86;24;42;0;92;66;0;2;0;0
2020-10-01 10:30:00;83;88;20;32;0;96;117;0;0;0;0
2020-10-01 10:45:00;103;102;32;53;0;94;33;0;0;0;0
2020-10-01 11:00:00;94;75;32;31;0;82;27;0;0;0;0
2020-10-01 11:15:00;106;94;45;39;0;92;31;0;0;0;0
2020-10-01 11:30:00;109;113;33;35;0;90;25;2;0;0;1
2020-10-01 11:45:00;122;97;27;38;0;89;25;9;0;0;0
2020-10-01 12:00:00;103;86;36;41;0;94;42;0;0;0;0
2020-10-01 12:15:00;124;108;28;36;0;90;36;0;0;0;0
2020-10-01 12:30:00;122;95;37;52;0;73;33;0;0;0;0
2020-10-01 12:45:00;98;99;21;53;0;93;29;1;0;0;0
2020-10-01 13:00:00;115;124;30;36;0;113;23;0;0;0;0
2020-10-01 13:15:00;114;121;31;42;0;148;35;0;0;0;0
2020-10-01 13:30:00;113;120;35;48;0;122;31;0;2;0;4
2020-10-01 13:45:00;110;127;25;61;0;153;30;0;0;0;0
2020-10-01 14:00:00;152;159;32;28;0;101;18;0;0;0;0
2020-10-01 14:15:00;190;219;31;35;0;117;34;2;0;2;0
2020-10-01 14:30:00;190;205;36;44;0;107;26;6;13;1;0
2020-10-01 14:45:00;150;172;26;36;0;119;33;19;0;1;0
2020-10-01 15:00:00;165;178;41;45;0;98;36;0;0;1;0
2020-10-01 15:15:00;151;178;26;37;0;99;25;0;0;0;3
2020-10-01 15:30:00;160;171;37;37;0;105;39;1;0;0;0
2020-10-01 15:45:00;161;188;37;43;0;111;32;0;0;0;0
2020-10-01 16:00:00;185;198;32;46;0;117;39;3;0;0;0
2020-10-01 16:15:00;175;162;43;48;0;134;35;0;1;0;1
2020-10-01 16:30:00;179;185;38;52;0;115;18;0;6;0;0
2020-10-01 16:45:00;179;182;41;47;0;118;32;1;0;0;0
2020-10-01 17:00:00;171;163;45;40;0;105;29;0;0;0;0
2020-10-01 17:15:00;169;182;37;55;0;127;29;0;0;0;0
2020-10-01 17:30:00;175;182;49;49;0;113;35;0;16;0;0
2020-10-01 17:45:00;144;151;32;41;0;119;18;0;0;0;0
2020-10-01 18:00:00;132;139;29;47;0;101;30;0;0;0;0
2020-10-01 18:15:00;120;135;36;37;0;131;27;0;0;0;0
2020-10-01 18:30:00;120;102;33;35;0;152;22;0;0;0;0
2020-10-01 18:45:00;111;131;34;41;0;138;19;0;0;0;0
2020-10-01 19:00:00;105;95;28;31;0;79;11;5;0;0;0
2020-10-01 19:15:00;90;92;23;27;0;57;18;0;9;5;0
2020-10-01 19:30:00;86;85;23;30;0;46;17;0;2;0;0
2020-10-01 19:45:00;79;79;28;22;0;66;13;1;0;0;0
2020-10-01 20:00:00;61;57;17;20;0;43;13;0;0;0;0
2020-10-01 20:15:00;62;62;23;13;0;56;12;0;0;0;0
2020-10-01 20:30:00;52;51;15;15;0;33;14;0;4;0;0
2020-10-01 20:45:00;39;35;15;21;0;54;12;0;6;0;0
2020-10-01 21:00:00;49;42;10;21;0;95;14;0;0;0;0
2020-10-01 21:15:00;41;23;12;23;0;126;12;0;0;0;0
2020-10-01 21:30:00;57;35;13;9;0;52;8;0;0;0;0
2020-10-01 21:45:00;107;114;11;11;0;36;6;0;0;0;0
2020-10-01 22:00:00;152;158;26;7;0;34;10;0;0;0;0
2020-10-01 22:15:00;79;88;17;9;0;21;6;0;4;0;0
2020-10-01 22:30:00;34;28;3;20;0;19;6;0;0;0;0
2020-10-01 22:45:00;21;19;2;9;0;10;4;0;0;0;0
2020-10-01 23:00:00;25;19;6;6;0;19;2;0;0;0;0
2020-10-01 23:15:00;14;10;2;3;0;16;2;0;0;0;0
2020-10-01 23:30:00;19;11;5;5;0;9;3;0;0;0;0
2020-10-01 23:45:00;10;10;1;2;0;13;0;0;0;0;0
