DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-09-25 00:00:00;7;3;1;5;10;0;11;5;3;7
2019-09-25 00:15:00;13;6;1;9;9;1;9;7;7;11
2019-09-25 00:30:00;9;5;0;9;7;0;7;8;5;9
2019-09-25 00:45:00;10;5;0;11;9;1;8;13;6;10
2019-09-25 01:00:00;10;3;0;7;8;0;8;6;5;8
2019-09-25 01:15:00;9;11;0;5;8;0;8;4;12;9
2019-09-25 01:30:00;7;2;1;3;6;0;7;2;2;5
2019-09-25 01:45:00;7;5;1;5;3;1;3;1;5;6
2019-09-25 02:00:00;6;3;1;1;1;0;1;1;2;3
2019-09-25 02:15:00;6;4;0;2;2;1;2;2;2;6
2019-09-25 02:30:00;5;1;1;0;2;1;2;0;1;2
2019-09-25 02:45:00;5;2;2;4;1;1;2;1;1;4
2019-09-25 03:00:00;1;3;0;3;2;0;2;2;3;1
2019-09-25 03:15:00;3;2;0;0;3;2;3;0;3;3
2019-09-25 03:30:00;2;2;0;4;2;0;2;1;2;2
2019-09-25 03:45:00;4;4;0;3;0;2;0;2;4;4
2019-09-25 04:00:00;2;4;0;5;5;1;4;6;3;2
2019-09-25 04:15:00;7;4;0;6;5;0;5;5;4;7
2019-09-25 04:30:00;12;11;1;10;7;0;7;8;12;10
2019-09-25 05:00:00;25;19;0;21;29;6;29;20;17;25
2019-09-25 05:15:00;33;24;3;30;49;6;50;30;31;31
2019-09-25 05:30:00;49;28;3;49;61;18;74;43;31;42
2019-09-25 05:45:00;46;41;6;79;78;10;77;80;46;43
2019-09-25 06:00:00;63;44;8;55;52;12;56;55;47;55
2019-09-25 06:15:00;70;48;3;85;80;20;86;87;50;63
2019-09-25 06:30:00;73;46;4;166;130;24;130;167;48;61
2019-09-25 06:45:00;72;51;6;173;146;12;143;167;50;64
2019-09-25 07:00:00;62;38;11;170;142;24;145;176;44;58
2019-09-25 07:15:00;73;64;17;188;168;37;170;188;75;55
2019-09-25 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2019-09-25 07:45:00;97;89;12;167;141;49;160;173;87;78
2019-09-25 08:00:00;76;51;13;120;110;38;117;111;57;63
2019-09-25 08:15:00;55;84;15;140;113;23;125;122;71;48
2019-09-25 08:30:00;83;53;18;125;99;21;107;118;57;78
2019-09-25 08:45:00;79;55;14;112;114;19;123;116;50;63
2019-09-25 09:00:00;63;65;11;72;92;21;90;70;65;63
2019-09-25 09:15:00;54;47;8;83;82;16;90;79;39;54
2019-09-25 09:30:00;59;54;12;63;81;23;84;55;58;50
2019-09-25 09:45:00;87;62;12;97;89;25;95;87;63;81
2019-09-25 10:00:00;73;74;13;91;76;19;83;85;69;69
2019-09-25 10:15:00;66;94;8;74;77;20;81;66;65;53
2019-09-25 10:30:00;65;93;13;90;78;19;100;84;80;54
2019-09-25 10:45:00;60;96;15;88;69;12;74;75;82;58
2019-09-25 11:00:00;69;114;10;84;68;15;69;68;87;60
2019-09-25 11:15:00;68;53;9;48;68;22;71;51;57;54
2019-09-25 11:30:00;67;75;15;75;78;27;80;60;75;60
2019-09-25 11:45:00;75;73;14;82;84;17;89;71;71;67
2019-09-25 12:00:00;84;59;12;70;87;20;92;69;72;68
2019-09-25 12:15:00;104;97;12;74;80;21;92;56;99;92
2019-09-25 12:30:00;74;77;9;67;69;20;81;56;72;78
2019-09-25 12:45:00;89;80;12;84;84;12;90;75;84;85
2019-09-25 13:00:00;87;80;15;70;80;21;85;68;81;78
2019-09-25 13:15:00;105;101;14;97;100;32;100;93;102;96
2019-09-25 13:30:00;87;82;5;100;95;27;97;86;88;81
2019-09-25 13:45:00;106;71;11;79;96;21;110;73;71;103
2019-09-25 14:00:00;98;77;14;70;81;34;97;59;81;86
2019-09-25 14:15:00;116;120;16;66;84;21;91;62;114;104
2019-09-25 14:30:00;117;109;19;104;109;20;107;95;112;110
2019-09-25 14:45:00;104;115;15;103;93;15;105;79;123;85
2019-09-25 15:00:00;120;116;18;61;79;22;87;58;110;109
2019-09-25 15:15:00;120;134;17;97;104;26;113;89;139;115
2019-09-25 15:30:00;131;113;24;106;99;31;111;95;128;110
2019-09-25 15:45:00;134;138;19;84;109;21;104;72;146;111
2019-09-25 16:00:00;146;141;11;93;130;45;140;91;144;126
2019-09-25 16:15:00;151;150;20;89;98;32;102;78;155;139
2019-09-25 16:30:00;133;117;27;97;117;32;114;89;123;117
2019-09-25 16:45:00;157;161;21;102;126;25;129;107;169;144
2019-09-25 17:00:00;165;140;18;94;130;47;136;86;151;157
2019-09-25 17:15:00;175;171;27;86;148;32;155;89;177;163
2019-09-25 17:30:00;140;146;24;105;137;31;143;88;147;128
2019-09-25 17:45:00;139;115;18;90;131;21;149;76;120;137
2019-09-25 18:00:00;111;109;12;108;96;30;104;91;115;99
2019-09-25 18:15:00;108;102;16;101;103;26;101;114;97;106
2019-09-25 18:30:00;91;75;8;81;81;23;85;99;76;83
2019-09-25 18:45:00;76;68;16;76;93;19;92;72;73;63
2019-09-25 19:00:00;79;67;12;84;96;12;98;80;71;66
2019-09-25 19:15:00;88;64;12;68;74;22;78;56;67;75
2019-09-25 19:30:00;72;37;10;68;75;13;74;63;43;59
2019-09-25 19:45:00;57;49;9;62;51;10;52;56;51;50
2019-09-25 20:00:00;50;44;6;53;45;7;47;37;44;40
2019-09-25 20:15:00;58;45;4;56;46;13;50;49;53;53
2019-09-25 20:30:00;48;45;1;45;42;5;44;37;43;41
2019-09-25 20:45:00;50;40;4;36;62;7;63;33;41;46
2019-09-25 21:00:00;44;36;4;41;61;15;63;36;41;41
2019-09-25 21:15:00;56;31;4;46;75;10;83;45;33;49
2019-09-25 21:30:00;48;22;7;27;41;10;42;27;23;43
2019-09-25 21:45:00;48;19;5;23;43;4;43;24;24;43
2019-09-25 22:00:00;52;35;4;27;27;12;26;26;36;45
2019-09-25 22:15:00;58;48;3;35;38;13;39;24;46;42
2019-09-25 22:30:00;35;19;4;30;32;9;32;25;20;33
2019-09-25 22:45:00;33;22;6;17;15;4;14;14;22;31
2019-09-25 23:00:00;27;13;3;11;19;3;18;10;13;23
2019-09-25 23:15:00;22;10;0;16;15;2;14;14;8;19
2019-09-25 23:30:00;14;10;0;8;14;2;13;9;7;9
2019-09-25 23:45:00;14;14;1;16;7;2;8;11;13;12
