DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-07-20 00:00:00;11;4;1;1;1;8;7
2020-07-20 00:15:00;10;3;2;1;3;13;4
2020-07-20 00:30:00;6;3;1;4;3;13;6
2020-07-20 00:45:00;6;5;1;2;4;5;2
2020-07-20 01:00:00;7;6;1;3;4;5;4
2020-07-20 01:15:00;3;2;0;3;4;13;2
2020-07-20 01:30:00;5;4;0;1;2;7;3
2020-07-20 01:45:00;9;4;0;0;1;4;1
2020-07-20 02:00:00;5;2;0;1;2;6;1
2020-07-20 02:15:00;11;6;0;3;4;6;2
2020-07-20 02:30:00;5;5;0;0;0;5;3
2020-07-20 02:45:00;3;1;0;5;7;4;1
2020-07-20 03:00:00;3;2;0;1;2;6;2
2020-07-20 03:15:00;2;1;0;1;1;2;2
2020-07-20 03:30:00;6;7;1;0;1;5;1
2020-07-20 03:45:00;9;5;0;0;0;5;6
2020-07-20 04:00:00;11;6;0;2;2;8;3
2020-07-20 04:15:00;9;10;1;1;3;15;3
2020-07-20 04:30:00;14;13;0;5;6;16;4
2020-07-20 04:45:00;20;10;0;3;3;37;17
2020-07-20 05:00:00;29;23;1;7;10;67;56
2020-07-20 05:15:00;49;31;2;11;14;115;122
2020-07-20 05:30:00;42;29;0;13;16;105;106
2020-07-20 05:45:00;43;42;5;11;21;107;108
2020-07-20 06:00:00;68;53;2;5;32;90;100
2020-07-20 06:15:00;70;67;3;10;23;115;115
2020-07-20 06:30:00;75;65;1;11;19;155;169
2020-07-20 06:45:00;73;88;4;11;36;133;137
2020-07-20 07:00:00;55;67;4;17;27;132;146
2020-07-20 07:15:00;56;82;5;26;33;171;181
2020-07-20 07:30:00;87;72;5;13;35;157;165
2020-07-20 07:45:00;88;71;2;14;27;144;175
2020-07-20 08:00:00;74;59;3;17;38;123;137
2020-07-20 08:15:00;76;62;3;10;26;133;128
2020-07-20 08:30:00;72;73;10;12;23;105;122
2020-07-20 08:45:00;88;73;7;12;26;109;113
2020-07-20 09:00:00;78;64;6;15;29;93;106
2020-07-20 09:15:00;83;60;3;19;24;73;73
2020-07-20 09:30:00;103;67;8;19;31;94;90
2020-07-20 09:45:00;92;60;2;17;26;105;86
2020-07-20 10:00:00;99;66;12;22;30;77;69
2020-07-20 10:15:00;102;43;6;10;25;74;79
2020-07-20 10:30:00;106;64;8;12;60;82;73
2020-07-20 10:45:00;97;59;3;18;36;76;74
2020-07-20 11:00:00;97;62;6;22;28;85;72
2020-07-20 11:15:00;102;63;11;19;36;90;89
2020-07-20 11:30:00;103;75;8;14;19;70;71
2020-07-20 11:45:00;94;63;7;14;31;70;69
2020-07-20 12:00:00;100;68;6;16;28;68;69
2020-07-20 12:15:00;98;61;3;10;28;78;74
2020-07-20 12:30:00;110;63;9;15;35;79;78
2020-07-20 12:45:00;133;67;7;20;33;73;69
2020-07-20 13:00:00;104;86;5;13;28;107;104
2020-07-20 13:15:00;93;57;3;14;31;105;103
2020-07-20 13:30:00;110;69;7;17;30;129;128
2020-07-20 13:45:00;116;81;7;18;35;112;113
2020-07-20 14:00:00;150;95;9;19;38;101;128
2020-07-20 14:15:00;218;140;3;17;28;84;84
2020-07-20 14:30:00;216;135;8;20;29;75;78
2020-07-20 14:45:00;164;126;6;17;31;86;90
2020-07-20 15:00:00;170;135;6;12;34;75;82
2020-07-20 15:15:00;181;140;9;14;33;91;83
2020-07-20 15:30:00;167;118;4;25;65;93;92
2020-07-20 15:45:00;178;124;5;22;41;95;101
2020-07-20 16:00:00;179;161;7;19;36;94;92
2020-07-20 16:15:00;182;151;6;19;35;104;108
2020-07-20 16:30:00;172;168;10;24;46;97;101
2020-07-20 16:45:00;159;147;8;24;51;97;93
2020-07-20 17:00:00;164;147;7;14;37;102;96
2020-07-20 17:15:00;163;155;14;19;48;98;95
2020-07-20 17:30:00;121;119;8;34;40;101;107
2020-07-20 17:45:00;128;107;8;20;47;87;90
2020-07-20 18:00:00;115;121;7;16;36;103;101
2020-07-20 18:15:00;115;114;4;20;22;75;70
2020-07-20 18:30:00;89;70;4;16;30;73;63
2020-07-20 18:45:00;110;79;4;14;32;67;58
2020-07-20 19:00:00;66;64;1;11;27;61;49
2020-07-20 19:15:00;57;54;7;11;27;52;40
2020-07-20 19:30:00;80;41;4;9;22;47;40
2020-07-20 19:45:00;66;28;6;12;24;72;45
2020-07-20 20:00:00;57;30;4;16;37;53;37
2020-07-20 20:15:00;67;40;9;11;27;60;38
2020-07-20 20:30:00;48;14;0;13;19;54;32
2020-07-20 20:45:00;51;21;1;11;16;61;48
2020-07-20 21:00:00;44;22;3;13;17;100;94
2020-07-20 21:15:00;36;32;6;15;26;100;77
2020-07-20 21:30:00;63;29;2;10;28;52;52
2020-07-20 21:45:00;95;77;9;12;22;33;18
2020-07-20 22:00:00;148;98;5;11;30;42;16
2020-07-20 22:15:00;84;41;5;8;20;43;33
2020-07-20 22:30:00;27;23;1;6;11;32;18
2020-07-20 22:45:00;23;10;2;1;9;21;6
2020-07-20 23:00:00;13;9;0;4;6;13;13
2020-07-20 23:15:00;18;13;4;5;12;16;9
2020-07-20 23:30:00;12;7;3;1;4;14;2
2020-07-20 23:45:00;10;6;1;1;4;19;10
