DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-01-09 00:00:00;10;2;4;9;2;3
2020-01-09 00:15:00;12;2;6;9;0;2
2020-01-09 00:30:00;12;1;5;5;0;2
2020-01-09 00:45:00;8;3;7;5;0;0
2020-01-09 01:00:00;8;6;1;7;1;2
2020-01-09 01:15:00;10;3;8;2;0;0
2020-01-09 01:30:00;10;0;3;7;1;3
2020-01-09 01:45:00;10;3;2;8;0;0
2020-01-09 02:00:00;7;1;1;7;2;0
2020-01-09 02:15:00;5;3;2;3;0;2
2020-01-09 02:30:00;6;1;1;8;1;0
2020-01-09 02:45:00;7;2;5;2;1;3
2020-01-09 03:00:00;9;1;2;5;0;2
2020-01-09 03:15:00;4;4;5;2;0;1
2020-01-09 03:30:00;10;1;3;4;0;0
2020-01-09 03:45:00;5;0;2;6;1;0
2020-01-09 04:00:00;4;2;2;6;0;0
2020-01-09 04:15:00;13;3;2;7;0;6
2020-01-09 04:30:00;14;7;8;11;0;5
2020-01-09 04:45:00;24;11;6;14;2;4
2020-01-09 05:00:00;45;28;14;19;1;9
2020-01-09 05:15:00;70;64;16;28;3;7
2020-01-09 05:30:00;89;104;18;47;4;14
2020-01-09 05:45:00;97;91;34;62;0;13
2020-01-09 06:00:00;84;82;38;52;3;7
2020-01-09 06:15:00;113;109;26;74;5;24
2020-01-09 06:30:00;133;123;51;77;3;16
2020-01-09 06:45:00;120;147;49;91;7;16
2020-01-09 07:00:00;135;132;48;84;5;39
2020-01-09 07:15:00;162;160;77;114;8;37
2020-01-09 07:30:00;168;156;89;143;9;50
2020-01-09 07:45:00;176;190;78;150;10;51
2020-01-09 08:00:00;169;168;71;108;13;33
2020-01-09 08:15:00;133;154;65;133;22;46
2020-01-09 08:30:00;130;147;78;137;19;50
2020-01-09 08:45:00;135;117;75;123;20;40
2020-01-09 09:00:00;100;82;57;93;11;26
2020-01-09 09:15:00;129;90;54;101;9;29
2020-01-09 09:30:00;132;92;58;105;9;31
2020-01-09 09:45:00;122;103;66;111;9;22
2020-01-09 10:00:00;122;98;79;126;11;38
2020-01-09 10:15:00;125;96;64;126;10;45
2020-01-09 10:30:00;131;112;70;128;19;36
2020-01-09 10:45:00;129;94;74;129;16;53
2020-01-09 11:00:00;122;92;81;128;18;26
2020-01-09 11:15:00;119;99;80;130;19;32
2020-01-09 11:30:00;120;95;86;136;20;52
2020-01-09 11:45:00;127;96;77;146;13;46
2020-01-09 12:00:00;112;88;79;144;15;37
2020-01-09 12:15:00;139;104;80;154;18;36
2020-01-09 12:30:00;123;111;84;150;13;32
2020-01-09 12:45:00;131;110;84;168;24;49
2020-01-09 13:00:00;123;111;66;140;10;52
2020-01-09 13:15:00;137;116;92;168;18;39
2020-01-09 13:30:00;143;132;98;158;11;46
2020-01-09 13:45:00;158;136;95;151;23;47
2020-01-09 14:00:00;136;115;91;163;19;44
2020-01-09 14:15:00;121;115;115;187;24;51
2020-01-09 14:30:00;143;139;100;181;20;53
2020-01-09 14:45:00;159;119;121;194;18;43
2020-01-09 15:00:00;144;124;121;177;17;41
2020-01-09 15:15:00;159;122;139;201;13;42
2020-01-09 15:30:00;148;118;146;216;22;41
2020-01-09 15:45:00;157;145;192;222;20;54
2020-01-09 16:00:00;175;161;144;253;28;56
2020-01-09 16:15:00;170;159;165;238;20;61
2020-01-09 16:30:00;141;123;135;212;17;44
2020-01-09 16:45:00;151;145;173;240;26;44
2020-01-09 17:00:00;154;152;142;215;25;50
2020-01-09 17:15:00;159;150;157;228;26;56
2020-01-09 17:30:00;170;142;156;251;35;56
2020-01-09 17:45:00;151;113;140;214;23;53
2020-01-09 18:00:00;160;138;105;194;27;59
2020-01-09 18:15:00;145;140;103;165;20;59
2020-01-09 18:30:00;125;90;76;124;23;42
2020-01-09 18:45:00;142;121;71;135;7;44
2020-01-09 19:00:00;108;75;60;115;13;44
2020-01-09 19:15:00;113;73;52;111;9;36
2020-01-09 19:30:00;102;59;58;86;10;25
2020-01-09 19:45:00;80;66;48;82;14;45
2020-01-09 20:00:00;71;47;53;76;6;15
2020-01-09 20:15:00;72;36;48;78;7;15
2020-01-09 20:30:00;63;27;32;68;3;11
2020-01-09 20:45:00;77;33;48;60;3;9
2020-01-09 21:00:00;51;28;33;48;4;11
2020-01-09 21:15:00;68;45;42;54;2;8
2020-01-09 21:30:00;63;46;30;62;5;11
2020-01-09 21:45:00;58;25;44;58;3;6
2020-01-09 22:00:00;58;27;56;67;3;8
2020-01-09 22:15:00;47;16;32;59;3;7
2020-01-09 22:30:00;39;18;19;29;2;8
2020-01-09 22:45:00;42;21;16;24;3;4
2020-01-09 23:00:00;39;16;14;20;0;3
2020-01-09 23:15:00;26;11;14;17;3;0
2020-01-09 23:30:00;25;6;16;14;4;3
2020-01-09 23:45:00;16;10;6;13;1;2
