DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-10-24 00:00:00;0;1;0;1;0;0;1;2;0;0;0
2020-10-24 00:15:00;3;6;0;9;0;3;4;8;0;0;0
2020-10-24 00:30:00;3;2;0;6;1;5;0;0;0;0;0
2020-10-24 00:45:00;1;3;0;4;1;3;0;2;0;0;0
2020-10-24 01:00:00;1;2;0;4;0;2;1;0;0;0;0
2020-10-24 01:15:00;3;2;0;4;0;4;0;2;0;0;0
2020-10-24 01:30:00;0;1;0;5;2;5;0;0;0;0;0
2020-10-24 01:45:00;1;3;0;5;1;5;0;0;0;0;0
2020-10-24 02:00:00;1;4;0;3;1;3;0;0;0;0;0
2020-10-24 02:15:00;1;2;0;4;0;3;0;0;0;0;0
2020-10-24 02:30:00;1;3;0;1;0;1;0;0;0;0;0
2020-10-24 02:45:00;2;2;0;2;0;2;1;3;0;0;0
2020-10-24 03:00:00;1;4;0;2;0;2;0;0;0;0;0
2020-10-24 03:15:00;3;4;0;4;0;2;0;0;0;0;0
2020-10-24 03:30:00;3;4;0;3;1;2;0;1;0;0;0
2020-10-24 03:45:00;2;2;0;4;1;4;1;5;0;0;0
2020-10-24 04:00:00;0;2;0;3;2;3;0;1;0;0;0
2020-10-24 04:15:00;1;0;0;2;0;1;0;0;0;0;0
2020-10-24 04:30:00;1;2;0;0;0;0;0;0;0;0;0
2020-10-24 04:45:00;0;0;0;2;0;2;1;0;0;0;0
2020-10-24 05:00:00;3;3;0;0;0;0;0;0;0;0;0
2020-10-24 05:15:00;9;5;0;2;0;2;1;5;0;0;0
2020-10-24 05:30:00;3;3;0;3;0;3;1;4;0;0;0
2020-10-24 05:45:00;6;6;0;1;0;1;1;0;0;0;0
2020-10-24 06:00:00;4;2;0;10;3;9;0;3;0;0;0
2020-10-24 06:15:00;13;11;0;12;2;8;0;5;0;0;0
2020-10-24 06:30:00;8;6;0;9;0;8;1;3;0;0;0
2020-10-24 06:45:00;15;13;0;12;2;8;0;2;0;0;0
2020-10-24 07:00:00;18;13;0;9;2;8;2;5;0;0;0
2020-10-24 07:15:00;11;19;0;21;0;13;1;0;0;0;0
2020-10-24 07:30:00;22;39;0;26;11;23;1;7;0;0;0
2020-10-24 07:45:00;25;36;0;27;5;22;2;1;0;0;0
2020-10-24 08:00:00;30;21;0;33;3;22;1;4;0;0;0
2020-10-24 08:15:00;31;28;0;25;3;20;5;11;0;0;0
2020-10-24 08:30:00;38;25;0;26;3;33;2;11;0;0;0
2020-10-24 08:45:00;37;31;0;35;3;26;2;8;0;4;0
2020-10-24 09:00:00;38;30;0;35;5;30;3;8;0;0;0
2020-10-24 09:15:00;36;32;0;42;4;32;2;3;0;0;0
2020-10-24 09:30:00;48;36;0;39;3;26;5;13;0;0;0
2020-10-24 09:45:00;50;56;0;64;3;45;8;12;0;0;0
2020-10-24 10:00:00;33;44;0;47;3;30;3;12;1;0;0
