DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-04-13 00:00:00;0;0;2;0;2;6;4;5;2;0;1;1;2
2020-04-13 00:15:00;0;5;4;1;2;0;0;0;0;0;1;3;0
2020-04-13 00:30:00;0;0;1;0;0;0;2;5;2;0;4;1;2
2020-04-13 00:45:00;0;3;0;0;2;3;1;0;0;1;1;2;4
2020-04-13 01:00:00;0;4;0;0;1;0;1;3;2;1;1;0;1
2020-04-13 01:15:00;0;0;2;0;1;0;0;2;0;0;0;0;0
2020-04-13 01:30:00;0;0;0;0;1;3;1;2;0;0;2;2;0
2020-04-13 01:45:00;0;1;0;0;0;0;0;1;0;0;1;2;0
2020-04-13 02:00:00;0;3;2;1;2;2;0;3;0;0;3;3;2
2020-04-13 02:15:00;0;1;1;0;0;1;0;1;1;0;0;0;0
2020-04-13 02:30:00;0;1;0;1;0;0;1;1;1;1;0;1;0
2020-04-13 02:45:00;0;1;0;0;2;1;0;2;0;0;1;2;1
2020-04-13 03:00:00;0;1;0;0;0;0;0;0;1;0;0;0;0
2020-04-13 03:15:00;0;1;0;0;1;1;0;1;0;0;0;0;0
2020-04-13 03:30:00;0;0;0;0;0;2;1;1;0;0;0;0;0
2020-04-13 03:45:00;0;0;1;1;1;1;0;2;0;0;0;0;0
2020-04-13 04:00:00;0;0;0;0;1;3;1;3;2;0;0;0;2
2020-04-13 04:15:00;0;1;2;1;0;0;0;0;0;0;2;0;0
2020-04-13 04:30:00;0;0;0;0;0;0;0;1;1;1;1;0;0
2020-04-13 04:45:00;0;0;0;0;1;3;1;3;1;0;1;0;1
2020-04-13 05:00:00;0;1;1;0;0;2;0;0;0;0;1;2;0
2020-04-13 05:15:00;0;3;0;1;0;0;1;1;3;1;2;3;1
2020-04-13 05:30:00;0;4;1;0;2;1;1;11;8;0;2;1;3
2020-04-13 05:45:00;0;4;1;0;5;8;3;7;4;0;3;4;5
2020-04-13 06:00:00;0;4;3;0;3;3;0;7;0;0;3;1;2
2020-04-13 06:15:00;0;3;1;1;1;2;1;13;1;0;2;1;3
2020-04-13 06:30:00;0;4;2;0;2;5;3;9;3;0;6;3;1
2020-04-13 06:45:00;0;3;2;0;2;6;2;2;0;0;5;4;1
2020-04-13 07:00:00;0;7;7;1;2;1;0;5;0;0;4;1;1
2020-04-13 07:15:00;0;4;2;3;2;4;3;5;0;2;1;2;1
2020-04-13 07:30:00;0;4;3;0;3;4;5;3;3;1;5;2;2
2020-04-13 07:45:00;0;6;3;0;3;5;2;6;3;1;4;2;2
2020-04-13 08:00:00;0;4;2;0;1;6;1;3;1;0;2;3;3
2020-04-13 08:15:00;0;6;4;1;3;11;1;5;0;1;3;4;4
2020-04-13 08:30:00;0;4;5;1;8;7;3;7;3;0;2;3;4
2020-04-13 08:45:00;0;5;4;0;10;8;4;13;7;0;3;3;3
2020-04-13 09:00:00;0;5;3;0;3;12;6;11;6;1;7;3;4
2020-04-13 09:15:00;0;9;4;3;7;19;5;9;5;1;6;11;4
2020-04-13 09:30:00;0;10;7;1;8;12;5;11;5;1;16;9;8
2020-04-13 09:45:00;0;11;3;2;4;13;6;20;6;0;10;6;7
2020-04-13 10:00:00;0;8;3;1;9;21;4;15;4;2;15;8;7
2020-04-13 10:15:00;0;14;6;2;8;12;3;18;4;5;17;14;5
2020-04-13 10:30:00;0;11;9;2;10;8;9;12;7;3;13;7;9
2020-04-13 10:45:00;0;12;9;1;7;17;3;16;6;1;12;20;8
2020-04-13 11:00:00;0;13;7;2;12;17;8;25;8;2;19;17;12
2020-04-13 11:15:00;0;18;8;4;9;25;10;22;4;2;22;20;18
2020-04-13 11:30:00;0;14;16;2;8;20;3;25;4;0;16;17;13
2020-04-13 11:45:00;0;14;14;2;9;22;9;29;5;0;23;19;11
2020-04-13 12:00:00;0;24;11;6;9;19;8;15;8;1;19;11;11
2020-04-13 12:15:00;0;15;10;1;15;28;7;19;5;3;26;21;14
2020-04-13 12:30:00;0;13;14;4;11;21;7;24;14;7;16;21;17
2020-04-13 12:45:00;0;21;17;3;16;26;12;27;14;1;21;17;27
2020-04-13 13:00:00;0;23;14;3;17;22;12;31;14;2;27;12;13
2020-04-13 13:15:00;0;14;12;3;19;23;5;21;11;5;26;24;16
2020-04-13 13:30:00;0;10;6;2;14;24;7;22;7;0;20;15;17
2020-04-13 13:45:00;0;21;12;4;18;23;9;23;13;1;22;19;13
2020-04-13 14:00:00;0;26;18;4;17;27;11;18;7;3;24;20;13
2020-04-13 14:15:00;0;26;14;3;16;30;5;21;11;6;14;9;20
2020-04-13 14:30:00;0;21;16;3;16;27;10;22;18;2;25;27;13
2020-04-13 14:45:00;0;22;8;4;14;25;8;27;5;4;26;16;12
2020-04-13 15:00:00;0;13;8;3;12;31;12;16;13;1;20;19;15
2020-04-13 15:15:00;0;17;10;1;18;31;11;31;8;4;25;20;12
2020-04-13 15:30:00;0;17;12;6;12;21;7;28;11;5;20;21;12
2020-04-13 15:45:00;0;25;14;2;15;32;6;30;13;4;24;17;16
2020-04-13 16:00:00;0;19;11;2;26;40;11;37;10;5;26;24;14
2020-04-13 16:15:00;0;22;15;2;30;32;9;24;10;7;17;21;28
2020-04-13 16:30:00;0;16;8;7;21;26;12;25;13;3;22;21;15
2020-04-13 16:45:00;0;17;12;4;23;28;5;21;9;8;25;23;13
2020-04-13 17:00:00;0;18;14;3;23;30;14;39;17;4;27;23;12
2020-04-13 17:15:00;0;11;8;4;18;36;8;31;7;2;17;20;20
2020-04-13 17:30:00;0;13;13;3;12;28;6;34;4;4;20;19;18
2020-04-13 17:45:00;0;17;13;0;16;29;8;22;9;7;21;20;17
2020-04-13 18:00:00;0;26;19;6;19;30;12;27;8;3;31;24;17
2020-04-13 18:15:00;0;25;16;6;22;30;12;26;13;7;18;18;18
2020-04-13 18:30:00;0;18;8;3;14;20;9;30;11;1;24;22;17
2020-04-13 18:45:00;0;19;20;7;22;33;6;34;10;3;24;16;8
2020-04-13 19:00:00;0;20;12;3;15;29;11;22;8;5;22;12;18
2020-04-13 19:15:00;0;16;11;4;16;38;14;32;9;2;18;15;15
2020-04-13 19:30:00;0;18;14;1;16;25;9;22;9;4;22;19;11
2020-04-13 19:45:00;0;14;13;3;11;24;14;25;9;5;17;16;4
2020-04-13 20:00:00;0;15;8;1;9;22;12;26;8;7;20;18;13
2020-04-13 20:15:00;0;12;9;2;9;20;9;14;4;4;15;11;12
2020-04-13 20:30:00;0;13;9;5;7;15;7;16;7;2;15;15;7
2020-04-13 20:45:00;0;19;4;3;13;25;9;22;12;1;17;11;8
2020-04-13 21:00:00;0;18;5;1;7;15;1;13;1;1;14;14;10
2020-04-13 21:15:00;0;11;7;2;7;10;2;8;5;1;13;10;8
2020-04-13 21:30:00;0;7;9;2;9;12;3;18;5;2;12;13;2
2020-04-13 21:45:00;0;11;3;1;2;10;4;9;1;4;15;9;3
2020-04-13 22:00:00;0;5;6;1;8;10;4;9;2;0;5;9;4
2020-04-13 22:15:00;0;5;2;0;1;8;1;7;6;3;5;5;6
2020-04-13 22:30:00;0;4;2;1;3;9;0;7;1;1;1;3;4
2020-04-13 22:45:00;0;4;4;2;3;7;1;9;0;1;3;4;2
2020-04-13 23:00:00;0;4;1;1;4;3;1;3;4;0;1;2;5
2020-04-13 23:15:00;0;2;1;1;2;6;1;3;2;1;2;3;2
2020-04-13 23:30:00;0;0;2;1;1;1;1;3;1;0;1;1;3
2020-04-13 23:45:00;0;4;4;0;1;6;0;3;2;0;3;2;1
