DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-06-20 00:00:00;2;10;7;0;0;3;9;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 00:15:00;0;10;5;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 00:30:00;1;7;3;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 00:45:00;2;5;3;0;0;5;4;1;0;0;0;0;0;0;0;0;0;0
2020-06-20 01:00:00;1;6;4;0;1;3;7;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 01:15:00;0;3;1;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0
2020-06-20 01:30:00;1;6;3;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 01:45:00;1;2;0;0;1;2;6;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 02:00:00;0;5;3;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 02:15:00;0;2;3;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 02:30:00;1;1;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 02:45:00;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 03:00:00;1;3;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 03:15:00;0;2;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 03:30:00;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 03:45:00;1;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 04:00:00;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 04:15:00;0;1;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 04:30:00;0;3;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 04:45:00;0;5;3;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 05:00:00;0;3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 05:15:00;0;5;1;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 05:30:00;2;6;0;0;0;15;16;0;0;0;0;7;0;0;0;0;0;0
2020-06-20 05:45:00;1;11;5;0;0;11;17;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-20 06:15:00;1;12;1;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 06:30:00;5;20;6;0;0;2;5;1;0;0;0;0;0;0;0;0;0;0
2020-06-20 06:45:00;2;19;1;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 07:00:00;5;8;1;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 07:15:00;5;12;2;0;0;8;7;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 07:30:00;4;11;4;0;0;4;10;1;0;0;0;0;0;0;0;0;0;0
2020-06-20 07:45:00;1;7;2;0;0;7;14;1;0;0;0;2;0;0;0;0;0;0
2020-06-20 08:00:00;6;16;7;0;0;4;8;1;0;0;0;0;0;0;0;0;0;0
2020-06-20 08:15:00;1;11;5;0;1;19;15;0;0;0;0;2;0;0;0;0;0;0
2020-06-20 08:30:00;7;25;14;0;0;8;13;1;0;0;2;0;0;0;0;0;0;0
2020-06-20 08:45:00;1;14;10;0;0;13;11;0;0;0;0;0;0;0;0;0;0;0
2020-06-20 09:15:00;3;17;8;0;0;12;23;1;0;0;0;0;0;0;0;0;0;0
2020-06-20 09:30:00;6;24;12;0;0;23;18;2;0;0;0;0;0;0;0;0;0;0
2020-06-20 09:45:00;4;28;10;0;0;15;24;1;0;0;0;0;0;0;0;0;0;0
2020-06-20 10:00:00;13;27;14;0;0;18;19;2;0;0;0;0;0;0;0;0;0;0
2020-06-20 10:15:00;5;25;9;0;0;28;22;4;0;0;0;0;0;0;0;0;0;0
2020-06-20 10:45:00;12;25;12;0;1;23;24;1;0;0;0;2;0;0;0;0;0;0
2020-06-20 11:00:00;12;29;17;0;0;31;28;2;0;0;0;0;0;0;0;0;0;0
2020-06-20 11:15:00;10;21;10;0;0;20;23;3;0;0;1;0;0;0;0;0;0;0
2020-06-20 11:30:00;15;37;16;0;1;19;31;4;0;0;0;4;0;0;0;0;0;0
2020-06-20 11:45:00;11;33;7;0;0;22;29;4;0;0;0;2;0;0;0;0;0;0
2020-06-20 12:00:00;13;30;14;0;1;28;20;1;0;0;0;3;0;0;0;0;0;0
2020-06-20 12:15:00;13;43;25;0;0;22;30;2;0;0;0;2;0;0;0;0;0;0
2020-06-20 12:30:00;13;52;10;0;3;17;27;6;0;0;0;0;0;0;0;0;0;0
2020-06-20 12:45:00;12;38;13;0;1;22;28;7;0;0;0;0;0;0;0;0;0;0
2020-06-20 13:00:00;8;33;16;0;0;13;16;9;0;0;0;0;0;0;0;0;0;0
2020-06-20 13:15:00;5;29;10;0;1;19;31;4;0;0;0;1;0;0;0;0;0;0
2020-06-20 13:30:00;15;39;18;0;0;17;32;7;0;0;0;0;0;0;0;0;0;0
2020-06-20 13:45:00;11;46;12;0;0;16;36;3;0;0;0;4;0;0;0;0;0;0
2020-06-20 14:00:00;14;46;11;0;0;21;30;3;0;0;0;0;0;0;0;0;0;0
2020-06-20 14:15:00;6;33;12;0;0;23;29;2;0;0;0;0;0;0;0;0;0;0
2020-06-20 14:30:00;5;42;16;0;1;21;36;2;0;0;1;0;0;0;0;0;0;0
2020-06-20 14:45:00;12;28;18;0;0;27;29;9;0;0;0;2;0;0;0;0;0;0
2020-06-20 15:00:00;12;31;14;0;0;21;20;8;0;0;0;0;0;0;0;0;0;0
2020-06-20 15:15:00;9;40;18;0;0;19;26;3;0;0;0;0;0;0;0;0;0;0
2020-06-20 15:30:00;6;35;16;0;1;23;22;7;0;0;0;0;0;0;0;0;0;0
2020-06-20 15:45:00;7;37;15;0;2;20;23;1;0;0;0;6;0;0;0;0;0;0
2020-06-20 16:00:00;6;42;15;0;1;23;25;5;0;0;0;12;0;0;0;0;0;0
2020-06-20 16:15:00;6;33;14;0;1;13;23;1;0;0;1;0;0;0;0;0;0;0
2020-06-20 16:30:00;7;33;10;0;0;16;25;0;0;0;0;2;0;0;0;0;0;0
2020-06-20 16:45:00;8;29;14;0;0;20;35;3;0;0;0;0;0;0;0;0;0;0
2020-06-20 17:00:00;6;26;13;0;0;18;26;2;0;0;0;5;0;0;0;0;0;0
2020-06-20 17:15:00;5;25;10;0;1;20;26;2;0;0;0;0;0;0;0;0;0;0
