DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-03-19 00:00:00;0;2;2;1;1;1;0;0;0;0
2020-03-19 00:15:00;6;3;0;0;0;3;0;0;0;0
2020-03-19 00:30:00;0;0;2;0;0;1;0;0;0;0
2020-03-19 00:45:00;1;1;0;0;1;0;0;0;0;0
2020-03-19 01:00:00;2;2;1;1;1;2;0;0;0;0
2020-03-19 01:15:00;0;0;0;0;0;0;0;0;0;0
2020-03-19 01:30:00;1;0;0;2;0;0;0;0;0;0
2020-03-19 01:45:00;3;3;1;1;0;1;0;0;0;0
2020-03-19 02:00:00;1;1;2;4;0;0;0;0;0;0
2020-03-19 02:15:00;1;1;0;0;0;0;0;0;0;0
2020-03-19 02:30:00;0;0;0;0;0;1;0;0;0;0
2020-03-19 02:45:00;0;1;0;0;1;0;0;0;0;0
2020-03-19 03:00:00;0;0;0;1;2;1;0;0;0;0
2020-03-19 03:15:00;1;1;1;0;0;0;0;0;0;0
2020-03-19 03:30:00;1;1;0;1;0;0;0;0;0;0
2020-03-19 03:45:00;1;2;0;0;1;1;0;0;0;0
2020-03-19 04:00:00;1;1;1;0;0;0;0;0;0;0
2020-03-19 04:15:00;0;0;1;0;1;0;0;0;0;0
2020-03-19 04:30:00;0;0;0;1;2;3;0;0;0;0
2020-03-19 04:45:00;0;0;0;0;1;1;0;0;0;0
2020-03-19 05:00:00;1;1;2;3;4;6;0;0;0;0
2020-03-19 05:15:00;3;2;2;2;0;3;0;0;0;0
2020-03-19 05:30:00;3;9;5;13;9;11;0;0;0;0
2020-03-19 05:45:00;9;13;12;5;9;19;0;0;0;0
2020-03-19 06:00:00;8;24;12;7;10;17;0;0;0;0
2020-03-19 06:15:00;11;21;13;14;16;19;0;0;0;0
2020-03-19 06:30:00;11;23;9;13;27;29;0;0;0;0
2020-03-19 06:45:00;10;21;24;11;18;26;0;0;0;0
2020-03-19 07:00:00;21;18;27;13;28;45;0;0;0;0
2020-03-19 07:15:00;14;14;28;18;22;42;0;0;0;0
2020-03-19 07:30:00;13;19;45;15;44;47;0;0;0;0
2020-03-19 07:45:00;16;16;39;25;35;42;0;0;0;0
2020-03-19 08:00:00;13;29;31;19;31;31;0;0;0;0
2020-03-19 08:15:00;14;16;26;23;15;28;0;0;0;0
2020-03-19 08:30:00;16;16;26;21;29;28;0;0;0;0
2020-03-19 08:45:00;15;25;23;22;24;24;0;0;0;0
2020-03-19 09:00:00;24;16;17;28;14;33;0;0;0;0
2020-03-19 09:15:00;18;21;16;34;20;21;0;0;0;0
2020-03-19 09:30:00;22;25;18;31;20;27;0;0;0;0
2020-03-19 09:45:00;23;22;22;30;21;20;0;0;0;0
2020-03-19 10:00:00;21;25;22;26;27;22;0;0;0;0
2020-03-19 10:15:00;17;24;19;36;10;22;0;0;0;0
2020-03-19 10:30:00;28;43;18;29;15;19;0;0;0;0
2020-03-19 10:45:00;22;26;23;36;25;22;0;0;0;0
2020-03-19 11:00:00;29;28;24;31;19;11;0;0;0;0
2020-03-19 11:15:00;23;31;28;27;16;12;0;0;0;0
2020-03-19 11:30:00;28;25;26;29;12;18;0;0;0;0
2020-03-19 11:45:00;27;30;17;21;16;10;0;0;0;0
2020-03-19 12:00:00;27;33;20;32;16;21;0;0;0;0
2020-03-19 12:15:00;28;28;13;32;20;22;0;0;0;0
2020-03-19 12:30:00;27;23;18;32;16;15;0;0;0;0
2020-03-19 12:45:00;18;29;17;35;14;14;0;0;0;0
2020-03-19 13:00:00;35;30;11;28;19;10;0;0;0;0
2020-03-19 13:15:00;28;32;16;21;13;25;0;0;0;0
2020-03-19 13:30:00;26;31;27;34;23;32;0;0;0;0
2020-03-19 13:45:00;32;20;33;29;15;22;0;0;0;0
2020-03-19 14:00:00;33;45;23;31;14;30;0;0;0;0
2020-03-19 14:15:00;34;51;24;17;24;19;0;0;0;0
2020-03-19 14:30:00;29;37;26;34;22;19;0;0;0;0
2020-03-19 14:45:00;20;35;25;34;23;20;0;0;0;0
2020-03-19 15:00:00;38;33;15;36;19;30;0;0;0;0
2020-03-19 15:15:00;40;28;23;32;20;22;0;0;0;0
2020-03-19 15:30:00;42;44;26;36;26;21;0;0;0;0
2020-03-19 15:45:00;39;50;30;36;21;14;0;0;0;0
2020-03-19 16:00:00;62;48;25;34;26;28;0;0;0;0
2020-03-19 16:15:00;39;42;29;40;13;20;0;0;0;0
2020-03-19 16:30:00;50;29;35;42;13;19;0;0;0;0
2020-03-19 16:45:00;34;32;26;41;14;15;0;0;0;0
2020-03-19 17:00:00;44;44;33;41;9;21;0;0;0;0
2020-03-19 17:15:00;37;38;23;41;17;23;0;0;0;0
2020-03-19 17:30:00;34;33;22;35;17;15;0;0;0;0
2020-03-19 17:45:00;29;25;24;35;15;25;0;0;0;0
2020-03-19 18:00:00;22;26;19;34;22;11;0;0;0;0
2020-03-19 18:15:00;40;28;18;38;16;12;0;0;0;0
2020-03-19 18:30:00;20;23;19;22;12;17;0;0;0;0
2020-03-19 18:45:00;16;13;15;27;19;17;0;0;0;0
2020-03-19 19:00:00;20;16;13;21;5;8;0;0;0;0
2020-03-19 19:15:00;24;23;11;21;11;14;0;0;0;0
2020-03-19 19:30:00;14;5;10;14;6;2;0;0;0;0
2020-03-19 19:45:00;13;17;9;17;11;7;0;0;0;0
2020-03-19 20:00:00;15;12;5;11;8;6;0;0;0;0
2020-03-19 20:15:00;12;6;2;12;3;9;0;0;0;0
2020-03-19 20:30:00;4;6;7;7;4;5;0;0;0;0
2020-03-19 20:45:00;10;9;6;9;2;6;0;0;0;0
2020-03-19 21:00:00;8;5;4;2;2;6;0;0;0;0
2020-03-19 21:15:00;9;10;5;5;2;8;0;0;0;0
2020-03-19 21:30:00;7;2;4;4;6;6;0;0;0;0
2020-03-19 21:45:00;7;8;5;1;2;6;0;0;0;0
2020-03-19 22:00:00;5;8;5;6;2;2;0;0;0;0
2020-03-19 22:15:00;2;7;1;6;4;4;0;0;0;0
2020-03-19 22:30:00;2;3;1;9;3;4;0;0;0;0
2020-03-19 22:45:00;4;6;2;4;1;5;0;0;0;0
2020-03-19 23:00:00;7;6;4;2;4;6;0;0;0;0
2020-03-19 23:15:00;7;4;2;3;6;2;0;0;0;0
2020-03-19 23:30:00;2;1;2;2;0;2;0;0;0;0
2020-03-19 23:45:00;1;4;4;5;0;0;0;0;0;0
