DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-11-20 00:00:00;0;5;0;0;6;6;4;2;6;3;751;2;0
2019-11-20 00:15:00;8;2;1;0;13;12;5;4;7;3;2789;0;0
2019-11-20 00:30:00;2;2;0;0;1;3;4;1;3;3;767;0;1
2019-11-20 00:45:00;2;2;2;0;6;5;6;3;1;1;889;0;0
2019-11-20 01:00:00;2;3;0;0;1;1;1;2;2;1;2455;0;0
2019-11-20 01:15:00;3;3;0;0;5;4;2;2;3;0;2224;0;0
2019-11-20 01:30:00;2;2;0;0;0;1;1;1;2;1;612;0;0
2019-11-20 01:45:00;1;3;0;0;0;4;2;0;0;0;1332;0;0
2019-11-20 02:00:00;1;2;1;0;1;2;0;1;2;1;1931;0;0
2019-11-20 02:15:00;1;0;0;0;2;4;1;0;0;0;2636;0;0
2019-11-20 02:30:00;4;0;0;0;3;3;2;1;1;1;274;1;0
2019-11-20 02:45:00;0;1;0;0;4;4;0;0;0;0;1462;0;0
2019-11-20 03:00:00;2;1;0;0;0;1;0;0;0;0;1969;0;0
2019-11-20 03:15:00;0;0;0;0;1;1;1;0;1;0;1089;0;0
2019-11-20 03:30:00;0;0;0;0;0;1;2;2;1;0;503;0;0
2019-11-20 03:45:00;0;0;0;0;1;0;1;0;0;0;1739;0;0
2019-11-20 04:00:00;0;2;0;0;7;3;3;1;3;1;1144;0;0
2019-11-20 04:15:00;2;1;0;0;5;4;7;4;2;1;2228;0;0
2019-11-20 04:30:00;2;3;1;0;3;2;2;1;5;1;390;0;0
2019-11-20 04:45:00;1;1;0;1;9;9;13;5;3;2;1613;0;0
2019-11-20 05:00:00;5;1;0;0;8;6;30;16;5;1;1183;0;0
2019-11-20 05:15:00;2;2;0;1;19;18;44;28;4;4;1230;0;1
2019-11-20 05:30:00;1;5;0;0;16;21;62;49;18;7;602;2;0
2019-11-20 05:45:00;7;2;0;1;39;36;54;46;25;12;706;0;1
2019-11-20 06:00:00;11;11;1;0;43;41;49;36;28;5;1296;0;0
2019-11-20 06:15:00;14;13;1;0;46;49;58;59;39;9;1288;0;5
2019-11-20 06:30:00;10;11;0;0;37;45;80;96;42;30;843;1;1
2019-11-20 06:45:00;11;6;1;4;46;46;110;103;59;22;481;7;1
2019-11-20 07:00:00;19;13;1;4;57;62;90;82;56;21;654;5;2
2019-11-20 07:15:00;22;13;1;2;53;59;101;109;97;35;1448;0;3
2019-11-20 07:30:00;26;17;0;10;88;86;115;84;61;31;5;1;1
2019-11-20 07:45:00;23;16;0;10;74;67;112;84;83;37;7;1;1
2019-11-20 08:00:00;28;19;1;5;64;59;93;71;75;39;7;0;1
2019-11-20 08:15:00;30;19;3;12;71;56;88;51;68;31;7;2;2
2019-11-20 08:30:00;28;27;4;2;64;59;94;47;67;32;11;0;1
2019-11-20 08:45:00;24;20;0;6;69;71;82;51;68;37;6;0;1
2019-11-20 09:00:00;32;23;2;4;44;50;66;24;53;21;6;0;1
2019-11-20 09:15:00;34;20;3;5;48;53;61;31;48;26;14;3;3
2019-11-20 09:30:00;34;17;2;3;60;48;76;33;65;24;8;4;2
2019-11-20 09:45:00;39;24;3;5;59;60;67;29;71;25;11;1;1
2019-11-20 10:00:00;39;16;0;2;77;73;63;24;65;19;7;1;1
2019-11-20 10:15:00;35;23;1;3;71;56;56;20;44;14;11;2;2
2019-11-20 10:30:00;28;26;3;4;60;65;83;32;57;23;6;2;1
2019-11-20 10:45:00;34;26;1;1;62;65;66;29;54;12;4;1;2
2019-11-20 11:00:00;52;31;1;2;68;89;61;24;54;26;402;1;0
2019-11-20 11:15:00;45;20;1;4;62;77;65;28;55;27;677;3;5
2019-11-20 11:30:00;39;32;4;6;69;73;60;34;56;25;1006;0;2
2019-11-20 11:45:00;35;28;1;5;60;60;59;37;54;16;291;1;1
2019-11-20 12:00:00;52;27;1;4;71;81;60;33;48;20;272;0;1
2019-11-20 12:15:00;54;40;0;6;57;61;54;22;46;16;906;1;3
2019-11-20 12:30:00;43;25;9;7;62;61;53;26;36;21;558;1;0
2019-11-20 12:45:00;46;37;2;4;80;71;53;42;54;14;182;3;2
2019-11-20 13:00:00;30;35;2;5;76;75;78;35;44;21;11;1;0
2019-11-20 13:15:00;53;28;1;2;60;80;77;32;47;19;10;1;5
2019-11-20 13:30:00;37;31;5;1;64;80;91;59;44;17;4;2;0
