DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-10-02 00:00:00;7;6;2;2;2;1;0;4
2019-10-02 00:15:00;3;2;3;4;3;5;0;3
2019-10-02 00:30:00;2;4;1;1;1;4;0;5
2019-10-02 00:45:00;4;8;6;2;2;4;0;5
2019-10-02 01:00:00;0;2;1;1;1;1;0;0
2019-10-02 01:15:00;0;2;3;1;0;0;0;0
2019-10-02 01:30:00;2;1;0;3;1;0;0;1
2019-10-02 01:45:00;3;2;0;2;1;2;0;0
2019-10-02 02:00:00;0;1;2;2;2;0;0;2
2019-10-02 02:15:00;1;1;0;2;2;0;0;0
2019-10-02 02:30:00;2;3;0;2;1;0;0;1
2019-10-02 02:45:00;2;3;3;0;1;2;0;1
2019-10-02 03:00:00;2;1;0;3;2;0;0;1
2019-10-02 03:15:00;0;0;0;2;3;1;0;0
2019-10-02 03:30:00;4;1;2;3;5;0;0;0
2019-10-02 03:45:00;1;2;0;0;1;1;0;0
2019-10-02 04:00:00;1;1;1;1;1;1;0;0
2019-10-02 04:15:00;1;1;2;1;1;2;0;0
2019-10-02 04:30:00;1;6;2;1;0;1;0;2
2019-10-02 04:45:00;3;12;9;8;7;1;0;3
2019-10-02 05:00:00;7;17;31;11;6;16;0;4
2019-10-02 05:15:00;18;30;86;10;3;37;0;13
2019-10-02 05:30:00;27;41;69;18;14;18;0;13
2019-10-02 05:45:00;47;34;60;57;27;21;0;29
2019-10-02 06:00:00;32;32;48;35;29;17;0;17
2019-10-02 06:15:00;33;35;74;24;37;15;0;29
2019-10-02 06:30:00;68;47;83;22;32;39;0;40
2019-10-02 06:45:00;59;54;112;19;30;33;0;49
2019-10-02 07:00:00;75;54;84;23;111;38;0;37
2019-10-02 07:15:00;76;80;85;39;51;62;0;76
2019-10-02 07:30:00;124;100;94;40;71;49;0;79
2019-10-02 07:45:00;119;108;103;24;59;67;0;83
2019-10-02 08:00:00;91;79;106;29;35;60;0;57
2019-10-02 08:15:00;73;62;92;31;38;55;0;59
2019-10-02 08:30:00;63;62;67;37;51;38;0;49
2019-10-02 08:45:00;68;53;69;31;42;34;0;51
2019-10-02 09:00:00;61;57;42;35;43;32;0;48
2019-10-02 09:15:00;45;31;42;35;52;32;0;40
2019-10-02 09:30:00;59;52;30;34;48;35;0;30
2019-10-02 09:45:00;60;53;33;43;51;30;0;42
2019-10-02 10:00:00;58;42;28;26;46;36;0;46
2019-10-02 10:15:00;63;40;34;42;34;47;0;40
2019-10-02 10:30:00;68;45;34;27;27;31;0;47
2019-10-02 10:45:00;67;52;18;45;56;34;0;44
2019-10-02 11:00:00;61;52;31;45;65;37;0;48
2019-10-02 11:15:00;66;56;29;33;39;40;0;41
2019-10-02 11:30:00;53;44;39;35;53;37;0;46
2019-10-02 11:45:00;60;45;29;40;44;30;0;51
2019-10-02 12:00:00;56;45;32;40;40;51;0;59
2019-10-02 12:15:00;59;56;32;40;45;35;0;37
2019-10-02 12:30:00;59;55;39;44;47;37;0;56
2019-10-02 12:45:00;62;46;37;35;37;29;0;65
2019-10-02 13:00:00;60;78;35;41;71;47;0;65
2019-10-02 13:15:00;67;60;42;42;40;55;0;61
2019-10-02 13:30:00;57;61;57;45;43;52;0;48
2019-10-02 13:45:00;69;68;55;46;34;48;0;40
2019-10-02 14:00:00;70;58;43;67;62;38;0;60
2019-10-02 14:15:00;67;73;28;69;53;29;0;62
2019-10-02 14:30:00;86;72;29;67;73;33;0;51
2019-10-02 14:45:00;74;70;30;62;76;31;0;57
2019-10-02 15:00:00;77;68;27;66;57;39;0;65
2019-10-02 15:15:00;89;70;36;59;52;45;0;60
2019-10-02 15:30:00;89;71;37;61;83;43;0;77
