DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-10-30 00:00:00;2;5;3;2;3;2;5;3
2019-10-30 00:15:00;5;2;6;2;1;4;8;3
2019-10-30 00:30:00;3;3;1;2;2;2;6;3
2019-10-30 00:45:00;0;2;3;1;0;5;5;5
2019-10-30 01:00:00;2;1;0;3;2;0;3;1
2019-10-30 01:15:00;5;3;0;1;1;2;4;1
2019-10-30 01:30:00;2;2;1;3;3;1;2;1
2019-10-30 01:45:00;2;1;0;1;1;2;4;2
2019-10-30 02:00:00;4;2;0;3;2;0;4;3
2019-10-30 02:15:00;0;0;0;1;0;0;4;1
2019-10-30 02:30:00;4;4;2;0;0;0;1;1
2019-10-30 02:45:00;1;1;2;2;3;0;3;1
2019-10-30 03:00:00;1;0;0;1;1;2;2;0
2019-10-30 03:15:00;3;1;1;2;2;2;3;1
2019-10-30 03:30:00;3;3;0;2;1;0;2;0
2019-10-30 03:45:00;2;0;0;1;1;2;1;0
2019-10-30 04:00:00;2;0;2;0;1;1;0;0
2019-10-30 04:15:00;1;2;3;2;0;3;3;1
2019-10-30 04:30:00;1;4;2;2;1;1;6;4
2019-10-30 04:45:00;9;8;5;4;2;4;7;5
2019-10-30 05:00:00;4;16;25;9;4;15;8;4
2019-10-30 05:15:00;17;33;58;7;2;33;37;6
2019-10-30 05:30:00;18;25;43;12;9;28;45;17
2019-10-30 05:45:00;40;36;45;48;31;14;45;25
2019-10-30 06:00:00;23;28;39;25;16;15;28;22
2019-10-30 06:15:00;38;37;55;19;11;19;33;32
2019-10-30 06:30:00;61;47;90;20;22;38;67;42
2019-10-30 06:45:00;66;57;69;17;46;45;67;55
2019-10-30 07:00:00;71;59;70;17;13;40;64;63
2019-10-30 07:15:00;58;60;78;19;10;53;67;47
2019-10-30 07:30:00;75;79;71;14;20;44;81;64
2019-10-30 07:45:00;83;71;70;33;42;48;76;82
2019-10-30 08:00:00;70;55;66;21;29;40;59;54
2019-10-30 08:15:00;61;64;63;24;30;30;61;42
2019-10-30 08:30:00;63;52;46;24;23;25;55;49
2019-10-30 08:45:00;72;56;26;23;24;32;61;43
2019-10-30 09:00:00;50;49;36;19;35;30;60;46
2019-10-30 09:15:00;54;46;29;31;28;29;58;49
2019-10-30 09:30:00;67;56;22;19;27;28;73;49
2019-10-30 09:45:00;73;55;31;25;20;20;62;47
2019-10-30 10:00:00;50;38;35;34;30;32;70;53
2019-10-30 10:15:00;64;50;25;34;65;42;66;41
2019-10-30 10:30:00;55;50;26;24;18;33;60;46
2019-10-30 10:45:00;63;36;32;29;24;31;62;50
2019-10-30 11:00:00;71;53;31;32;26;37;81;40
2019-10-30 11:15:00;67;45;23;34;29;29;58;48
2019-10-30 11:30:00;64;44;27;26;29;28;63;46
2019-10-30 11:45:00;59;53;27;28;28;43;70;58
2019-10-30 12:00:00;53;50;31;29;18;32;83;52
2019-10-30 12:15:00;55;56;27;23;21;43;74;61
2019-10-30 12:30:00;54;51;33;39;38;22;62;46
2019-10-30 12:45:00;46;40;27;31;33;21;63;48
2019-10-30 13:00:00;60;52;33;30;32;31;76;34
2019-10-30 13:15:00;50;56;31;25;27;34;70;49
2019-10-30 13:30:00;66;51;58;36;24;40;84;47
2019-10-30 13:45:00;56;46;47;29;35;37;79;62
2019-10-30 14:00:00;59;53;42;50;41;28;73;46
2019-10-30 14:15:00;61;62;24;47;65;23;73;45
2019-10-30 14:30:00;58;67;23;67;78;36;74;61
