DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-03-01 00:00:00;24;14;24;22;0;0;0;0;0;0;0;0
2020-03-01 00:15:00;23;14;14;21;0;0;0;0;0;0;0;0
2020-03-01 00:30:00;9;6;21;12;0;0;0;0;0;0;0;0
2020-03-01 00:45:00;20;13;20;12;0;0;0;0;0;0;0;0
2020-03-01 01:00:00;16;7;8;19;0;0;0;0;0;0;0;0
2020-03-01 01:15:00;13;11;19;20;0;0;0;0;0;0;0;0
2020-03-01 01:30:00;14;9;10;16;0;0;0;0;0;0;0;0
2020-03-01 01:45:00;18;10;16;23;0;0;0;0;0;0;0;0
2020-03-01 02:00:00;18;8;22;15;0;0;0;0;0;0;0;0
2020-03-01 02:15:00;9;5;8;8;0;0;0;0;0;0;0;0
2020-03-01 02:30:00;8;5;6;8;0;0;0;0;0;0;0;0
2020-03-01 02:45:00;12;4;5;11;0;0;0;0;0;0;0;0
2020-03-01 03:00:00;8;2;7;17;0;0;0;0;0;0;0;0
2020-03-01 03:15:00;8;5;5;10;0;0;0;0;0;0;0;0
2020-03-01 03:30:00;6;2;9;5;0;0;0;0;0;0;0;0
2020-03-01 03:45:00;5;5;7;9;0;0;0;0;0;0;0;0
2020-03-01 04:00:00;9;4;7;8;0;0;0;0;0;0;0;0
2020-03-01 04:15:00;6;2;10;7;0;0;0;0;0;0;0;0
2020-03-01 04:30:00;8;5;5;3;0;0;0;0;0;0;0;0
2020-03-01 04:45:00;11;3;7;5;0;0;0;0;0;0;0;0
2020-03-01 05:00:00;7;6;2;5;0;0;0;0;0;0;0;0
2020-03-01 05:15:00;13;2;8;10;0;0;0;0;0;0;0;0
2020-03-01 05:30:00;24;7;13;15;0;0;0;0;0;0;0;0
2020-03-01 05:45:00;16;8;6;9;0;0;0;0;0;0;0;0
2020-03-01 06:00:00;12;6;7;9;0;0;0;0;0;0;0;0
2020-03-01 06:15:00;13;8;8;10;0;0;0;0;0;0;0;0
2020-03-01 06:30:00;16;5;10;15;0;0;0;0;0;0;0;0
2020-03-01 06:45:00;8;3;10;15;0;0;0;0;0;0;0;0
2020-03-01 07:00:00;18;6;14;10;0;0;0;0;0;0;0;0
2020-03-01 07:15:00;17;3;10;8;0;0;0;0;0;0;0;0
2020-03-01 07:30:00;15;7;16;5;0;0;0;0;0;0;0;0
2020-03-01 07:45:00;33;4;10;9;0;0;0;0;0;0;0;0
2020-03-01 08:00:00;34;10;20;16;0;0;0;0;0;0;0;0
