DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-08-07 00:00:00;6;2;0;13;4;7;2;0;1
2019-08-07 00:15:00;7;5;1;6;5;1;2;0;6
2019-08-07 00:30:00;7;5;1;5;2;6;3;0;1
2019-08-07 00:45:00;0;1;3;4;2;4;3;0;6
2019-08-07 01:00:00;5;2;1;10;4;5;4;0;0
2019-08-07 01:15:00;2;3;2;4;4;3;3;0;2
2019-08-07 01:30:00;5;4;1;7;2;5;2;0;2
2019-08-07 01:45:00;3;1;1;5;3;2;2;0;1
2019-08-07 02:00:00;3;3;0;4;3;2;0;0;0
2019-08-07 02:15:00;3;1;0;5;2;1;1;0;2
2019-08-07 02:30:00;4;2;1;7;0;3;1;0;4
2019-08-07 02:45:00;1;1;0;3;0;2;0;0;2
2019-08-07 03:00:00;4;1;0;4;5;3;2;0;1
2019-08-07 03:15:00;1;0;0;1;0;2;0;0;0
2019-08-07 03:30:00;0;0;0;7;3;2;2;0;5
2019-08-07 03:45:00;3;0;0;5;1;1;1;0;1
2019-08-07 04:00:00;6;1;1;8;1;3;1;0;3
2019-08-07 04:15:00;4;2;0;10;3;2;5;0;1
2019-08-07 04:30:00;7;8;1;7;3;4;3;0;3
2019-08-07 04:45:00;5;3;1;6;2;10;4;0;4
2019-08-07 05:00:00;17;7;4;21;8;16;9;0;9
2019-08-07 05:15:00;23;19;0;22;8;17;17;0;3
2019-08-07 05:30:00;37;29;3;27;23;27;27;0;4
2019-08-07 05:45:00;28;31;11;45;38;47;45;0;8
2019-08-07 06:00:00;24;22;6;62;48;35;42;0;13
2019-08-07 06:15:00;30;17;7;54;41;68;70;0;20
2019-08-07 06:30:00;47;27;6;40;30;70;95;0;19
2019-08-07 06:45:00;35;28;11;26;23;94;115;0;15
2019-08-07 07:00:00;40;36;9;28;22;95;105;0;17
2019-08-07 07:15:00;41;32;6;39;29;79;83;0;21
2019-08-07 07:30:00;42;38;14;42;33;104;99;0;17
2019-08-07 07:45:00;36;40;15;32;34;106;107;0;18
2019-08-07 08:00:00;44;37;12;39;24;89;78;0;19
2019-08-07 08:15:00;39;41;9;29;31;91;80;0;6
2019-08-07 08:30:00;48;34;11;37;32;59;77;0;23
2019-08-07 08:45:00;58;39;11;36;33;66;60;0;13
2019-08-07 09:00:00;37;38;13;36;36;64;55;0;8
2019-08-07 09:15:00;59;42;11;40;25;53;56;0;19
2019-08-07 09:30:00;39;25;8;42;20;50;56;0;18
2019-08-07 09:45:00;66;39;16;46;24;57;52;0;25
2019-08-07 10:00:00;69;42;13;44;41;60;53;0;20
2019-08-07 10:15:00;53;37;18;46;34;48;54;0;34
2019-08-07 10:30:00;69;63;19;37;39;59;47;0;28
2019-08-07 10:45:00;62;40;15;57;44;63;68;0;44
2019-08-07 11:00:00;68;42;18;51;51;58;60;0;29
2019-08-07 11:15:00;62;49;16;39;36;55;49;0;19
2019-08-07 11:30:00;55;54;8;50;49;48;53;0;38
2019-08-07 11:45:00;59;74;16;46;55;53;58;0;32
2019-08-07 12:00:00;66;54;11;55;44;65;51;0;55
2019-08-07 12:15:00;47;38;12;65;70;60;50;0;62
2019-08-07 12:30:00;77;50;11;56;66;55;58;0;40
2019-08-07 12:45:00;74;60;17;53;52;48;55;0;34
2019-08-07 13:00:00;57;50;11;58;59;58;61;0;22
2019-08-07 13:15:00;89;72;18;69;62;79;60;0;46
2019-08-07 13:30:00;77;53;12;62;67;78;75;0;18
2019-08-07 13:45:00;60;54;18;69;75;62;67;0;34
2019-08-07 14:00:00;76;50;9;60;75;69;72;0;38
2019-08-07 14:15:00;56;67;12;87;93;71;60;0;36
2019-08-07 14:30:00;83;80;6;88;75;53;68;0;36
2019-08-07 14:45:00;88;86;14;75;67;57;54;0;28
2019-08-07 15:00:00;82;72;16;83;74;67;60;0;23
2019-08-07 15:15:00;107;107;13;79;83;74;74;0;28
2019-08-07 15:30:00;96;82;18;78;75;69;75;0;27
2019-08-07 15:45:00;98;97;13;77;105;57;72;0;20
2019-08-07 16:00:00;92;84;11;73;72;65;76;0;25
2019-08-07 16:15:00;113;109;22;88;78;75;76;0;20
2019-08-07 16:30:00;103;115;17;75;83;79;82;0;17
2019-08-07 16:45:00;84;105;12;93;83;76;79;0;17
2019-08-07 17:00:00;116;130;15;89;73;72;73;0;25
2019-08-07 17:15:00;109;123;9;81;65;67;77;0;23
2019-08-07 17:30:00;109;102;17;87;75;88;66;0;21
2019-08-07 17:45:00;88;86;20;72;43;64;64;0;20
2019-08-07 18:00:00;87;85;15;59;58;57;60;0;12
2019-08-07 18:15:00;78;64;13;57;44;66;53;0;12
2019-08-07 18:30:00;66;59;21;67;51;63;63;0;16
2019-08-07 18:45:00;63;44;14;60;52;39;45;0;13
2019-08-07 19:00:00;50;45;15;56;56;48;65;0;14
2019-08-07 19:15:00;40;29;7;45;40;36;37;0;9
2019-08-07 19:30:00;40;33;10;39;32;40;40;0;12
2019-08-07 19:45:00;39;19;6;30;24;40;32;0;15
2019-08-07 20:00:00;31;18;9;42;28;44;34;0;7
2019-08-07 20:15:00;40;24;8;49;36;34;44;0;6
2019-08-07 20:30:00;40;29;12;37;22;36;34;0;5
2019-08-07 20:45:00;25;9;10;28;19;34;26;0;8
2019-08-07 21:00:00;27;18;9;34;14;33;25;0;6
2019-08-07 21:15:00;40;19;3;24;25;36;24;0;6
2019-08-07 21:30:00;25;17;8;31;26;19;16;0;6
2019-08-07 21:45:00;30;10;3;50;47;18;14;0;7
2019-08-07 22:00:00;30;23;5;77;55;28;27;0;3
2019-08-07 22:15:00;28;16;4;73;42;21;15;0;5
2019-08-07 22:30:00;22;10;11;35;19;22;15;0;5
2019-08-07 22:45:00;19;9;8;20;13;8;11;0;5
2019-08-07 23:00:00;18;6;3;16;10;11;5;0;3
2019-08-07 23:15:00;8;7;1;17;6;19;9;0;2
2019-08-07 23:30:00;8;4;2;8;5;9;5;0;4
2019-08-07 23:45:00;4;5;0;9;2;12;5;0;2
