DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-10-12 00:00:00;0;0;0;0;0;9;13;2;0;0;0;0;0;0
2020-10-12 00:15:00;0;0;0;0;1;12;8;2;0;0;0;0;0;0
2020-10-12 00:30:00;0;0;0;0;6;8;5;0;0;0;0;0;0;0
2020-10-12 00:45:00;0;0;0;0;1;8;9;3;0;0;0;0;0;0
2020-10-12 01:00:00;0;0;0;0;1;4;5;1;0;0;0;0;0;0
2020-10-12 01:15:00;0;0;0;0;0;1;2;1;0;0;0;0;0;0
2020-10-12 01:30:00;0;0;0;0;0;6;5;1;0;0;0;0;0;0
2020-10-12 01:45:00;0;0;0;0;2;10;9;0;0;0;0;0;0;0
2020-10-12 02:00:00;0;0;0;0;0;2;3;2;0;0;0;0;0;0
2020-10-12 02:15:00;0;0;0;0;1;5;4;4;0;0;0;0;0;0
2020-10-12 02:30:00;0;0;0;0;1;2;1;0;0;0;0;0;0;0
2020-10-12 02:45:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-10-12 03:00:00;0;0;0;0;1;2;5;2;0;0;0;0;0;0
2020-10-12 03:15:00;0;0;0;0;2;5;3;2;0;0;0;0;0;0
2020-10-12 03:30:00;0;0;0;0;1;7;5;2;0;0;0;0;0;0
2020-10-12 03:45:00;0;0;0;0;0;1;4;2;0;0;0;0;0;0
2020-10-12 04:00:00;0;0;0;0;3;3;6;1;0;0;0;0;0;0
2020-10-12 04:15:00;0;0;0;0;0;12;8;8;0;0;0;0;0;0
2020-10-12 04:30:00;0;0;0;0;2;10;14;8;0;0;0;0;0;0
2020-10-12 04:45:00;0;0;0;0;5;14;14;3;0;0;0;0;0;0
2020-10-12 05:00:00;0;0;0;0;9;24;16;8;0;0;0;0;0;0
2020-10-12 05:15:00;0;0;0;0;18;27;28;14;0;0;0;0;0;0
2020-10-12 05:30:00;0;0;0;0;21;36;27;16;0;0;0;0;0;0
2020-10-12 05:45:00;0;0;0;0;20;34;24;16;0;0;0;0;0;0
