DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-01-28 00:00:00;0;1;0;0;0;2;0;0
2020-01-28 00:15:00;5;2;0;0;6;2;0;0
2020-01-28 00:30:00;3;1;0;0;3;2;0;0
2020-01-28 00:45:00;2;0;1;0;2;2;0;0
2020-01-28 01:00:00;1;5;0;0;0;1;0;0
2020-01-28 01:15:00;2;2;0;0;2;3;0;0
2020-01-28 01:30:00;2;2;0;0;2;4;0;0
2020-01-28 01:45:00;0;3;0;0;3;2;0;0
2020-01-28 02:00:00;2;4;0;0;0;3;0;0
2020-01-28 02:15:00;1;2;0;0;4;2;0;0
2020-01-28 02:30:00;2;2;1;0;4;2;0;0
2020-01-28 02:45:00;2;2;0;0;1;4;0;0
2020-01-28 03:00:00;1;3;0;0;3;4;0;0
2020-01-28 03:15:00;0;3;0;0;2;5;0;0
2020-01-28 03:30:00;1;3;0;0;1;3;0;0
2020-01-28 03:45:00;2;2;1;0;5;4;0;0
2020-01-28 04:00:00;2;3;0;0;4;2;0;0
2020-01-28 04:15:00;2;5;0;0;5;6;0;0
2020-01-28 04:30:00;3;6;0;0;5;9;0;0
2020-01-28 04:45:00;6;9;0;0;27;25;0;0
2020-01-28 05:00:00;8;16;0;0;36;64;19;0
2020-01-28 05:15:00;14;27;3;0;97;122;13;3
2020-01-28 05:30:00;27;42;8;0;118;135;10;13
2020-01-28 05:45:00;97;122;6;0;87;71;10;25
2020-01-28 06:00:00;91;115;4;0;74;45;6;10
2020-01-28 06:15:00;34;87;4;0;69;50;13;14
2020-01-28 06:30:00;43;80;1;0;89;71;15;0
2020-01-28 06:45:00;42;79;3;0;90;91;14;2
2020-01-28 07:00:00;32;72;6;0;86;85;32;5
2020-01-28 07:15:00;57;82;6;0;84;68;16;0
2020-01-28 07:30:00;61;80;10;0;89;66;9;1
2020-01-28 07:45:00;63;79;9;0;80;76;16;0
