DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-05-14 00:00:00;2;5;3;0;1;1;0;2
2020-05-14 00:15:00;3;2;0;2;1;6;0;3
2020-05-14 00:30:00;3;3;1;2;2;2;0;3
2020-05-14 00:45:00;5;3;1;3;1;1;0;0
2020-05-14 01:00:00;3;1;0;4;3;1;0;1
2020-05-14 01:15:00;1;0;0;1;0;2;0;2
2020-05-14 01:30:00;2;4;3;3;2;0;0;2
2020-05-14 01:45:00;1;3;2;3;1;0;0;1
2020-05-14 02:00:00;1;2;0;1;0;0;0;2
2020-05-14 02:15:00;1;1;0;0;0;0;0;1
2020-05-14 02:30:00;2;0;1;0;1;2;0;1
2020-05-14 02:45:00;1;0;0;3;3;2;0;0
2020-05-14 03:00:00;3;1;0;1;2;2;0;0
2020-05-14 03:15:00;4;2;1;2;1;1;0;0
2020-05-14 03:30:00;2;1;1;0;2;2;0;0
2020-05-14 03:45:00;2;1;0;1;4;1;0;0
2020-05-14 04:00:00;3;4;2;1;4;0;0;2
2020-05-14 04:15:00;0;0;1;3;2;0;0;2
2020-05-14 04:30:00;5;4;3;3;1;0;0;3
2020-05-14 04:45:00;5;5;6;6;5;6;0;2
2020-05-14 05:00:00;7;17;10;32;11;7;0;7
2020-05-14 05:15:00;14;26;35;25;9;12;0;9
2020-05-14 05:30:00;23;44;73;13;9;14;0;20
2020-05-14 05:45:00;36;37;53;15;13;19;0;11
2020-05-14 06:00:00;19;18;35;13;10;13;0;15
2020-05-14 06:15:00;37;41;59;10;16;14;0;19
2020-05-14 06:30:00;47;50;78;17;20;23;0;24
2020-05-14 06:45:00;47;55;72;21;30;29;0;37
2020-05-14 07:00:00;55;57;64;19;19;23;0;27
2020-05-14 07:15:00;68;54;70;19;50;41;0;41
2020-05-14 07:30:00;86;64;74;31;49;54;0;61
2020-05-14 07:45:00;72;63;93;31;46;37;0;50
2020-05-14 08:00:00;76;48;62;23;39;40;0;33
2020-05-14 08:15:00;62;42;42;30;42;32;0;33
2020-05-14 08:30:00;55;45;53;28;35;31;0;40
2020-05-14 08:45:00;39;37;45;27;39;22;0;31
2020-05-14 09:00:00;50;43;32;29;24;32;0;22
2020-05-14 09:15:00;47;29;19;24;41;21;0;28
2020-05-14 09:30:00;51;39;24;27;29;32;0;40
2020-05-14 09:45:00;62;44;30;23;27;23;0;36
