DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-05-07 00:00:00;5;1;0;3;1;4;0;3
2020-05-07 00:15:00;5;6;3;3;2;3;0;6
2020-05-07 00:30:00;4;6;3;2;6;3;0;1
2020-05-07 00:45:00;0;0;0;1;0;2;0;0
2020-05-07 01:00:00;2;0;0;1;1;2;0;1
2020-05-07 01:15:00;1;2;0;0;0;1;0;0
2020-05-07 01:30:00;3;2;0;0;0;0;0;0
2020-05-07 01:45:00;2;2;2;0;1;1;0;0
2020-05-07 02:00:00;3;1;1;0;0;0;0;0
2020-05-07 02:15:00;3;2;1;1;0;0;0;0
2020-05-07 02:30:00;2;1;0;2;1;1;0;2
2020-05-07 02:45:00;3;0;0;2;3;1;0;0
2020-05-07 03:00:00;3;2;1;0;3;0;0;1
2020-05-07 03:15:00;6;0;0;2;1;0;0;0
2020-05-07 03:30:00;1;2;1;4;7;1;0;1
2020-05-07 03:45:00;2;3;1;1;1;1;0;0
2020-05-07 04:00:00;3;2;0;1;1;2;0;0
2020-05-07 04:15:00;0;2;3;2;1;1;0;1
2020-05-07 04:30:00;2;5;2;4;1;1;0;3
2020-05-07 04:45:00;4;9;6;3;1;0;0;4
2020-05-07 05:00:00;8;16;15;5;2;9;0;8
2020-05-07 05:15:00;16;24;35;11;10;13;0;5
2020-05-07 05:30:00;22;31;52;8;11;18;0;15
2020-05-07 05:45:00;33;33;43;9;7;9;0;11
2020-05-07 06:00:00;29;25;30;20;8;10;0;7
2020-05-07 06:15:00;39;33;47;8;16;20;0;17
2020-05-07 06:30:00;37;35;53;22;23;27;0;26
2020-05-07 06:45:00;55;48;73;14;30;20;0;30
2020-05-07 07:00:00;39;36;51;22;34;27;0;30
2020-05-07 07:15:00;72;39;54;26;33;34;0;35
2020-05-07 07:30:00;83;49;68;23;49;25;0;46
2020-05-07 07:45:00;50;37;63;20;27;40;0;51
2020-05-07 08:00:00;39;42;53;22;32;17;0;25
2020-05-07 08:15:00;51;45;34;24;68;24;0;33
2020-05-07 08:30:00;37;37;36;21;31;26;0;39
2020-05-07 08:45:00;53;47;33;22;24;14;0;32
2020-05-07 09:00:00;55;37;30;25;47;22;0;17
2020-05-07 09:15:00;42;37;22;25;27;30;0;23
2020-05-07 09:30:00;53;37;30;26;36;32;0;27
2020-05-07 09:45:00;57;39;25;16;24;30;0;40
2020-05-07 10:00:00;48;37;22;24;26;18;0;31
2020-05-07 10:15:00;50;28;22;28;28;25;0;40
2020-05-07 10:30:00;52;27;15;26;21;31;0;27
2020-05-07 10:45:00;61;38;25;23;21;24;0;40
2020-05-07 11:00:00;45;34;18;27;26;30;0;46
2020-05-07 11:15:00;46;41;28;21;16;26;0;30
2020-05-07 11:30:00;46;27;25;27;35;30;0;29
2020-05-07 11:45:00;53;39;26;22;19;28;0;38
2020-05-07 12:00:00;48;41;34;26;32;39;0;48
2020-05-07 12:15:00;49;45;28;29;27;30;0;37
2020-05-07 12:30:00;53;33;31;32;37;23;0;45
2020-05-07 12:45:00;58;49;32;25;39;46;0;54
2020-05-07 13:00:00;40;46;31;20;27;32;0;44
2020-05-07 13:15:00;42;44;39;37;84;32;0;31
2020-05-07 13:30:00;60;37;38;39;34;29;0;41
2020-05-07 13:45:00;48;40;50;56;52;34;0;39
2020-05-07 14:00:00;41;42;43;37;69;32;0;47
2020-05-07 14:15:00;61;47;24;51;51;26;0;38
2020-05-07 14:30:00;70;41;38;45;37;32;0;50
2020-05-07 14:45:00;55;51;21;48;53;32;0;46
2020-05-07 15:00:00;65;48;27;38;108;42;0;48
2020-05-07 15:15:00;57;46;20;62;54;30;0;49
2020-05-07 15:30:00;56;39;19;41;33;31;0;41
2020-05-07 15:45:00;70;50;26;38;26;33;0;54
2020-05-07 16:00:00;66;52;22;45;59;35;0;58
2020-05-07 16:15:00;61;45;20;58;36;36;0;57
2020-05-07 16:30:00;65;43;23;44;36;32;0;38
2020-05-07 16:45:00;64;44;20;42;38;30;0;41
2020-05-07 17:00:00;53;58;23;35;27;39;0;50
2020-05-07 17:15:00;54;46;32;46;28;31;0;44
2020-05-07 17:30:00;65;48;34;61;48;41;0;53
2020-05-07 17:45:00;59;44;29;43;28;41;0;53
2020-05-07 18:00:00;52;40;32;42;31;35;0;49
2020-05-07 18:15:00;43;39;25;28;62;34;0;39
2020-05-07 18:30:00;40;34;20;41;22;29;0;30
2020-05-07 18:45:00;43;29;22;31;29;21;0;27
2020-05-07 19:00:00;34;34;13;33;17;24;0;39
2020-05-07 19:15:00;47;26;14;29;14;24;0;25
2020-05-07 19:30:00;24;16;18;21;17;16;0;23
2020-05-07 19:45:00;25;20;13;30;14;24;0;24
2020-05-07 20:00:00;25;27;14;15;15;11;0;20
2020-05-07 20:15:00;29;16;16;15;10;13;0;17
2020-05-07 20:30:00;19;11;14;28;16;11;0;14
2020-05-07 20:45:00;21;19;20;14;6;8;0;9
2020-05-07 21:00:00;21;18;26;10;13;14;0;18
2020-05-07 21:15:00;12;10;11;10;18;6;0;10
2020-05-07 21:30:00;15;12;10;15;5;16;0;5
2020-05-07 21:45:00;13;12;12;30;10;12;0;6
2020-05-07 22:00:00;17;12;9;40;21;16;0;9
