DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-06-25 00:00:00;15;15;0;0;0;0;0
2020-06-25 00:15:00;16;13;0;0;0;0;0
2020-06-25 00:30:00;18;16;0;0;0;0;0
2020-06-25 00:45:00;16;12;0;0;0;0;0
2020-06-25 01:00:00;15;2;2;2;0;0;0
2020-06-25 01:15:00;8;7;1;1;0;0;0
2020-06-25 01:30:00;7;12;1;1;0;0;0
2020-06-25 01:45:00;5;6;0;0;0;0;0
2020-06-25 02:00:00;2;10;0;0;0;0;0
2020-06-25 02:15:00;5;8;0;0;0;0;0
2020-06-25 02:30:00;4;5;0;0;0;0;0
2020-06-25 02:45:00;4;8;0;0;0;0;0
2020-06-25 03:00:00;5;12;0;0;0;0;0
2020-06-25 03:15:00;5;3;0;0;0;0;0
2020-06-25 03:30:00;1;8;0;0;0;0;0
2020-06-25 03:45:00;3;6;0;0;0;0;0
2020-06-25 04:00:00;6;7;1;1;0;0;0
2020-06-25 04:15:00;4;10;0;0;0;0;0
2020-06-25 04:30:00;11;9;1;1;0;0;0
2020-06-25 04:45:00;12;11;0;0;0;0;0
2020-06-25 05:00:00;20;16;1;1;0;0;0
2020-06-25 05:15:00;54;25;1;1;0;0;0
2020-06-25 05:30:00;52;44;1;1;0;0;0
2020-06-25 05:45:00;69;54;1;1;0;0;0
2020-06-25 06:00:00;64;64;3;3;0;0;0
2020-06-25 06:15:00;73;94;3;3;0;0;0
2020-06-25 06:30:00;85;98;3;3;0;0;0
2020-06-25 06:45:00;115;113;3;3;1;0;0
2020-06-25 07:00:00;138;114;10;10;0;0;0
2020-06-25 07:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 07:30:00;179;175;13;13;1;0;0
2020-06-25 07:45:00;193;176;9;9;6;0;0
2020-06-25 08:00:00;173;153;12;12;15;0;0
2020-06-25 08:15:00;136;143;15;15;2;0;0
2020-06-25 08:30:00;128;149;7;7;3;0;0
2020-06-25 08:45:00;154;142;4;4;2;0;0
2020-06-25 09:00:00;133;136;11;11;2;0;0
2020-06-25 09:15:00;124;171;9;9;8;0;0
2020-06-25 09:30:00;141;154;10;10;5;0;0
2020-06-25 09:45:00;147;144;6;6;97;0;0
2020-06-25 10:00:00;129;121;11;11;3;0;0
2020-06-25 10:15:00;171;161;6;6;3;0;0
2020-06-25 10:30:00;170;140;3;3;0;0;0
2020-06-25 10:45:00;175;158;9;9;2;0;0
2020-06-25 11:00:00;169;153;7;7;3;0;0
2020-06-25 11:15:00;186;162;4;4;0;0;0
2020-06-25 11:30:00;212;184;19;19;6;0;0
2020-06-25 11:45:00;181;176;8;8;2;0;0
2020-06-25 12:00:00;158;163;10;10;8;0;0
2020-06-25 12:15:00;155;165;8;8;18;0;0
2020-06-25 12:30:00;159;169;8;8;8;0;0
2020-06-25 12:45:00;178;153;10;10;14;0;0
2020-06-25 13:00:00;195;151;9;9;57;0;0
2020-06-25 13:15:00;152;161;8;8;3;0;0
2020-06-25 13:30:00;166;167;8;8;17;0;0
2020-06-25 13:45:00;176;183;4;4;40;0;0
2020-06-25 14:00:00;163;157;10;10;2;0;0
2020-06-25 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 14:30:00;154;155;12;12;16;0;0
2020-06-25 14:45:00;170;198;10;10;0;0;0
2020-06-25 15:00:00;144;184;8;8;3;0;0
2020-06-25 15:15:00;158;168;9;9;13;0;0
2020-06-25 15:30:00;174;172;3;3;5;0;0
2020-06-25 15:45:00;183;212;6;6;28;0;0
2020-06-25 16:00:00;196;191;9;9;27;0;0
2020-06-25 16:15:00;201;176;7;7;35;0;0
2020-06-25 16:30:00;208;195;3;3;17;0;0
2020-06-25 16:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 17:00:00;186;213;13;13;2;0;0
2020-06-25 17:15:00;212;209;8;8;7;0;0
2020-06-25 17:30:00;178;191;15;15;34;0;0
2020-06-25 17:45:00;175;188;7;7;9;0;0
2020-06-25 18:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 18:15:00;174;191;5;5;60;0;0
2020-06-25 18:30:00;159;129;5;5;5;0;0
2020-06-25 18:45:00;148;158;10;10;0;0;0
2020-06-25 19:00:00;150;139;9;9;13;0;0
2020-06-25 19:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 19:30:00;103;144;7;7;8;0;0
2020-06-25 19:45:00;115;140;7;7;3;0;0
2020-06-25 20:00:00;98;168;4;4;2;0;0
2020-06-25 20:15:00;84;110;3;3;6;0;0
2020-06-25 20:30:00;62;89;4;4;7;0;0
2020-06-25 21:00:00;81;91;5;5;1;0;0
2020-06-25 21:15:00;91;73;4;4;0;0;0
2020-06-25 21:30:00;97;69;3;3;0;0;0
2020-06-25 21:45:00;70;59;2;2;0;0;0
2020-06-25 22:00:00;79;62;8;8;0;0;0
2020-06-25 22:15:00;68;63;3;3;0;0;0
2020-06-25 22:30:00;69;62;6;6;0;0;0
2020-06-25 22:45:00;54;37;6;6;0;0;0
2020-06-25 23:00:00;61;60;2;2;0;0;0
2020-06-25 23:15:00;35;39;3;3;0;0;0
2020-06-25 23:30:00;45;46;1;1;0;0;0
