DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2019-10-03 00:00:00;19;2;2;2;15;34;23;0;0;0;0;0;0;0
2019-10-03 00:15:00;21;1;1;0;12;43;31;0;0;0;0;0;0;0
2019-10-03 00:30:00;21;2;3;2;10;29;27;0;0;5;0;0;0;0
2019-10-03 00:45:00;21;3;4;4;8;21;30;0;0;0;0;0;0;0
2019-10-03 01:00:00;18;5;0;1;3;19;20;0;0;0;0;0;0;0
2019-10-03 01:15:00;15;1;0;2;6;25;27;0;0;0;0;0;0;0
2019-10-03 01:30:00;10;0;1;1;9;14;19;0;0;0;0;0;0;0
2019-10-03 01:45:00;12;0;0;0;10;22;14;0;0;0;0;0;0;0
2019-10-03 02:00:00;9;0;3;1;6;11;14;0;0;0;0;0;0;0
2019-10-03 02:15:00;6;1;0;1;4;16;9;0;0;0;0;0;0;0
2019-10-03 02:30:00;2;0;0;1;3;10;7;0;0;0;0;0;0;0
2019-10-03 02:45:00;6;3;1;3;7;8;14;0;0;0;0;0;0;0
2019-10-03 03:00:00;7;0;0;1;3;8;3;0;0;0;0;0;0;0
2019-10-03 03:15:00;7;1;0;2;5;7;6;0;0;0;0;0;0;0
2019-10-03 03:30:00;9;0;0;0;3;7;6;0;0;0;0;0;0;0
2019-10-03 03:45:00;5;0;0;0;9;8;5;0;0;0;0;0;0;0
2019-10-03 04:00:00;4;1;0;0;2;9;6;0;0;0;0;0;0;0
2019-10-03 04:15:00;5;0;3;1;3;13;6;0;0;0;0;0;0;0
2019-10-03 04:30:00;2;0;2;3;2;3;7;0;0;0;0;0;0;0
2019-10-03 04:45:00;8;0;2;3;7;8;10;0;0;0;0;0;0;0
2019-10-03 05:00:00;6;2;0;0;6;32;10;0;0;0;0;0;0;0
2019-10-03 05:15:00;18;1;0;0;5;16;17;0;0;0;0;0;0;0
2019-10-03 05:30:00;17;1;2;2;6;26;23;0;0;0;0;0;0;0
2019-10-03 05:45:00;15;2;2;4;10;61;29;0;0;0;0;0;0;0
2019-10-03 06:00:00;10;0;3;2;31;100;16;0;0;0;0;0;0;0
2019-10-03 06:15:00;11;4;4;2;28;88;15;0;0;0;0;0;0;0
2019-10-03 06:30:00;12;2;1;1;16;48;16;0;0;0;0;0;0;0
2019-10-03 06:45:00;7;4;4;4;12;32;19;0;0;0;0;0;0;0
2019-10-03 07:00:00;14;2;2;0;11;26;17;0;0;0;0;0;0;0
2019-10-03 07:15:00;10;2;10;9;22;27;23;0;0;0;0;0;0;0
2019-10-03 07:30:00;14;5;6;1;12;32;21;0;0;0;0;0;0;0
2019-10-03 07:45:00;9;6;3;0;8;27;22;0;0;0;0;0;0;0
2019-10-03 08:00:00;22;1;8;7;21;44;21;0;0;0;0;0;0;0
2019-10-03 08:15:00;12;9;9;7;16;50;28;0;0;0;0;0;0;0
2019-10-03 08:30:00;31;4;11;7;23;44;45;0;0;0;0;0;0;0
2019-10-03 08:45:00;35;11;12;8;26;62;48;0;0;0;0;0;0;0
2019-10-03 09:00:00;29;11;9;7;27;44;49;0;0;32;27;27;27;0
2019-10-03 09:15:00;34;12;17;7;30;53;49;2;0;0;0;0;0;0
2019-10-03 09:30:00;44;20;16;10;30;65;66;0;0;1;0;0;0;0
2019-10-03 09:45:00;52;20;20;14;43;71;63;8;0;0;0;0;0;1
2019-10-03 10:00:00;37;21;14;9;40;68;72;7;0;3;0;0;0;0
2019-10-03 10:15:00;52;22;18;12;30;74;67;6;0;0;0;0;0;0
2019-10-03 10:30:00;46;18;26;19;33;69;69;1;0;0;1;1;1;0
2019-10-03 10:45:00;57;21;25;20;39;84;85;0;0;9;0;0;0;0
2019-10-03 11:00:00;53;21;21;13;35;72;76;27;0;1;0;0;0;1
2019-10-03 11:15:00;64;31;23;17;41;82;87;2;0;5;0;0;0;7
2019-10-03 11:30:00;58;22;24;18;52;74;83;5;0;5;0;0;0;0
2019-10-03 11:45:00;68;31;22;21;50;81;106;6;0;0;0;0;0;0
2019-10-03 12:00:00;56;21;25;15;44;69;82;23;0;11;0;0;0;1
2019-10-03 12:15:00;51;33;24;17;50;91;95;1;0;1;0;0;0;0
2019-10-03 12:30:00;74;28;30;22;58;86;92;13;0;0;0;0;0;0
2019-10-03 12:45:00;62;12;30;19;38;88;110;4;3;2;0;0;0;0
2019-10-03 13:00:00;76;24;28;18;55;92;114;6;0;2;0;0;0;0
2019-10-03 13:15:00;85;28;23;16;62;95;103;6;0;3;3;3;3;0
2019-10-03 13:30:00;79;32;38;32;66;105;99;36;2;21;1;1;1;0
2019-10-03 13:45:00;71;23;32;13;61;96;109;3;0;3;0;0;0;0
2019-10-03 14:00:00;75;36;37;16;67;83;112;15;1;4;0;0;0;49
2019-10-03 14:15:00;81;28;32;21;73;103;118;17;0;8;0;0;0;0
2019-10-03 14:30:00;83;27;30;19;70;109;115;13;0;3;0;0;0;2
2019-10-03 14:45:00;80;42;28;25;79;108;108;10;0;9;0;0;0;0
2019-10-03 15:00:00;112;31;34;21;60;98;121;23;0;2;0;0;0;0
2019-10-03 15:15:00;74;36;32;29;61;100;112;3;4;6;0;0;0;0
2019-10-03 15:30:00;88;32;29;30;61;85;108;10;0;7;0;0;0;0
2019-10-03 15:45:00;76;27;27;20;66;99;97;7;0;11;0;0;0;0
2019-10-03 16:00:00;74;24;34;29;55;100;102;13;0;3;0;0;0;0
2019-10-03 16:15:00;74;21;32;22;52;87;98;31;0;3;1;1;1;0
2019-10-03 16:30:00;81;17;35;32;68;102;104;11;1;10;2;2;2;2
2019-10-03 16:45:00;93;18;34;31;60;91;109;10;0;0;1;1;1;0
2019-10-03 17:00:00;91;22;20;22;83;122;116;5;0;5;0;0;0;6
2019-10-03 17:15:00;96;16;46;34;66;96;129;4;1;2;0;0;0;0
2019-10-03 17:30:00;74;14;34;26;74;107;105;8;0;1;0;0;0;0
2019-10-03 17:45:00;78;16;25;20;54;112;101;5;0;3;2;2;2;0
2019-10-03 18:00:00;75;22;17;14;69;106;109;1;0;3;0;0;0;0
2019-10-03 18:15:00;85;10;25;18;82;118;110;0;0;4;0;0;0;0
2019-10-03 18:30:00;63;21;17;11;58;115;94;0;0;4;0;0;0;0
2019-10-03 18:45:00;79;17;28;12;58;112;109;0;0;4;0;0;0;0
2019-10-03 19:00:00;75;15;22;17;55;101;105;0;0;26;0;0;0;0
2019-10-03 19:15:00;70;7;8;7;55;91;108;0;0;11;0;0;0;0
2019-10-03 19:30:00;72;16;23;14;52;91;113;0;0;2;0;0;0;0
2019-10-03 19:45:00;64;8;9;6;56;95;90;0;0;3;0;0;0;0
2019-10-03 20:00:00;59;18;10;10;30;71;102;0;0;0;0;0;0;0
2019-10-03 20:15:00;42;6;14;7;40;83;75;0;0;0;0;0;0;0
2019-10-03 20:30:00;42;8;7;4;36;66;67;0;0;2;0;0;0;0
2019-10-03 20:45:00;41;6;9;7;35;66;51;1;0;0;0;0;0;0
2019-10-03 21:00:00;34;5;8;6;35;61;58;0;0;2;0;0;0;0
2019-10-03 21:15:00;42;5;9;7;28;51;48;0;0;0;0;0;0;0
2019-10-03 21:30:00;40;7;3;6;36;62;49;1;0;0;0;0;0;0
2019-10-03 21:45:00;31;6;9;7;28;60;50;0;0;0;0;0;0;0
2019-10-03 22:00:00;34;5;6;3;26;60;50;0;0;1;0;0;0;0
2019-10-03 22:15:00;32;7;6;2;24;49;42;0;0;4;0;0;0;0
2019-10-03 22:30:00;38;5;10;4;27;51;75;3;0;6;0;0;0;0
2019-10-03 22:45:00;39;6;4;2;23;49;46;9;0;0;0;0;0;0
2019-10-03 23:00:00;27;5;5;4;17;47;32;0;0;0;0;0;0;0
2019-10-03 23:15:00;18;1;3;3;9;24;26;0;0;0;0;0;0;0
2019-10-03 23:30:00;14;2;2;3;13;15;42;0;0;0;0;0;0;0
2019-10-03 23:45:00;17;2;1;0;11;21;23;0;0;0;0;0;0;0
