DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-10-20 00:00:00;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-20 00:15:00;3;3;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-10-20 00:30:00;4;3;0;3;3;1;0;1;1;0;0;0;0;0;0
2020-10-20 00:45:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-10-20 01:00:00;3;3;0;2;2;0;0;1;0;0;0;0;0;0;0
2020-10-20 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-20 01:30:00;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-10-20 01:45:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-20 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-20 02:15:00;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-10-20 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-20 02:45:00;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0
2020-10-20 03:00:00;4;2;0;0;0;3;0;1;1;0;0;0;0;0;0
2020-10-20 03:15:00;2;1;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-10-20 03:30:00;1;2;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-10-20 03:45:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-10-20 04:00:00;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-20 04:15:00;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-10-20 04:30:00;5;2;0;2;2;5;0;3;1;0;0;0;0;0;0
2020-10-20 04:45:00;6;3;0;2;3;4;0;2;1;0;0;0;0;0;0
2020-10-20 05:00:00;13;8;0;5;5;11;0;4;2;0;0;0;0;0;0
2020-10-20 05:15:00;26;14;1;11;10;16;0;13;8;0;0;0;0;0;0
2020-10-20 05:30:00;33;10;0;8;9;25;0;18;10;0;0;0;0;0;0
2020-10-20 05:45:00;39;17;0;16;16;14;0;7;3;0;0;0;0;0;0
2020-10-20 06:00:00;43;29;1;26;24;26;0;10;7;0;0;0;0;0;0
2020-10-20 06:15:00;44;11;0;10;11;17;0;10;7;0;0;0;0;0;0
2020-10-20 06:30:00;53;28;1;25;27;32;0;19;15;0;0;0;0;0;0
2020-10-20 06:45:00;41;47;0;39;38;26;0;22;13;0;0;0;0;0;0
2020-10-20 07:00:00;42;34;1;30;31;32;0;10;10;0;0;0;0;0;0
