DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-03-26 00:00:00;0;1;0;0;0;0;0;0;0;0;0
2020-03-26 00:15:00;2;2;0;6;1;2;0;0;0;0;0
2020-03-26 00:30:00;0;0;0;2;1;2;0;0;0;0;0
2020-03-26 00:45:00;0;0;0;1;0;1;0;0;0;0;0
2020-03-26 01:00:00;0;3;0;1;0;0;0;0;0;0;0
2020-03-26 01:15:00;0;2;0;0;0;0;0;0;0;0;0
2020-03-26 01:30:00;0;1;0;1;0;1;0;0;0;0;0
2020-03-26 01:45:00;0;1;0;1;0;0;0;0;0;0;0
2020-03-26 02:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-03-26 02:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-03-26 02:30:00;2;3;0;0;0;0;0;0;0;0;0
2020-03-26 02:45:00;1;1;0;3;0;1;0;0;0;0;0
2020-03-26 03:00:00;1;0;0;2;1;2;0;2;0;0;0
2020-03-26 03:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-03-26 03:30:00;0;1;0;0;0;0;0;0;0;0;0
2020-03-26 03:45:00;0;0;0;1;1;1;0;0;0;0;0
2020-03-26 04:00:00;2;0;0;2;0;1;0;0;0;0;0
2020-03-26 04:15:00;1;1;0;3;0;1;1;1;0;0;0
2020-03-26 04:30:00;0;2;0;3;0;2;0;1;0;0;0
2020-03-26 04:45:00;0;0;0;3;1;2;1;3;0;0;0
2020-03-26 05:00:00;4;3;0;2;0;2;0;2;0;0;0
2020-03-26 05:15:00;3;3;0;7;0;4;3;7;0;0;0
2020-03-26 05:30:00;6;4;0;4;0;2;0;11;0;0;0
2020-03-26 05:45:00;11;6;0;11;0;8;2;7;0;0;0
2020-03-26 06:00:00;12;6;0;10;4;8;0;6;0;0;0
2020-03-26 06:15:00;29;21;0;21;9;18;3;15;0;0;0
2020-03-26 06:30:00;26;13;0;18;8;19;5;18;1;0;0
2020-03-26 06:45:00;34;22;0;27;7;17;2;16;0;0;0
2020-03-26 07:00:00;35;27;0;26;9;22;1;20;0;0;0
2020-03-26 07:15:00;46;27;0;21;6;18;2;28;0;0;0
2020-03-26 07:30:00;47;36;0;27;11;26;4;24;0;0;0
2020-03-26 07:45:00;47;44;0;37;7;35;4;18;0;0;0
2020-03-26 08:00:00;61;25;0;22;4;21;3;20;0;0;0
2020-03-26 08:15:00;24;28;0;32;8;24;2;11;0;0;0
2020-03-26 08:30:00;32;20;0;26;8;20;2;12;0;0;0
2020-03-26 08:45:00;21;28;0;29;3;21;3;8;0;0;0
2020-03-26 09:00:00;27;23;0;39;7;30;5;12;0;5;9
2020-03-26 09:15:00;39;15;0;35;1;33;7;9;0;0;0
2020-03-26 09:30:00;21;23;0;23;3;16;4;11;0;0;0
2020-03-26 09:45:00;26;32;0;39;1;31;5;4;0;0;0
2020-03-26 10:00:00;18;22;0;34;6;24;5;10;0;0;0
2020-03-26 10:15:00;26;23;0;36;3;28;2;7;2;0;0
2020-03-26 10:30:00;16;20;0;43;3;31;5;9;0;7;0
2020-03-26 10:45:00;22;14;0;36;7;25;4;14;0;0;0
