DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-11-25 00:00:00;14;3;2;2;7;5;12;6;5;0;0;0
2019-11-25 00:15:00;13;5;2;2;11;12;14;11;10;0;0;0
2019-11-25 00:30:00;12;2;1;3;10;11;11;7;12;1;0;1
2019-11-25 00:45:00;9;2;1;2;6;5;9;3;4;0;0;0
2019-11-25 01:00:00;10;6;2;0;1;4;8;2;3;0;0;0
2019-11-25 01:15:00;11;8;0;0;0;3;12;0;1;0;0;0
2019-11-25 01:30:00;5;3;0;1;2;2;5;2;2;0;0;0
2019-11-25 01:45:00;14;9;1;1;1;3;14;1;3;0;0;0
2019-11-25 02:00:00;11;5;1;1;1;3;12;0;3;0;0;0
2019-11-25 02:15:00;10;4;1;0;4;3;9;2;1;0;0;0
2019-11-25 02:30:00;11;6;0;0;3;6;12;1;3;0;0;0
2019-11-25 02:45:00;5;3;0;0;3;8;6;3;2;0;0;1
2019-11-25 03:00:00;5;3;0;3;2;5;5;2;4;0;0;0
2019-11-25 03:15:00;9;5;0;0;2;6;11;0;3;1;0;0
2019-11-25 03:30:00;10;5;0;2;6;6;12;6;8;0;0;0
2019-11-25 03:45:00;10;3;0;1;5;3;9;3;4;0;0;0
2019-11-25 04:00:00;14;6;0;0;3;1;14;0;0;0;0;1
2019-11-25 04:15:00;20;10;0;1;0;0;22;0;0;0;0;0
2019-11-25 04:30:00;23;9;0;0;0;0;20;0;0;0;0;1
2019-11-25 04:45:00;33;13;1;1;0;0;32;0;0;0;0;0
2019-11-25 05:00:00;57;15;1;3;0;0;58;0;0;0;0;2
2019-11-25 05:15:00;65;12;3;3;0;0;65;0;0;0;0;4
2019-11-25 05:30:00;106;22;9;6;0;0;99;1;1;1;0;4
2019-11-25 05:45:00;95;23;4;6;20;32;95;81;80;3;0;7
2019-11-25 06:00:00;121;25;3;13;57;79;116;70;72;5;0;4
2019-11-25 06:15:00;161;29;8;9;69;118;165;108;101;3;0;3
2019-11-25 06:30:00;174;30;17;17;9;34;182;118;121;4;0;16
2019-11-25 06:45:00;185;39;10;26;28;100;206;118;108;5;0;16
2019-11-25 07:00:00;187;37;14;20;33;33;161;133;144;3;1;10
2019-11-25 07:15:00;255;46;17;21;98;228;289;136;169;1;1;16
2019-11-25 07:30:00;183;50;26;26;101;225;226;153;193;2;1;19
2019-11-25 07:45:00;227;54;25;40;134;225;270;154;203;3;3;24
2019-11-25 08:00:00;218;50;24;37;164;235;243;134;150;7;2;11
2019-11-25 08:15:00;187;41;16;16;157;183;212;114;155;5;2;15
2019-11-25 08:30:00;244;51;23;26;131;165;275;111;167;2;1;7
2019-11-25 08:45:00;203;33;31;26;134;187;226;130;168;4;1;11
2019-11-25 09:00:00;179;34;21;32;122;164;195;106;170;2;3;3
2019-11-25 09:15:00;192;40;30;37;108;152;203;99;154;5;0;4
2019-11-25 09:30:00;181;41;28;43;88;156;202;94;142;4;2;7
2019-11-25 09:45:00;184;31;35;42;113;171;205;132;158;4;3;6
2019-11-25 10:00:00;180;28;33;44;98;152;197;101;156;1;1;4
2019-11-25 10:15:00;199;28;35;42;96;137;206;106;135;1;0;5
2019-11-25 10:30:00;182;43;28;37;86;164;196;104;151;2;2;4
2019-11-25 10:45:00;190;30;20;40;86;139;218;84;143;2;2;3
2019-11-25 11:00:00;217;33;25;52;97;126;222;107;126;5;6;7
2019-11-25 11:15:00;226;36;36;59;73;97;233;88;129;2;4;3
2019-11-25 11:30:00;197;37;31;58;36;88;216;91;121;1;0;5
2019-11-25 11:45:00;220;36;32;46;82;89;239;103;120;4;1;6
2019-11-25 12:00:00;247;31;30;49;67;68;265;92;108;1;1;6
2019-11-25 12:15:00;239;30;33;60;83;58;259;106;125;3;1;8
2019-11-25 12:30:00;202;32;31;71;61;90;223;98;139;2;3;6
2019-11-25 12:45:00;228;31;33;53;48;89;243;102;128;4;0;4
2019-11-25 13:00:00;231;35;56;69;83;115;190;134;162;1;3;9
2019-11-25 13:15:00;232;30;35;68;93;83;203;145;180;1;0;5
2019-11-25 13:30:00;227;26;27;50;23;93;209;124;158;2;2;9
2019-11-25 13:45:00;235;29;38;58;87;104;220;126;164;3;2;8
2019-11-25 14:00:00;224;34;33;65;76;107;209;119;153;2;2;6
2019-11-25 14:15:00;268;35;38;47;40;75;200;94;131;4;3;10
2019-11-25 14:30:00;259;12;32;91;66;123;236;107;137;2;2;8
2019-11-25 14:45:00;271;22;39;81;64;136;228;105;154;2;2;9
2019-11-25 15:00:00;263;33;45;75;99;85;264;110;161;2;0;11
2019-11-25 15:15:00;269;18;51;105;91;145;262;117;179;1;2;10
2019-11-25 15:30:00;256;24;43;94;110;95;240;125;158;1;7;17
2019-11-25 15:45:00;269;13;39;101;66;44;248;121;148;5;4;11
2019-11-25 16:00:00;264;15;46;88;87;146;215;124;173;3;4;14
2019-11-25 16:15:00;274;18;33;99;86;113;236;113;157;2;3;12
2019-11-25 16:30:00;278;18;23;95;69;66;254;86;138;2;2;8
2019-11-25 16:45:00;261;15;31;91;70;81;198;100;105;5;4;16
2019-11-25 17:00:00;262;17;32;84;77;118;256;114;116;1;5;20
2019-11-25 17:15:00;246;21;36;76;94;116;224;132;137;1;1;18
2019-11-25 17:30:00;259;21;41;93;52;102;243;123;129;1;0;12
2019-11-25 17:45:00;247;28;49;90;72;45;211;115;134;6;5;16
2019-11-25 18:00:00;282;12;43;94;44;75;236;114;117;0;5;14
2019-11-25 18:15:00;285;29;40;84;83;109;262;103;117;4;2;7
2019-11-25 18:30:00;225;30;28;55;95;48;225;81;112;1;0;6
2019-11-25 18:45:00;217;44;21;44;55;66;223;72;96;0;2;11
2019-11-25 19:00:00;210;59;28;51;43;77;218;75;93;4;3;4
2019-11-25 19:15:00;188;36;27;65;39;62;184;67;85;0;2;2
2019-11-25 19:30:00;162;27;20;38;34;54;164;51;60;0;0;4
2019-11-25 19:45:00;163;34;19;51;57;54;167;50;53;0;1;2
2019-11-25 20:00:00;161;32;15;56;33;51;158;45;44;0;2;7
2019-11-25 20:15:00;172;32;16;55;44;45;159;50;68;2;0;3
2019-11-25 20:30:00;117;17;19;46;39;50;119;45;49;0;1;3
2019-11-25 20:45:00;102;21;15;35;46;55;109;58;57;2;1;3
2019-11-25 21:00:00;102;24;13;38;37;44;102;64;69;1;3;4
2019-11-25 21:15:00;99;18;30;43;39;48;99;82;86;0;1;2
2019-11-25 21:30:00;102;21;60;74;25;52;101;72;70;1;1;5
2019-11-25 21:45:00;122;24;25;43;27;27;114;46;44;0;0;2
2019-11-25 22:00:00;188;31;18;39;29;36;183;38;36;0;1;4
2019-11-25 22:15:00;197;41;8;30;15;26;179;23;26;0;2;6
2019-11-25 22:30:00;80;27;8;29;14;24;79;18;23;1;0;1
2019-11-25 22:45:00;48;14;7;27;17;23;42;23;25;0;1;0
2019-11-25 23:00:00;48;15;5;16;18;20;49;21;15;0;0;1
2019-11-25 23:15:00;37;12;7;9;14;14;35;13;19;0;2;2
2019-11-25 23:30:00;30;12;4;11;11;21;30;14;16;1;0;1
2019-11-25 23:45:00;20;9;2;10;9;15;20;10;14;0;0;1
