DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-12-01 00:00:00;3;6;8;4;7;10;21;6;5;11;5
2019-12-01 00:15:00;2;13;11;1;3;12;16;6;8;16;18
2019-12-01 00:30:00;2;12;6;0;1;18;14;7;4;7;4
2019-12-01 00:45:00;0;6;15;5;5;8;17;7;4;9;7
2019-12-01 01:00:00;2;10;12;3;4;14;21;4;3;12;7
2019-12-01 01:15:00;2;2;7;3;4;18;13;6;4;18;4
2019-12-01 01:30:00;1;5;8;2;3;8;16;8;3;11;5
2019-12-01 01:45:00;0;5;6;1;2;9;15;7;4;6;5
2019-12-01 02:00:00;1;1;10;2;4;7;10;6;4;16;5
2019-12-01 02:15:00;1;2;3;2;3;10;15;8;2;7;7
2019-12-01 02:30:00;2;3;8;1;4;13;10;3;5;6;3
2019-12-01 02:45:00;1;1;7;3;4;9;16;6;3;8;2
2019-12-01 03:00:00;2;4;5;5;7;11;6;7;1;5;0
2019-12-01 03:15:00;1;1;7;1;4;11;10;7;3;9;3
2019-12-01 03:30:00;0;1;1;0;0;7;7;0;2;7;0
2019-12-01 03:45:00;2;1;4;1;5;6;6;3;2;4;1
2019-12-01 04:00:00;1;1;4;2;3;5;7;1;1;5;1
2019-12-01 04:15:00;0;2;4;4;4;3;2;0;1;4;2
2019-12-01 04:30:00;0;2;3;2;3;5;9;1;0;7;4
2019-12-01 04:45:00;0;1;5;2;2;6;6;3;4;4;1
2019-12-01 05:00:00;0;3;3;3;3;4;3;1;4;10;3
2019-12-01 05:15:00;0;4;6;1;3;11;11;2;3;5;4
2019-12-01 05:30:00;0;6;10;4;4;3;11;4;1;9;5
2019-12-01 05:45:00;0;9;7;1;1;3;6;2;2;3;4
2019-12-01 06:00:00;0;2;7;0;0;4;2;4;1;2;2
2019-12-01 06:15:00;0;4;4;0;1;3;6;2;1;4;5
2019-12-01 06:30:00;0;4;3;0;0;2;5;1;2;9;1
2019-12-01 06:45:00;0;1;8;1;1;1;0;0;2;3;6
2019-12-01 07:00:00;1;2;7;2;3;2;3;0;2;10;2
2019-12-01 07:15:00;1;4;1;1;1;0;4;2;3;2;4
2019-12-01 07:30:00;0;3;5;1;2;2;4;5;3;13;6
2019-12-01 07:45:00;0;13;9;4;4;3;4;1;10;8;6
2019-12-01 08:00:00;1;4;3;2;3;1;4;3;1;4;7
2019-12-01 08:15:00;2;3;8;2;3;4;7;2;6;8;5
2019-12-01 08:30:00;1;9;8;2;3;2;5;0;8;7;5
2019-12-01 08:45:00;2;12;9;2;3;4;14;2;9;12;7
2019-12-01 09:00:00;2;9;6;2;3;2;7;1;7;8;5
2019-12-01 09:15:00;2;11;11;3;3;4;5;3;18;9;7
2019-12-01 09:30:00;1;23;17;3;3;4;12;7;14;16;8
2019-12-01 09:45:00;5;22;20;7;10;8;12;7;13;18;9
2019-12-01 10:00:00;5;21;15;2;5;5;3;5;9;14;11
2019-12-01 10:15:00;3;24;15;3;5;2;8;3;8;15;14
2019-12-01 10:30:00;8;28;18;8;11;4;13;1;15;18;11
2019-12-01 10:45:00;6;18;23;9;10;6;13;7;16;12;14
2019-12-01 11:00:00;8;18;12;7;9;8;16;6;9;12;15
2019-12-01 11:15:00;7;25;21;4;11;7;14;5;14;15;22
2019-12-01 11:30:00;1;23;18;10;10;8;10;9;26;27;16
2019-12-01 11:45:00;4;23;28;8;13;5;17;8;27;23;20
2019-12-01 12:00:00;7;26;19;3;7;7;22;16;10;15;23
2019-12-01 12:15:00;6;25;25;4;9;8;20;10;19;16;25
2019-12-01 12:30:00;5;20;19;7;10;13;12;9;16;12;21
2019-12-01 12:45:00;7;24;17;2;9;8;14;4;21;19;19
2019-12-01 13:00:00;1;21;24;2;3;8;28;10;14;11;20
2019-12-01 13:15:00;6;24;23;6;11;17;29;17;11;18;15
2019-12-01 13:30:00;5;30;30;4;5;8;17;14;19;16;12
2019-12-01 13:45:00;3;26;33;12;14;16;25;13;18;27;23
2019-12-01 14:00:00;5;35;29;8;9;10;20;7;14;21;14
2019-12-01 14:15:00;3;26;24;9;14;4;22;8;19;20;28
2019-12-01 14:30:00;8;26;27;5;9;6;25;10;13;19;21
2019-12-01 14:45:00;4;21;30;7;9;9;18;14;20;15;22
2019-12-01 15:00:00;4;26;28;6;10;11;27;12;23;22;19
2019-12-01 15:15:00;5;25;25;1;5;13;23;11;26;30;24
2019-12-01 15:30:00;3;27;27;5;7;7;23;12;17;25;20
2019-12-01 15:45:00;4;31;32;5;8;12;17;12;20;23;23
2019-12-01 16:00:00;5;22;30;10;12;11;16;12;19;17;18
2019-12-01 16:15:00;4;21;28;12;14;9;25;11;24;14;15
2019-12-01 16:30:00;4;32;39;4;10;19;22;12;26;34;14
2019-12-01 16:45:00;8;29;24;10;17;13;21;12;27;30;17
2019-12-01 17:00:00;5;26;33;8;13;10;25;11;16;30;15
2019-12-01 17:15:00;4;29;35;12;13;14;18;14;15;23;18
2019-12-01 17:30:00;3;30;32;12;14;9;16;15;13;24;21
2019-12-01 17:45:00;3;34;44;4;7;19;23;8;25;28;16
2019-12-01 18:00:00;5;30;37;13;17;23;27;14;21;25;15
2019-12-01 18:15:00;2;17;24;8;10;11;24;14;13;20;15
2019-12-01 18:30:00;6;16;28;6;9;20;20;10;9;19;16
2019-12-01 18:45:00;1;17;25;7;8;12;25;13;17;20;13
2019-12-01 19:00:00;5;25;23;6;11;19;27;12;8;11;16
2019-12-01 19:15:00;7;25;28;7;16;12;24;11;7;15;14
2019-12-01 19:30:00;3;20;16;6;7;14;23;11;12;18;15
2019-12-01 19:45:00;2;22;32;4;7;12;15;7;16;12;11
2019-12-01 20:00:00;1;19;22;0;1;11;29;12;10;13;9
2019-12-01 20:15:00;1;23;21;4;4;16;17;11;10;17;19
2019-12-01 20:30:00;4;21;19;3;9;9;14;8;8;14;9
2019-12-01 20:45:00;2;7;28;0;1;10;21;3;6;14;16
2019-12-01 21:00:00;1;17;29;3;4;9;18;4;8;13;5
2019-12-01 21:15:00;1;9;24;4;5;11;15;5;7;13;10
2019-12-01 21:30:00;2;13;21;6;7;9;15;10;3;7;7
2019-12-01 21:45:00;1;6;12;1;2;9;19;5;4;10;6
2019-12-01 22:00:00;2;12;21;1;2;8;15;7;5;12;4
2019-12-01 22:15:00;1;6;14;3;4;6;12;0;4;4;8
2019-12-01 22:30:00;2;7;17;0;3;7;7;1;1;7;7
2019-12-01 22:45:00;0;6;8;2;1;3;7;2;2;10;8
2019-12-01 23:00:00;4;2;8;0;0;1;6;3;4;6;6
2019-12-01 23:15:00;0;2;8;1;2;3;4;3;1;4;4
2019-12-01 23:30:00;1;5;9;1;1;6;7;2;2;5;2
2019-12-01 23:45:00;2;2;2;0;2;3;8;1;1;5;2
