DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-12-24 00:00:00;0;1;1;0;0;1;5;1;0;0
2020-12-24 00:15:00;0;7;0;1;0;0;2;5;0;0
2020-12-24 00:30:00;0;3;0;1;0;1;3;0;0;0
2020-12-24 00:45:00;0;5;0;0;0;0;4;1;0;0
2020-12-24 01:00:00;0;3;1;0;2;0;3;0;0;0
2020-12-24 01:15:00;0;3;1;0;1;0;4;2;0;0
2020-12-24 01:30:00;0;2;0;0;0;0;2;3;0;0
2020-12-24 01:45:00;0;4;0;0;0;0;1;0;0;0
2020-12-24 02:00:00;0;3;0;1;0;0;4;0;0;0
2020-12-24 02:15:00;0;6;0;0;0;0;1;2;0;0
2020-12-24 02:30:00;0;4;0;0;0;0;2;2;0;0
2020-12-24 02:45:00;0;3;0;0;0;0;4;0;0;0
2020-12-24 03:00:00;0;4;1;0;0;0;2;0;0;0
2020-12-24 03:15:00;0;1;0;0;0;0;4;3;0;0
2020-12-24 03:30:00;0;5;0;0;0;0;2;0;0;0
2020-12-24 03:45:00;0;7;0;0;0;2;3;2;0;0
2020-12-24 04:00:00;0;6;0;0;0;0;1;0;0;0
2020-12-24 04:15:00;0;9;0;0;0;1;4;1;0;0
2020-12-24 04:30:00;0;6;0;1;0;2;4;5;2;3
2020-12-24 04:45:00;0;13;0;0;0;2;5;6;4;2
2020-12-24 05:00:00;0;12;0;0;0;4;5;6;0;0
2020-12-24 05:15:00;0;11;1;1;1;3;16;15;1;1
2020-12-24 05:30:00;0;17;0;0;1;0;9;22;0;0
2020-12-24 05:45:00;0;21;0;1;2;0;18;25;2;1
2020-12-24 06:00:00;0;23;3;4;3;2;12;16;1;1
2020-12-24 06:15:00;0;12;0;2;1;1;18;22;0;0
2020-12-24 06:30:00;0;13;0;0;0;4;20;15;1;0
2020-12-24 06:45:00;0;20;0;2;0;4;10;18;2;1
2020-12-24 07:00:00;0;14;4;3;1;3;14;17;5;0
2020-12-24 07:15:00;0;17;4;2;1;2;18;25;2;2
2020-12-24 07:30:00;0;17;0;0;0;1;12;29;0;0
2020-12-24 07:45:00;0;25;1;1;0;2;15;32;1;0
2020-12-24 08:00:00;0;32;0;3;0;8;27;31;1;1
2020-12-24 08:15:00;0;29;0;1;1;7;24;31;3;1
2020-12-24 08:30:00;0;45;1;1;1;3;39;54;6;3
2020-12-24 08:45:00;0;51;0;2;2;5;38;41;8;3
2020-12-24 09:00:00;0;34;1;2;5;5;52;47;6;2
2020-12-24 09:15:00;0;63;2;4;4;9;44;65;4;2
2020-12-24 09:30:00;0;62;3;2;2;10;58;62;8;5
2020-12-24 09:45:00;0;57;1;2;0;7;56;54;3;0
2020-12-24 10:00:00;0;74;1;3;5;10;60;62;8;2
2020-12-24 10:15:00;0;95;4;1;2;8;71;70;7;2
2020-12-24 10:30:00;0;81;3;2;2;9;79;92;13;2
2020-12-24 10:45:00;0;94;2;1;2;12;68;102;6;2
2020-12-24 11:00:00;0;88;0;2;3;9;69;88;13;3
2020-12-24 11:15:00;0;87;2;4;0;9;83;104;4;1
2020-12-24 11:30:00;0;109;2;3;3;6;83;106;17;4
2020-12-24 11:45:00;0;87;4;2;3;11;87;100;6;1
2020-12-24 12:00:00;0;111;2;2;2;11;81;100;8;3
2020-12-24 12:15:00;0;102;0;5;0;9;68;92;8;1
2020-12-24 12:30:00;0;85;0;3;5;6;66;75;5;1
2020-12-24 12:45:00;0;94;2;3;8;9;76;92;6;1
2020-12-24 13:00:00;0;80;3;7;5;15;78;86;5;4
2020-12-24 13:15:00;0;76;3;3;3;15;78;79;2;1
2020-12-24 13:30:00;0;87;4;4;6;14;77;87;5;3
2020-12-24 13:45:00;0;91;3;2;2;8;86;106;6;1
2020-12-24 14:00:00;0;93;2;5;5;8;82;83;10;4
2020-12-24 14:15:00;0;89;1;1;5;8;70;73;7;4
2020-12-24 14:30:00;0;80;2;6;2;6;61;84;4;2
2020-12-24 14:45:00;0;80;2;3;2;4;87;86;6;1
2020-12-24 15:00:00;0;89;1;5;5;13;75;80;4;2
2020-12-24 15:15:00;0;93;1;6;4;11;62;80;4;0
2020-12-24 15:30:00;0;73;3;4;1;6;67;71;7;3
2020-12-24 15:45:00;0;85;2;1;2;9;65;66;7;1
2020-12-24 16:00:00;0;63;1;3;3;7;70;73;9;3
2020-12-24 16:15:00;0;74;0;1;2;5;59;66;6;2
2020-12-24 16:30:00;0;62;1;1;2;6;49;76;9;2
2020-12-24 16:45:00;0;63;2;4;5;6;58;51;2;1
2020-12-24 17:00:00;0;52;1;0;4;9;53;50;7;3
2020-12-24 17:15:00;0;56;0;2;2;4;37;55;4;2
2020-12-24 17:30:00;0;45;1;0;1;8;47;35;2;1
2020-12-24 17:45:00;0;47;3;0;3;6;32;36;4;2
2020-12-24 18:00:00;0;34;0;1;1;5;43;28;2;1
2020-12-24 18:15:00;0;36;5;2;3;1;31;26;4;1
2020-12-24 18:30:00;0;34;3;0;0;4;32;32;4;2
2020-12-24 18:45:00;0;47;2;2;1;4;27;32;2;1
2020-12-24 19:00:00;0;44;1;0;1;3;33;34;3;0
2020-12-24 19:15:00;0;43;0;1;1;2;34;43;2;1
2020-12-24 19:30:00;0;38;1;2;3;4;31;38;1;2
2020-12-24 19:45:00;0;49;2;1;3;7;42;42;2;2
2020-12-24 20:00:00;0;59;2;2;1;6;49;43;2;1
2020-12-24 20:15:00;0;90;1;3;1;7;57;73;2;1
2020-12-24 20:30:00;0;84;2;1;1;6;79;83;8;1
2020-12-24 20:45:00;0;107;1;2;2;9;76;102;10;4
2020-12-24 21:00:00;0;22;0;1;1;13;26;21;3;0
2020-12-24 21:15:00;0;10;2;0;0;2;8;13;1;0
2020-12-24 21:30:00;0;2;0;1;1;0;14;7;0;0
2020-12-24 21:45:00;0;10;0;2;0;0;7;5;0;0
2020-12-24 22:00:00;0;9;4;5;5;1;6;4;0;0
2020-12-24 22:15:00;0;6;0;1;0;1;0;1;0;0
2020-12-24 22:30:00;0;5;0;1;0;0;8;1;0;0
2020-12-24 22:45:00;0;1;0;0;0;0;6;3;0;0
2020-12-24 23:00:00;0;4;0;0;0;0;2;2;0;0
2020-12-24 23:15:00;0;4;0;0;0;1;0;1;0;0
2020-12-24 23:30:00;0;4;0;0;0;0;1;1;0;0
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
