DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-07-23 00:00:00;4;0;1;0;0;0;5;1;2;0;0;0;0;0;0;0;0;0
2020-07-23 00:15:00;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-07-23 00:30:00;2;1;2;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0
2020-07-23 00:45:00;4;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
2020-07-23 01:00:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 01:15:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 01:30:00;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 01:45:00;5;2;2;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0
2020-07-23 02:00:00;1;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-07-23 02:15:00;2;3;4;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0
2020-07-23 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 02:45:00;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-07-23 03:00:00;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-07-23 03:15:00;2;0;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0
2020-07-23 03:30:00;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 03:45:00;255;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-23 04:00:00;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0
2020-07-23 04:15:00;4;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2020-07-23 04:30:00;11;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-07-23 04:45:00;21;0;1;0;0;0;8;0;3;0;0;0;0;0;0;0;0;0
2020-07-23 05:00:00;45;0;2;0;0;0;15;2;1;0;0;0;0;0;0;0;0;0
2020-07-23 05:15:00;42;5;2;0;0;0;21;2;3;0;0;0;0;0;0;0;0;0
2020-07-23 05:30:00;64;7;2;0;0;0;29;2;3;0;0;0;0;0;0;3;5;0
2020-07-23 05:45:00;38;7;7;0;0;0;34;4;6;0;0;0;0;0;0;0;0;0
2020-07-23 06:00:00;53;4;7;0;0;0;44;4;8;0;0;0;1;0;0;0;0;0
2020-07-23 06:15:00;64;7;10;0;0;0;42;7;12;0;0;0;0;0;0;0;0;0
2020-07-23 06:30:00;73;12;9;0;0;0;47;11;7;0;0;0;0;0;0;0;0;0
2020-07-23 06:45:00;86;10;10;0;0;0;44;7;10;0;0;0;0;0;0;0;0;0
2020-07-23 07:00:00;95;13;9;0;0;0;49;8;8;0;0;0;1;0;0;0;0;0
2020-07-23 07:15:00;131;11;16;0;0;0;64;11;15;0;0;0;2;0;0;2;4;1
2020-07-23 07:30:00;123;12;20;0;0;0;71;22;28;0;0;0;2;0;0;1;0;0
2020-07-23 07:45:00;104;19;20;0;0;0;71;13;28;0;0;0;1;0;0;1;0;0
2020-07-23 08:00:00;99;21;29;0;0;0;58;14;13;0;0;0;0;0;0;0;0;0
2020-07-23 08:15:00;101;15;23;0;0;0;51;15;14;0;0;0;2;0;0;1;0;0
2020-07-23 08:30:00;91;21;20;0;0;0;63;16;15;0;0;0;4;0;0;0;0;2
2020-07-23 08:45:00;67;19;18;0;0;0;59;15;20;0;0;0;1;0;0;1;0;0
2020-07-23 09:00:00;83;17;31;0;0;0;55;15;15;0;0;0;0;0;1;0;0;0
2020-07-23 09:15:00;65;21;23;0;0;0;79;12;23;0;0;0;2;0;0;1;0;0
2020-07-23 09:30:00;99;22;31;0;0;0;62;34;24;0;0;0;1;0;0;0;0;0
2020-07-23 09:45:00;85;22;28;0;0;0;64;17;24;0;0;0;1;0;0;0;0;0
2020-07-23 10:00:00;83;17;26;0;0;0;73;19;20;0;0;0;0;0;0;0;0;0
2020-07-23 10:15:00;84;18;19;0;0;0;68;19;21;0;0;0;1;0;0;1;6;1
2020-07-23 10:30:00;78;19;33;0;0;0;75;16;17;0;0;0;1;0;0;1;0;1
2020-07-23 10:45:00;72;12;23;0;0;0;55;23;11;0;0;0;0;0;0;0;0;0
2020-07-23 11:00:00;72;23;24;0;0;0;65;24;24;0;0;0;2;0;0;0;0;0
2020-07-23 11:15:00;83;19;40;0;0;0;66;29;24;0;0;0;2;0;0;1;0;0
2020-07-23 11:30:00;88;22;44;0;0;0;74;18;21;0;0;0;1;0;0;0;0;0
2020-07-23 11:45:00;64;22;26;0;0;0;76;19;18;0;0;0;0;0;2;0;0;0
2020-07-23 12:00:00;71;17;25;0;0;0;87;20;19;0;0;0;3;0;0;0;0;0
2020-07-23 12:15:00;80;17;23;0;0;0;96;21;23;0;0;0;1;0;0;0;0;0
