DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2019-10-16 00:00:00;9;13;1;1;1;0;0;1;6;0;0;0;0;0
2019-10-16 00:15:00;2;3;0;0;0;0;0;2;7;0;0;0;0;0
2019-10-16 00:30:00;2;3;4;2;0;0;0;1;7;0;0;0;0;0
2019-10-16 00:45:00;4;9;3;7;1;0;0;2;8;0;0;0;0;0
2019-10-16 01:00:00;1;2;1;3;1;0;0;0;4;0;0;0;0;0
2019-10-16 01:15:00;3;2;0;0;0;0;0;0;1;0;0;0;0;0
2019-10-16 01:30:00;2;6;2;4;0;0;0;1;5;0;0;0;0;0
2019-10-16 01:45:00;2;2;0;2;0;0;0;0;6;0;0;0;0;0
2019-10-16 02:00:00;1;2;0;2;1;0;0;0;1;0;0;0;0;0
2019-10-16 02:15:00;1;0;2;1;0;0;0;4;6;0;0;0;0;0
2019-10-16 02:30:00;1;4;0;2;0;0;0;0;4;0;0;0;0;0
2019-10-16 02:45:00;3;4;0;0;1;0;0;1;3;0;0;0;0;0
2019-10-16 03:00:00;3;7;0;3;0;0;0;1;6;0;0;0;0;0
2019-10-16 03:15:00;4;5;1;3;0;0;0;4;4;0;0;0;0;0
2019-10-16 03:30:00;0;4;1;3;0;0;0;5;7;0;0;0;0;0
2019-10-16 03:45:00;2;0;1;4;0;0;0;1;5;0;0;0;0;0
2019-10-16 04:00:00;4;1;1;2;0;0;0;0;1;0;0;0;0;0
2019-10-16 04:15:00;1;1;1;1;0;0;0;5;5;0;0;0;0;0
2019-10-16 04:30:00;3;12;0;2;1;0;0;3;12;0;0;0;0;0
2019-10-16 04:45:00;3;5;5;8;4;0;0;14;28;0;0;0;0;0
2019-10-16 05:00:00;9;16;11;16;6;1;0;31;62;0;0;0;2;1
2019-10-16 05:15:00;5;12;27;31;12;0;0;59;144;1;0;0;25;55
2019-10-16 05:30:00;28;49;23;24;27;0;3;78;155;0;0;0;3;1
2019-10-16 05:45:00;60;118;27;32;14;4;14;72;94;0;0;0;4;3
2019-10-16 06:00:00;58;129;36;38;4;3;7;58;60;2;0;0;3;6
2019-10-16 06:15:00;26;46;49;46;9;2;1;70;80;0;0;0;4;0
2019-10-16 06:30:00;22;30;65;71;21;4;0;86;104;1;0;0;3;4
2019-10-16 06:45:00;19;36;61;62;21;3;4;96;129;6;0;0;5;3
2019-10-16 07:00:00;27;37;36;40;18;5;2;87;134;0;0;2;4;0
2019-10-16 07:15:00;37;45;54;51;18;4;1;117;159;0;0;2;5;0
2019-10-16 07:30:00;44;50;53;54;19;7;1;102;139;2;0;0;3;0
2019-10-16 07:45:00;56;34;49;55;11;2;0;112;144;3;0;0;4;2
2019-10-16 08:00:00;52;51;72;70;12;7;2;112;169;5;0;0;7;2
2019-10-16 08:15:00;26;44;40;42;12;3;3;105;111;0;0;0;10;0
2019-10-16 08:30:00;39;35;22;29;11;5;3;92;81;0;0;0;7;1
2019-10-16 08:45:00;38;35;15;20;16;5;2;66;78;2;0;4;4;0
2019-10-16 09:00:00;40;32;15;19;13;4;1;65;66;4;0;0;5;2
2019-10-16 09:15:00;38;41;23;27;9;2;3;41;57;0;0;0;7;0
2019-10-16 09:30:00;26;58;25;31;12;1;1;38;51;0;0;0;3;1
2019-10-16 09:45:00;33;46;28;29;20;5;2;41;62;0;0;0;2;0
2019-10-16 10:00:00;49;41;14;18;18;8;3;40;40;0;0;0;9;0
2019-10-16 10:15:00;33;37;9;10;23;5;1;44;41;0;0;0;2;0
2019-10-16 10:30:00;38;49;13;19;14;7;3;33;47;0;0;0;0;0
2019-10-16 10:45:00;22;44;15;26;23;2;1;37;35;0;0;0;20;0
2019-10-16 11:00:00;30;55;19;19;13;7;2;49;54;0;0;0;1;0
2019-10-16 11:15:00;25;38;9;11;18;9;2;41;39;1;0;0;1;2
2019-10-16 11:30:00;44;53;24;27;19;10;2;37;43;4;0;0;3;0
2019-10-16 11:45:00;40;46;22;24;14;5;0;38;50;0;0;0;6;7
2019-10-16 12:00:00;40;53;16;24;17;4;2;45;44;1;0;0;6;3
2019-10-16 12:15:00;36;35;19;19;24;6;3;39;50;1;0;0;5;3
2019-10-16 12:30:00;30;41;14;16;20;9;4;38;37;1;0;1;5;1
2019-10-16 12:45:00;32;42;26;34;21;7;4;44;59;5;1;3;3;1
2019-10-16 13:00:00;46;42;22;27;30;11;5;55;50;0;0;0;9;99
2019-10-16 13:15:00;44;53;21;23;41;8;3;66;94;4;2;0;6;2
2019-10-16 13:30:00;34;52;25;32;28;9;1;79;97;0;0;3;10;51
2019-10-16 13:45:00;49;58;24;32;28;17;6;74;100;3;0;0;6;0
2019-10-16 14:00:00;88;112;31;33;45;18;8;48;70;3;0;3;12;2
2019-10-16 14:15:00;132;176;31;35;41;33;15;41;44;12;2;0;4;2
2019-10-16 14:30:00;98;118;34;36;26;21;11;40;48;0;0;0;9;23
2019-10-16 14:45:00;65;99;12;19;24;20;8;35;36;0;0;0;5;1
2019-10-16 15:00:00;68;107;27;32;55;30;13;33;43;2;0;0;3;2
2019-10-16 15:15:00;73;86;28;29;100;58;34;40;44;5;0;0;14;3
2019-10-16 15:30:00;57;99;18;22;57;26;16;30;27;4;1;0;10;0
2019-10-16 15:45:00;62;74;18;17;37;29;15;31;52;0;0;0;3;0
2019-10-16 16:00:00;68;98;16;18;49;32;20;30;45;9;0;0;12;7
2019-10-16 16:15:00;73;91;18;16;38;33;17;41;46;5;0;0;6;1
2019-10-16 16:30:00;302;83;11;13;36;28;16;77;52;4;0;11;13;0
2019-10-16 16:45:00;316;78;9;16;43;28;11;35;43;0;0;0;3;0
2019-10-16 17:00:00;52;81;19;21;29;27;16;23;36;2;1;0;4;1
2019-10-16 17:15:00;254;85;15;21;41;31;22;32;48;0;0;1;4;1
2019-10-16 17:30:00;309;81;14;13;27;28;15;29;45;1;2;12;8;26
2019-10-16 17:45:00;15;87;9;12;21;21;8;40;34;0;0;0;7;11
2019-10-16 18:00:00;254;79;274;22;16;283;15;30;49;1;1;0;9;19
2019-10-16 18:15:00;36;64;10;12;24;18;9;36;29;0;0;0;3;1
2019-10-16 18:30:00;36;65;6;10;23;18;7;23;31;5;0;0;6;0
2019-10-16 18:45:00;39;55;3;2;12;11;7;18;30;14;0;0;5;2
2019-10-16 19:00:00;35;54;4;9;4;10;7;26;20;0;0;0;2;0
2019-10-16 19:15:00;33;36;6;7;4;10;2;28;35;0;0;1;3;3
2019-10-16 19:30:00;27;34;4;9;3;2;2;27;32;0;0;0;2;0
2019-10-16 19:45:00;18;24;8;7;4;4;1;21;23;0;0;0;2;0
2019-10-16 20:00:00;19;38;5;5;7;1;2;13;25;0;0;0;3;0
2019-10-16 20:15:00;24;21;5;8;8;5;3;15;29;0;0;0;3;0
2019-10-16 20:30:00;13;21;5;6;11;5;2;19;24;0;0;0;2;0
2019-10-16 20:45:00;25;26;11;10;10;6;0;33;44;0;0;4;0;0
2019-10-16 21:00:00;6;8;16;17;7;8;1;39;58;0;0;0;2;0
2019-10-16 21:15:00;14;12;10;13;22;5;1;51;65;4;0;0;2;2
2019-10-16 21:30:00;18;23;8;10;13;3;3;26;48;2;0;1;2;0
2019-10-16 21:45:00;52;101;12;15;21;11;8;21;25;1;0;0;0;0
2019-10-16 22:00:00;72;137;19;26;20;11;10;22;25;0;0;0;2;1
2019-10-16 22:15:00;27;70;11;16;6;3;3;17;26;0;0;0;0;0
2019-10-16 22:30:00;17;19;3;5;2;3;1;14;21;0;0;0;0;0
2019-10-16 22:45:00;9;12;2;2;5;4;0;6;17;0;0;10;2;6
2019-10-16 23:00:00;6;10;0;3;0;1;1;5;11;0;0;0;0;0
2019-10-16 23:15:00;11;11;0;3;1;0;0;4;10;0;0;0;0;0
2019-10-16 23:30:00;4;9;2;1;0;3;0;5;11;0;0;0;0;0
2019-10-16 23:45:00;5;6;0;0;0;1;2;4;8;0;0;0;0;0
