DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-03-20 00:00:00;0;3;2;1;2;6;0;1;1;2;3;1;6;10;6;0;0;0;21;0;0;0;0;0
2020-03-20 00:15:00;1;4;7;3;1;9;5;0;2;1;2;1;7;16;10;1;0;0;30;0;0;0;0;0
2020-03-20 00:30:00;0;1;1;0;0;4;1;0;2;3;5;2;1;5;3;0;0;0;30;0;0;0;0;0
2020-03-20 00:45:00;1;2;3;1;0;7;4;0;3;1;5;1;5;9;6;1;0;0;30;0;0;0;0;0
2020-03-20 01:00:00;1;0;0;0;1;6;3;1;0;0;5;3;5;9;7;1;0;0;35;0;0;0;0;0
2020-03-20 01:15:00;0;0;0;0;0;1;2;3;1;2;2;1;2;7;6;0;0;0;39;0;0;0;0;0
2020-03-20 01:30:00;0;0;0;0;1;2;2;3;2;1;6;3;4;8;4;0;0;0;36;0;0;0;0;0
2020-03-20 01:45:00;0;0;0;0;0;3;4;0;0;0;1;0;1;9;8;0;0;0;36;0;0;0;0;0
2020-03-20 02:00:00;0;0;1;0;1;1;2;1;5;0;1;0;1;7;7;1;0;0;39;0;0;0;0;0
2020-03-20 02:15:00;0;0;1;0;0;1;3;1;1;1;1;1;2;7;5;0;0;0;39;0;0;0;0;0
2020-03-20 02:30:00;0;0;0;0;1;4;4;0;2;1;3;1;1;9;7;0;0;0;39;0;0;0;0;0
2020-03-20 02:45:00;0;1;0;0;2;5;3;0;2;0;2;1;1;7;7;0;0;0;39;0;0;0;0;0
2020-03-20 03:00:00;0;0;1;1;2;8;4;2;3;1;2;0;3;8;4;1;0;0;39;0;0;0;0;0
2020-03-20 03:15:00;0;0;0;0;0;6;6;5;6;0;3;0;2;8;4;0;0;0;39;0;0;0;0;0
2020-03-20 03:30:00;0;0;2;2;0;2;1;1;5;0;6;0;6;12;6;0;0;0;33;0;0;0;0;0
2020-03-20 03:45:00;0;0;0;0;0;4;3;0;2;0;3;0;5;11;6;0;0;0;39;0;0;0;0;0
2020-03-20 04:00:00;0;0;0;0;3;6;5;2;6;0;4;0;5;12;7;0;0;0;39;0;0;0;0;0
2020-03-20 04:15:00;0;0;1;2;2;5;5;1;4;2;7;4;13;24;15;0;0;0;39;0;0;0;0;0
2020-03-20 04:30:00;1;0;1;1;1;7;2;4;5;2;5;2;7;18;14;0;0;0;39;0;0;0;0;0
2020-03-20 04:45:00;1;0;2;1;2;9;5;2;4;4;18;11;11;36;25;0;0;0;39;0;0;0;0;0
2020-03-20 05:00:00;1;1;3;4;2;15;13;4;6;5;22;20;17;32;19;1;0;0;30;0;0;0;0;0
2020-03-20 05:15:00;0;1;1;4;1;22;17;6;7;5;42;45;32;57;41;4;0;0;30;0;0;0;0;0
2020-03-20 05:30:00;1;2;8;8;1;40;28;9;12;13;46;42;39;70;53;1;0;0;30;0;0;0;0;0
2020-03-20 05:45:00;2;4;14;8;8;28;28;19;18;14;40;23;52;81;59;2;0;0;30;0;0;0;0;0
2020-03-20 06:00:00;2;7;16;4;5;34;20;18;19;14;28;26;71;91;61;8;0;0;30;0;0;0;0;0
2020-03-20 06:15:00;4;11;12;14;12;36;30;16;19;16;43;41;75;99;79;7;0;0;30;0;0;0;0;0
2020-03-20 06:30:00;2;10;23;14;10;48;40;16;18;24;49;51;42;79;83;13;0;0;30;0;0;0;0;0
2020-03-20 06:45:00;6;11;16;14;16;55;44;26;20;34;54;61;53;78;72;10;0;0;30;0;0;0;0;0
2020-03-20 07:00:00;6;12;22;9;12;48;42;10;20;25;59;48;41;83;75;14;0;0;30;0;0;0;0;0
2020-03-20 07:15:00;7;9;18;14;28;51;52;23;23;52;48;53;47;82;69;20;0;0;30;0;0;0;0;0
2020-03-20 07:30:00;2;12;15;16;17;46;49;23;23;42;43;50;45;62;61;18;0;0;27;0;0;0;0;0
2020-03-20 07:45:00;12;8;25;14;32;55;47;22;26;41;48;44;57;87;80;22;0;0;30;0;0;0;0;0
2020-03-20 08:00:00;14;14;15;15;24;44;50;20;20;32;39;32;53;76;57;14;0;0;30;0;0;0;0;0
2020-03-20 08:15:00;10;13;15;21;28;53;46;26;24;24;45;27;52;84;74;17;0;0;30;0;0;0;0;0
2020-03-20 08:30:00;11;17;22;13;17;45;48;25;24;26;48;36;51;71;60;15;0;0;30;0;0;0;0;0
2020-03-20 08:45:00;11;15;21;15;24;39;39;33;38;33;44;33;48;87;75;16;0;0;30;0;0;0;0;0
2020-03-20 09:00:00;11;18;26;14;11;49;44;29;34;32;34;23;52;96;84;9;0;0;30;0;0;0;0;0
