DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-06-02 00:00:00;2;0;9;0;0;0
2020-06-02 00:15:00;6;0;2;0;0;0
2020-06-02 00:30:00;5;0;3;0;0;0
2020-06-02 00:45:00;1;0;3;0;0;0
2020-06-02 01:00:00;0;0;2;0;0;0
2020-06-02 01:15:00;2;0;0;0;0;0
2020-06-02 01:30:00;3;1;1;0;0;0
2020-06-02 01:45:00;0;0;1;0;0;0
2020-06-02 02:00:00;3;0;0;0;0;0
2020-06-02 02:15:00;1;0;0;0;0;0
2020-06-02 02:30:00;1;0;1;0;0;0
2020-06-02 02:45:00;2;0;1;0;0;0
2020-06-02 03:00:00;3;0;3;0;0;0
2020-06-02 03:15:00;2;0;2;0;0;0
2020-06-02 03:30:00;2;2;2;1;0;0
2020-06-02 03:45:00;0;0;3;0;0;0
2020-06-02 04:00:00;0;0;2;0;0;0
2020-06-02 04:15:00;3;0;7;0;0;0
2020-06-02 04:30:00;4;1;12;0;0;0
2020-06-02 04:45:00;7;4;25;1;0;0
2020-06-02 05:00:00;23;17;88;1;12;1
2020-06-02 05:15:00;41;30;220;1;18;8
2020-06-02 05:30:00;60;46;229;0;8;10
2020-06-02 05:45:00;52;37;90;1;7;9
2020-06-02 06:00:00;28;12;77;5;4;1
2020-06-02 06:15:00;38;23;110;3;7;12
2020-06-02 06:30:00;59;15;129;6;16;11
2020-06-02 06:45:00;55;12;120;2;7;7
2020-06-02 07:00:00;41;12;93;2;6;15
2020-06-02 07:15:00;82;9;98;2;3;14
2020-06-02 07:30:00;61;10;93;1;9;2
2020-06-02 07:45:00;61;6;95;2;26;3
2020-06-02 08:00:00;60;5;62;1;2;3
2020-06-02 08:15:00;46;2;80;1;1;0
2020-06-02 08:30:00;55;5;70;2;0;0
2020-06-02 08:45:00;50;1;68;1;0;3
2020-06-02 09:00:00;36;5;61;2;0;1
2020-06-02 09:15:00;43;1;41;0;0;0
2020-06-02 09:30:00;67;0;58;2;0;0
2020-06-02 09:45:00;44;4;58;2;5;1
2020-06-02 10:00:00;59;1;39;6;0;4
2020-06-02 10:15:00;42;1;45;3;0;1
2020-06-02 10:30:00;48;0;48;2;0;0
2020-06-02 10:45:00;58;0;48;0;0;0
2020-06-02 11:00:00;47;1;60;2;0;0
2020-06-02 11:15:00;60;1;51;5;2;0
2020-06-02 11:45:00;47;0;58;7;0;2
2020-06-02 12:00:00;60;5;53;10;2;0
2020-06-02 12:15:00;69;2;42;2;4;2
2020-06-02 12:30:00;54;2;49;7;0;0
2020-06-02 12:45:00;67;4;54;9;1;3
2020-06-02 13:00:00;55;7;67;4;3;4
2020-06-02 13:15:00;66;4;79;6;5;29
2020-06-02 13:30:00;71;9;102;4;13;10
2020-06-02 13:45:00;76;12;106;17;12;11
2020-06-02 14:00:00;101;1;90;37;17;26
2020-06-02 14:15:00;107;5;87;99;14;11
2020-06-02 14:30:00;132;0;77;159;10;43
2020-06-02 14:45:00;98;2;67;78;40;5
2020-06-02 15:00:00;79;1;73;34;15;6
2020-06-02 15:15:00;120;3;62;24;9;6
2020-06-02 15:30:00;78;1;48;18;2;4
2020-06-02 15:45:00;80;1;47;18;10;1
2020-06-02 16:00:00;89;5;64;13;0;4
2020-06-02 16:15:00;92;1;52;9;2;9
2020-06-02 16:30:00;85;1;51;16;2;3
2020-06-02 16:45:00;78;2;53;8;2;1
2020-06-02 17:00:00;86;1;49;11;3;1
2020-06-02 17:15:00;70;2;42;9;3;3
2020-06-02 17:30:00;59;0;30;3;0;0
2020-06-02 17:45:00;59;2;49;4;0;0
2020-06-02 18:00:00;55;1;50;2;2;0
2020-06-02 18:15:00;49;0;48;5;0;0
2020-06-02 18:30:00;32;0;35;0;0;0
2020-06-02 18:45:00;38;0;35;2;0;0
2020-06-02 19:00:00;33;1;53;2;0;1
2020-06-02 19:15:00;35;2;24;1;0;5
2020-06-02 19:30:00;27;0;27;0;0;0
2020-06-02 19:45:00;22;0;30;0;0;0
2020-06-02 20:00:00;25;0;29;1;0;0
2020-06-02 20:15:00;21;0;30;0;0;0
2020-06-02 20:30:00;21;2;36;0;0;3
2020-06-02 20:45:00;20;0;48;0;1;0
2020-06-02 21:00:00;23;18;104;1;7;4
2020-06-02 21:15:00;27;17;155;0;14;5
2020-06-02 21:30:00;32;16;104;18;6;5
2020-06-02 21:45:00;62;3;48;43;2;4
2020-06-02 22:00:00;85;2;26;22;0;7
2020-06-02 22:15:00;20;1;6;7;1;63
2020-06-02 22:30:00;21;0;9;4;0;0
2020-06-02 22:45:00;16;0;18;0;0;0
2020-06-02 23:00:00;12;0;6;0;1;0
2020-06-02 23:15:00;15;0;12;1;0;0
2020-06-02 23:30:00;8;0;5;0;0;0
