DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-11-24 00:00:00;6;4;0;0;7;4;0;0;6;0;0
2020-11-24 00:15:00;1;1;0;0;6;2;0;0;2;0;0
2020-11-24 00:30:00;5;4;0;0;7;1;0;0;4;0;0
2020-11-24 00:45:00;3;4;0;0;4;4;0;0;4;0;0
2020-11-24 01:00:00;2;3;0;1;7;5;0;0;2;1;0
2020-11-24 01:15:00;4;6;0;0;5;5;0;0;3;0;0
2020-11-24 01:30:00;4;5;0;0;3;1;0;0;2;0;0
2020-11-24 01:45:00;4;4;0;0;3;4;0;0;3;0;0
2020-11-24 02:00:00;5;5;1;0;7;2;0;0;3;0;0
2020-11-24 02:15:00;8;12;0;0;2;2;0;0;2;0;0
2020-11-24 02:30:00;8;6;0;0;4;0;0;0;2;0;0
2020-11-24 02:45:00;6;5;0;0;3;2;1;0;2;0;0
2020-11-24 03:00:00;8;9;0;0;3;2;1;0;2;0;0
2020-11-24 03:15:00;4;4;1;1;2;2;1;0;2;0;0
2020-11-24 03:30:00;4;6;0;1;7;2;0;0;5;0;0
2020-11-24 03:45:00;13;13;0;0;9;4;0;0;6;0;0
2020-11-24 04:00:00;8;3;0;0;4;4;1;0;4;0;0
2020-11-24 04:15:00;7;3;0;0;13;2;0;0;5;0;0
2020-11-24 04:30:00;15;7;0;0;10;7;0;0;9;0;0
2020-11-24 04:45:00;19;13;0;0;15;8;1;0;7;0;0
2020-11-24 05:00:00;28;28;4;1;22;16;0;0;15;0;0
2020-11-24 05:15:00;31;29;5;1;33;16;1;0;19;0;0
2020-11-24 05:30:00;63;62;5;1;51;26;0;0;33;0;0
2020-11-24 05:45:00;72;68;7;7;62;32;1;0;42;0;1
2020-11-24 06:00:00;75;89;20;4;80;43;2;0;52;0;0
2020-11-24 06:15:00;73;85;23;8;100;47;0;0;49;1;0
2020-11-24 06:30:00;102;131;35;14;125;101;11;0;107;0;21
2020-11-24 06:45:00;92;113;15;4;123;121;7;0;139;0;5
2020-11-24 07:00:00;88;93;9;5;126;137;5;0;140;1;1
2020-11-24 07:15:00;87;108;5;10;154;181;9;0;186;1;3
2020-11-24 07:30:00;86;128;14;9;145;151;5;0;160;3;7
2020-11-24 07:45:00;105;128;14;10;127;133;12;0;137;4;1
2020-11-24 08:00:00;91;113;14;16;103;95;10;0;101;4;0
2020-11-24 08:15:00;68;91;7;8;89;104;13;0;105;5;1
2020-11-24 08:30:00;88;117;13;3;86;83;9;0;92;5;0
2020-11-24 08:45:00;89;86;10;6;82;69;8;0;80;6;1
2020-11-24 09:00:00;78;112;13;11;90;79;6;0;77;6;1
2020-11-24 09:15:00;78;91;12;11;84;66;7;0;77;5;3
2020-11-24 09:30:00;77;97;8;6;86;73;7;0;76;8;1
2020-11-24 09:45:00;86;101;11;9;91;80;12;0;88;6;0
2020-11-24 10:00:00;93;97;7;11;96;72;8;0;93;5;2
2020-11-24 10:15:00;87;90;13;7;78;84;8;0;87;11;1
2020-11-24 10:30:00;81;91;12;4;97;75;9;0;88;4;9
2020-11-24 10:45:00;57;153;18;12;102;81;9;0;98;8;1
2020-11-24 11:00:00;29;169;16;14;97;92;9;0;100;9;0
2020-11-24 11:15:00;82;115;16;15;89;92;9;0;107;10;1
2020-11-24 11:30:00;85;83;12;13;76;60;7;0;73;8;1
2020-11-24 11:45:00;93;99;10;10;88;90;8;0;86;5;3
2020-11-24 12:00:00;95;107;14;5;87;89;9;0;94;4;0
2020-11-24 12:15:00;91;119;9;8;96;90;12;0;95;4;2
2020-11-24 12:30:00;84;112;12;11;102;98;14;0;108;11;6
2020-11-24 12:45:00;86;108;17;10;114;127;9;0;118;3;5
2020-11-24 13:00:00;101;118;13;10;96;90;10;0;98;3;4
2020-11-24 13:15:00;80;121;9;10;108;114;9;0;118;10;3
2020-11-24 13:30:00;93;125;9;7;109;93;10;0;98;3;5
2020-11-24 13:45:00;76;133;10;11;104;106;7;0;109;3;1
2020-11-24 14:00:00;98;120;10;12;81;114;10;0;124;8;7
2020-11-24 14:15:00;82;118;16;9;105;96;8;0;104;4;3
2020-11-24 14:30:00;97;144;16;13;103;116;10;0;119;11;2
2020-11-24 14:45:00;82;163;18;7;107;109;10;0;105;7;6
2020-11-24 15:00:00;52;193;18;10;110;103;7;0;111;11;1
2020-11-24 15:15:00;61;198;11;15;117;122;8;0;131;10;10
2020-11-24 15:30:00;103;135;10;19;92;115;7;0;107;11;1
2020-11-24 15:45:00;109;132;14;28;99;120;13;0;117;13;6
2020-11-24 16:00:00;114;164;19;26;113;113;12;0;122;11;41
2020-11-24 16:15:00;128;169;19;28;121;122;9;0;126;9;8
2020-11-24 16:30:00;132;163;15;37;136;139;5;0;150;17;17
2020-11-24 16:45:00;107;151;21;36;117;162;9;0;156;4;24
2020-11-24 17:00:00;111;158;15;19;125;150;2;0;151;10;10
2020-11-24 17:15:00;114;157;12;18;123;151;6;0;155;6;22
2020-11-24 17:30:00;88;123;6;14;109;103;5;0;115;7;5
2020-11-24 17:45:00;85;118;17;13;98;104;4;0;104;6;3
2020-11-24 18:00:00;81;100;10;13;94;100;6;0;105;5;3
2020-11-24 18:15:00;67;89;8;7;89;115;6;0;113;3;7
2020-11-24 18:30:00;72;87;4;12;85;79;0;0;79;3;3
2020-11-24 18:45:00;46;57;3;6;75;76;1;0;72;0;1
2020-11-24 19:00:00;55;67;8;3;67;51;3;0;56;0;3
2020-11-24 19:15:00;48;55;6;3;60;48;1;0;50;0;1
2020-11-24 19:30:00;44;38;3;3;53;54;3;0;53;2;0
2020-11-24 19:45:00;31;34;1;2;50;52;2;0;50;0;0
2020-11-24 20:00:00;27;36;3;7;51;43;0;0;44;0;0
2020-11-24 20:15:00;29;29;3;5;33;35;1;0;35;1;1
2020-11-24 20:30:00;25;16;0;5;40;30;2;0;36;0;0
2020-11-24 20:45:00;21;19;2;2;31;23;2;0;25;0;0
2020-11-24 21:00:00;30;25;1;1;33;28;3;0;28;0;0
2020-11-24 21:15:00;18;12;1;1;22;18;2;0;21;0;0
