DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-05-09 00:00:00;3;2;1;2;0;0;0;0
2020-05-09 00:15:00;6;6;0;0;0;0;0;0
2020-05-09 00:30:00;4;6;0;0;0;0;0;0
2020-05-09 00:45:00;6;6;0;1;0;0;0;0
2020-05-09 01:00:00;6;4;0;0;0;0;0;0
2020-05-09 01:15:00;2;4;0;0;0;0;0;0
2020-05-09 01:30:00;5;2;0;0;0;0;0;0
2020-05-09 01:45:00;5;3;1;0;0;0;0;0
2020-05-09 02:00:00;0;2;0;1;0;0;0;0
2020-05-09 02:15:00;3;1;0;1;0;0;0;0
2020-05-09 02:30:00;3;3;1;0;0;0;0;0
2020-05-09 02:45:00;2;2;0;1;0;0;0;0
2020-05-09 03:00:00;1;3;1;1;0;0;0;0
2020-05-09 03:15:00;2;0;0;0;0;0;0;0
2020-05-09 03:30:00;2;0;0;0;0;0;0;0
2020-05-09 03:45:00;1;3;0;1;0;0;0;0
2020-05-09 04:00:00;0;2;0;0;0;0;0;0
2020-05-09 04:15:00;3;0;0;0;0;0;0;0
2020-05-09 04:30:00;1;1;0;0;0;0;0;0
2020-05-09 04:45:00;3;3;1;0;0;0;0;0
2020-05-09 05:00:00;0;3;0;0;0;0;0;0
2020-05-09 05:15:00;0;6;0;0;0;0;0;0
2020-05-09 05:30:00;7;12;1;0;0;0;0;0
2020-05-09 05:45:00;1;2;1;1;0;0;0;0
2020-05-09 06:00:00;3;9;1;2;0;0;0;0
2020-05-09 06:15:00;4;7;0;0;0;0;0;0
2020-05-09 06:30:00;7;4;0;0;0;0;0;0
2020-05-09 06:45:00;8;5;1;0;0;0;0;0
2020-05-09 07:00:00;4;10;0;1;0;0;0;0
2020-05-09 07:15:00;19;11;2;0;0;0;0;0
2020-05-09 07:30:00;11;8;0;0;0;0;0;0
2020-05-09 07:45:00;20;21;1;1;0;0;0;0
2020-05-09 08:00:00;18;19;1;1;0;0;0;0
2020-05-09 08:15:00;13;16;0;0;0;0;1;0
2020-05-09 08:30:00;34;54;0;0;0;0;0;0
2020-05-09 08:45:00;26;44;2;1;0;0;19;0
2020-05-09 09:00:00;25;24;0;1;0;0;0;0
2020-05-09 09:15:00;30;39;1;2;0;0;0;0
2020-05-09 09:30:00;33;25;1;0;0;0;0;0
2020-05-09 09:45:00;37;58;1;0;0;0;1;0
2020-05-09 10:00:00;39;19;1;1;0;0;0;0
2020-05-09 10:15:00;44;39;3;0;0;0;0;0
2020-05-09 10:30:00;46;39;0;1;0;0;0;0
2020-05-09 10:45:00;48;41;4;1;0;0;0;0
2020-05-09 11:00:00;72;34;4;3;0;0;0;0
2020-05-09 11:15:00;44;35;2;3;0;0;1;0
2020-05-09 11:30:00;64;46;2;4;0;0;0;0
2020-05-09 11:45:00;46;49;3;1;0;0;0;0
2020-05-09 12:00:00;79;37;1;0;0;0;1;0
2020-05-09 12:15:00;36;49;1;1;0;0;0;0
2020-05-09 12:30:00;62;46;1;0;0;0;0;0
2020-05-09 12:45:00;47;70;6;3;0;0;4;0
2020-05-09 13:00:00;49;28;3;2;0;0;0;0
2020-05-09 13:15:00;53;53;1;1;0;0;0;0
2020-05-09 13:30:00;106;66;5;1;0;0;7;1
2020-05-09 13:45:00;51;59;2;0;0;0;0;0
2020-05-09 14:00:00;66;49;1;0;0;0;0;0
2020-05-09 14:15:00;74;101;4;1;0;0;1;0
2020-05-09 14:30:00;53;63;4;3;0;0;3;0
2020-05-09 14:45:00;67;89;3;1;0;0;2;0
2020-05-09 15:00:00;57;47;1;2;0;0;0;0
2020-05-09 15:15:00;54;65;3;2;0;0;0;0
2020-05-09 15:30:00;54;62;2;1;0;0;14;0
2020-05-09 15:45:00;54;54;3;0;0;0;0;0
2020-05-09 16:00:00;141;88;1;1;0;0;1;0
2020-05-09 16:15:00;61;46;3;0;0;0;0;0
2020-05-09 16:30:00;50;51;1;0;0;0;0;0
2020-05-09 16:45:00;66;38;3;0;0;0;0;0
2020-05-09 17:00:00;59;54;0;0;0;0;0;0
2020-05-09 17:15:00;60;57;1;0;0;0;0;0
2020-05-09 17:30:00;48;36;2;3;0;0;0;0
2020-05-09 17:45:00;44;41;4;3;0;0;0;0
2020-05-09 18:00:00;56;42;1;0;0;0;0;0
2020-05-09 18:15:00;49;46;3;4;0;0;0;0
2020-05-09 18:30:00;45;43;1;0;0;0;0;0
2020-05-09 18:45:00;57;35;0;0;0;0;0;0
2020-05-09 19:00:00;46;33;1;1;0;0;0;0
2020-05-09 19:15:00;40;40;2;2;0;0;0;0
2020-05-09 19:30:00;43;48;1;0;0;0;0;0
2020-05-09 19:45:00;24;38;0;0;0;0;0;0
2020-05-09 20:00:00;25;42;0;0;0;0;0;0
2020-05-09 20:15:00;59;21;2;0;0;0;1;0
2020-05-09 20:30:00;15;15;1;0;0;0;0;0
2020-05-09 20:45:00;13;24;2;1;0;0;0;0
2020-05-09 21:00:00;14;10;1;1;0;0;0;0
2020-05-09 21:15:00;6;13;1;3;0;0;0;0
2020-05-09 21:30:00;14;9;1;0;0;0;0;0
2020-05-09 21:45:00;8;7;0;0;0;0;0;0
2020-05-09 22:00:00;15;7;2;0;0;0;0;0
2020-05-09 22:15:00;8;11;1;1;0;0;0;0
2020-05-09 22:30:00;12;9;1;0;0;0;0;0
2020-05-09 22:45:00;8;14;0;0;0;0;0;0
2020-05-09 23:00:00;16;5;2;0;0;0;0;0
