DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-06-19 00:00:00;1;6;1;4;3;6;8;8
2020-06-19 00:15:00;5;11;4;5;4;9;8;4
2020-06-19 00:30:00;7;5;3;4;4;7;8;5
2020-06-19 00:45:00;8;6;2;2;1;5;10;6
2020-06-19 01:00:00;5;7;1;5;4;8;7;3
2020-06-19 01:15:00;6;8;1;2;5;5;4;4
2020-06-19 01:30:00;3;7;5;4;3;5;4;3
2020-06-19 01:45:00;3;9;6;4;3;4;4;3
2020-06-19 02:00:00;5;8;4;0;1;3;4;2
2020-06-19 02:15:00;6;6;4;3;1;3;6;4
2020-06-19 02:30:00;6;5;2;4;2;7;2;1
2020-06-19 02:45:00;8;1;1;3;3;5;4;1
2020-06-19 03:00:00;1;5;3;0;1;3;4;6
2020-06-19 03:15:00;2;3;1;1;1;4;5;2
2020-06-19 03:30:00;2;6;2;3;2;4;7;4
2020-06-19 03:45:00;6;6;4;5;5;7;8;1
2020-06-19 04:00:00;8;6;2;6;6;9;7;1
2020-06-19 04:15:00;11;7;6;7;4;12;8;2
2020-06-19 04:30:00;8;6;5;7;4;9;7;2
2020-06-19 04:45:00;23;11;10;5;5;14;11;6
2020-06-19 05:00:00;29;11;10;4;2;6;20;6
2020-06-19 05:15:00;29;23;18;18;17;35;19;10
2020-06-19 05:30:00;37;34;23;21;14;41;35;10
2020-06-19 05:45:00;50;46;42;37;44;85;41;19
2020-06-19 06:00:00;29;25;29;139;32;76;40;26
2020-06-19 06:15:00;40;36;28;31;42;98;67;40
2020-06-19 06:30:00;52;62;45;56;64;148;77;46
2020-06-19 06:45:00;69;60;31;65;98;174;81;74
2020-06-19 07:00:00;47;49;43;54;75;157;85;70
2020-06-19 07:15:00;55;59;43;56;85;174;106;81
2020-06-19 07:30:00;68;88;50;60;78;170;88;71
2020-06-19 07:45:00;62;77;37;74;108;182;72;88
2020-06-19 08:00:00;77;83;35;46;71;147;71;82
2020-06-19 08:15:00;75;71;46;59;74;147;73;61
2020-06-19 08:30:00;69;75;29;52;60;134;70;61
2020-06-19 08:45:00;70;73;33;59;100;122;56;54
