DATUM;1(TAFGA);2(TAFBA)
2020-05-29 00:00:00;0;0
2020-05-29 00:15:00;0;0
2020-05-29 00:30:00;0;0
2020-05-29 00:45:00;0;0
2020-05-29 01:00:00;0;0
2020-05-29 01:15:00;0;0
2020-05-29 01:30:00;0;0
2020-05-29 01:45:00;0;0
2020-05-29 02:00:00;0;0
2020-05-29 02:15:00;0;0
2020-05-29 02:30:00;0;0
2020-05-29 02:45:00;0;0
2020-05-29 03:00:00;0;0
2020-05-29 03:15:00;0;0
2020-05-29 03:30:00;0;0
2020-05-29 03:45:00;0;0
2020-05-29 04:00:00;0;0
2020-05-29 04:15:00;0;0
2020-05-29 04:30:00;0;0
2020-05-29 04:45:00;0;0
2020-05-29 05:00:00;0;0
2020-05-29 05:15:00;0;0
2020-05-29 05:30:00;0;0
2020-05-29 05:45:00;3;1
2020-05-29 06:00:00;2;2
2020-05-29 06:15:00;5;0
2020-05-29 06:30:00;4;7
2020-05-29 06:45:00;2;0
2020-05-29 07:00:00;6;1
2020-05-29 07:15:00;7;0
2020-05-29 07:30:00;8;1
2020-05-29 08:00:00;12;10
2020-05-29 08:15:00;9;1
2020-05-29 08:30:00;9;6
2020-05-29 08:45:00;15;2
2020-05-29 09:00:00;13;2
2020-05-29 09:15:00;7;1
2020-05-29 09:30:00;15;0
2020-05-29 09:45:00;19;2
2020-05-29 10:00:00;13;2
2020-05-29 10:15:00;18;1
2020-05-29 10:30:00;14;3
2020-05-29 10:45:00;15;1
2020-05-29 11:00:00;19;2
2020-05-29 11:15:00;15;3
2020-05-29 11:30:00;23;10
2020-05-29 11:45:00;15;6
2020-05-29 12:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-29 12:15:00;22;5
2020-05-29 12:30:00;18;7
2020-05-29 12:45:00;18;14
2020-05-29 13:00:00;16;1
2020-05-29 13:15:00;21;0
2020-05-29 13:30:00;14;6
2020-05-29 13:45:00;22;9
2020-05-29 14:00:00;15;6
2020-05-29 14:15:00;13;5
2020-05-29 14:30:00;23;1
2020-05-29 14:45:00;15;6
2020-05-29 15:00:00;19;9
2020-05-29 15:15:00;19;3
2020-05-29 15:30:00;19;1
2020-05-29 15:45:00;18;2
2020-05-29 16:00:00;17;5
2020-05-29 16:15:00;29;6
2020-05-29 16:30:00;19;10
2020-05-29 16:45:00;19;7
2020-05-29 17:00:00;16;13
2020-05-29 17:15:00;18;2
2020-05-29 17:30:00;16;2
2020-05-29 17:45:00;16;7
2020-05-29 18:00:00;13;3
2020-05-29 18:15:00;18;1
2020-05-29 18:30:00;22;8
2020-05-29 18:45:00;14;2
2020-05-29 19:00:00;24;5
2020-05-29 19:15:00;13;6
2020-05-29 19:30:00;12;5
2020-05-29 19:45:00;8;8
2020-05-29 20:00:00;9;3
2020-05-29 20:15:00;12;8
2020-05-29 20:30:00;6;5
2020-05-29 20:45:00;5;2
2020-05-29 21:00:00;4;0
2020-05-29 21:15:00;4;6
2020-05-29 21:30:00;8;7
2020-05-29 21:45:00;7;4
2020-05-29 22:00:00;8;4
2020-05-29 22:15:00;5;3
2020-05-29 22:30:00;4;3
2020-05-29 22:45:00;7;0
2020-05-29 23:00:00;1;1
2020-05-29 23:15:00;0;0
2020-05-29 23:30:00;0;0
2020-05-29 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
