DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-02-04 00:00:00;10;8;0;4;2;0;0;0;0;0
2020-02-04 00:15:00;9;9;0;5;3;1;0;0;0;0
2020-02-04 00:30:00;11;4;0;5;9;0;0;0;0;0
2020-02-04 00:45:00;7;7;0;4;2;0;0;0;0;0
2020-02-04 01:00:00;9;6;1;4;6;0;0;0;0;0
2020-02-04 01:15:00;5;5;0;5;0;0;0;0;0;0
2020-02-04 01:30:00;9;5;0;9;6;0;0;0;0;0
2020-02-04 01:45:00;5;1;0;2;3;0;0;0;0;0
2020-02-04 02:00:00;7;3;0;7;5;0;0;0;0;0
2020-02-04 02:15:00;12;3;0;5;6;0;0;0;0;0
2020-02-04 02:30:00;7;6;0;1;0;0;0;0;0;0
2020-02-04 02:45:00;4;4;1;4;7;0;0;0;0;0
2020-02-04 03:00:00;12;10;1;6;1;0;0;0;0;0
2020-02-04 03:15:00;7;3;0;5;3;0;0;0;0;0
2020-02-04 03:30:00;3;4;1;5;3;0;0;0;0;0
2020-02-04 03:45:00;5;6;4;3;2;0;0;0;0;0
2020-02-04 04:00:00;15;9;0;3;2;2;0;0;0;0
2020-02-04 04:15:00;7;2;0;11;3;2;0;0;0;0
2020-02-04 04:30:00;13;7;1;10;7;1;0;0;0;0
2020-02-04 04:45:00;21;18;1;14;3;0;0;0;0;0
2020-02-04 05:00:00;12;5;0;34;14;1;0;0;0;0
2020-02-04 05:15:00;38;21;0;38;26;0;0;0;0;0
2020-02-04 05:30:00;44;22;1;40;28;0;0;0;0;0
2020-02-04 05:45:00;64;30;6;77;39;1;0;0;0;0
2020-02-04 06:00:00;64;38;4;57;29;1;0;0;0;0
2020-02-04 06:15:00;74;56;0;87;33;1;0;0;0;0
2020-02-04 06:30:00;112;54;0;87;51;4;0;0;0;0
2020-02-04 06:45:00;118;83;0;98;60;259;1;0;0;0
2020-02-04 07:00:00;96;59;2;92;67;4;0;0;0;0
2020-02-04 07:15:00;133;81;2;127;75;8;0;0;0;0
2020-02-04 07:30:00;128;67;0;92;53;4;0;0;0;0
2020-02-04 07:45:00;149;86;2;93;74;7;0;0;0;0
2020-02-04 08:00:00;103;95;4;84;55;5;0;0;0;0
2020-02-04 08:15:00;101;108;0;83;43;258;2;0;0;0
