DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-03-09 00:00:00;1;2;0;0;4;6;1;1;2;1;1254;0;0
2020-03-09 00:15:00;2;2;0;0;7;8;5;4;3;1;655;0;0
2020-03-09 00:30:00;2;1;0;0;3;6;3;1;1;0;392;0;0
2020-03-09 00:45:00;0;1;0;0;2;4;1;2;0;0;63;0;0
2020-03-09 01:00:00;1;1;0;0;3;2;1;0;1;1;1804;0;0
2020-03-09 01:15:00;3;1;0;0;2;2;3;1;1;0;555;0;0
2020-03-09 01:30:00;1;1;0;0;1;4;2;2;2;1;194;0;0
2020-03-09 01:45:00;1;0;0;0;1;0;4;2;0;0;655;0;0
2020-03-09 02:00:00;1;0;0;0;2;2;2;0;0;0;1282;0;0
2020-03-09 02:15:00;0;0;0;0;0;0;3;0;2;1;1130;0;0
2020-03-09 02:30:00;0;0;0;0;0;1;0;1;1;1;816;0;0
2020-03-09 02:45:00;5;4;1;0;5;5;1;0;1;2;1027;0;0
2020-03-09 03:00:00;2;2;0;0;2;3;2;1;0;0;1909;0;0
2020-03-09 03:15:00;2;1;0;1;5;2;1;2;0;0;1237;0;0
2020-03-09 03:30:00;2;1;0;0;2;2;1;1;1;1;21;0;0
2020-03-09 03:45:00;3;0;0;0;0;1;1;0;0;0;1114;0;0
2020-03-09 04:00:00;0;0;0;0;6;6;4;1;1;1;1068;0;0
2020-03-09 04:15:00;3;2;0;0;5;2;5;2;1;1;2189;0;0
2020-03-09 04:30:00;2;0;0;0;4;5;4;2;3;1;737;0;0
2020-03-09 04:45:00;3;0;0;0;8;5;8;4;4;0;789;0;0
2020-03-09 05:00:00;5;3;1;0;13;13;27;10;3;6;786;0;0
2020-03-09 05:15:00;3;3;0;0;15;20;39;32;4;4;136;0;1
2020-03-09 05:30:00;6;5;0;0;23;22;57;40;13;7;70;1;0
2020-03-09 05:45:00;4;5;1;1;23;24;64;45;25;12;885;1;1
2020-03-09 06:00:00;11;5;0;1;29;28;35;23;29;5;720;0;2
2020-03-09 06:15:00;13;16;1;1;45;42;60;69;37;13;757;1;2
2020-03-09 06:30:00;15;16;3;3;44;41;78;94;32;17;34;0;1
2020-03-09 06:45:00;11;9;2;2;47;41;95;98;66;29;5;5;1
2020-03-09 07:00:00;15;17;1;2;57;55;89;81;67;29;3;2;2
2020-03-09 07:15:00;28;14;1;3;63;45;104;83;117;77;7;0;4
2020-03-09 07:30:00;27;21;1;6;88;69;113;81;106;79;6;2;4
2020-03-09 07:45:00;34;34;1;7;96;78;89;66;105;65;9;1;4
2020-03-09 08:00:00;37;25;1;5;67;61;85;76;73;46;6;2;2
2020-03-09 08:15:00;39;28;0;3;76;68;84;59;86;46;8;5;2
2020-03-09 08:30:00;28;17;3;8;75;68;98;52;74;38;11;0;1
2020-03-09 08:45:00;26;24;2;3;71;66;73;35;76;28;0;0;1
2020-03-09 09:00:00;41;31;5;1;60;60;74;31;67;22;3;2;0
2020-03-09 09:15:00;32;18;0;2;51;60;68;25;66;27;5;3;2
2020-03-09 09:30:00;39;21;2;6;72;68;65;25;68;31;7;1;1
2020-03-09 09:45:00;25;22;1;3;64;62;60;23;56;18;1;0;1
2020-03-09 10:00:00;39;25;3;3;63;58;69;20;57;24;3;2;1
2020-03-09 10:15:00;40;18;0;2;62;54;63;33;47;22;5;2;2
2020-03-09 10:30:00;34;24;0;3;64;54;63;25;60;19;17;1;1
2020-03-09 10:45:00;61;34;1;7;67;66;64;35;62;24;2;4;1
2020-03-09 11:00:00;48;20;2;1;58;54;51;26;50;15;9;1;1
2020-03-09 11:15:00;41;25;2;3;56;65;57;21;50;21;5;1;2
2020-03-09 11:30:00;42;37;6;2;64;72;65;27;59;22;6;0;1
2020-03-09 11:45:00;51;29;2;2;61;67;59;31;39;17;2;1;1
2020-03-09 12:00:00;41;39;0;5;70;76;60;31;43;21;6;1;1
2020-03-09 12:15:00;40;31;5;3;65;70;46;24;56;12;8;3;3
2020-03-09 12:30:00;45;45;6;5;64;62;72;34;57;19;12;2;4
2020-03-09 12:45:00;42;44;3;3;67;73;71;37;50;22;8;0;3
2020-03-09 13:00:00;55;44;3;3;70;85;55;32;46;26;2;2;1
2020-03-09 13:15:00;58;49;11;3;80;79;71;33;37;22;6;0;5
2020-03-09 13:30:00;39;26;3;2;55;58;65;48;53;23;5;2;30
2020-03-09 13:45:00;30;28;1;2;67;71;46;20;53;14;5;2;0
2020-03-09 14:00:00;46;31;3;4;85;92;63;25;42;17;8;1;2
2020-03-09 14:15:00;54;38;3;6;108;111;55;29;43;20;2;1;1
2020-03-09 14:30:00;44;41;4;6;121;116;50;28;66;23;11;2;1
2020-03-09 14:45:00;47;28;1;3;78;94;68;35;74;19;4;0;1
2020-03-09 15:00:00;49;51;0;6;95;91;75;32;56;28;12;1;1
2020-03-09 15:15:00;58;52;4;4;119;113;60;38;53;32;9;0;4
2020-03-09 15:30:00;61;38;4;2;121;111;64;31;53;31;7;1;2
2020-03-09 15:45:00;73;54;2;3;117;126;69;32;50;22;3;1;1
2020-03-09 16:00:00;80;61;0;2;135;120;89;50;46;25;5;4;3
2020-03-09 16:15:00;54;54;5;3;120;115;80;44;54;26;32;4;2
2020-03-09 16:30:00;58;59;3;6;117;130;67;34;56;33;10;1;3
2020-03-09 16:45:00;63;44;2;2;134;150;80;41;57;26;6;1;1
2020-03-09 17:00:00;49;42;1;2;114;113;74;50;46;32;6;0;1
2020-03-09 17:15:00;57;56;1;4;108;113;80;46;58;28;10;3;2
2020-03-09 17:30:00;38;34;4;1;95;80;71;31;50;25;3;2;2
2020-03-09 17:45:00;43;28;2;0;90;95;60;33;47;28;3;0;2
2020-03-09 18:00:00;39;38;2;4;91;89;48;23;42;22;5;1;0
2020-03-09 18:15:00;26;27;0;1;64;71;50;30;48;30;56;0;2
2020-03-09 18:30:00;42;36;0;3;61;57;51;26;34;15;1193;1;4
2020-03-09 18:45:00;35;27;0;0;57;54;49;23;48;18;736;1;3
2020-03-09 19:00:00;21;22;1;1;52;39;35;17;31;14;964;0;0
2020-03-09 19:15:00;32;30;0;3;50;41;32;18;33;18;1670;0;64
2020-03-09 19:30:00;17;16;0;0;29;25;38;19;38;11;730;0;0
2020-03-09 19:45:00;16;12;0;2;31;27;31;15;44;14;1109;2;10
2020-03-09 20:00:00;32;18;1;2;34;41;38;12;22;8;1354;0;1
2020-03-09 20:15:00;22;18;3;1;37;34;21;13;24;12;866;0;9
2020-03-09 20:30:00;20;14;1;3;36;28;18;9;11;5;434;0;1
2020-03-09 20:45:00;22;18;0;1;27;23;32;5;17;4;2312;0;0
2020-03-09 21:00:00;16;13;0;0;21;25;30;16;15;4;1138;0;0
2020-03-09 21:15:00;18;13;0;0;12;14;25;16;17;7;948;0;3
2020-03-09 21:30:00;17;12;0;2;18;20;32;9;5;1;355;0;6
2020-03-09 21:45:00;17;7;0;1;33;31;13;6;11;4;1814;0;0
2020-03-09 22:00:00;11;6;0;0;37;42;16;7;11;7;834;0;0
2020-03-09 22:15:00;10;13;2;0;27;35;13;6;8;5;709;2;0
2020-03-09 22:30:00;10;7;1;2;17;21;10;2;11;1;830;0;0
2020-03-09 22:45:00;7;3;0;0;6;9;7;3;5;1;823;0;0
2020-03-09 23:00:00;8;6;0;0;15;15;5;3;8;3;779;0;0
2020-03-09 23:15:00;4;4;0;0;4;7;10;7;7;2;516;0;0
2020-03-09 23:30:00;2;2;0;0;10;9;5;6;2;0;404;0;0
2020-03-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
