DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-11-12 00:00:00;11;5;5;2;0;9;7;0;1
2019-11-12 00:15:00;11;6;5;3;4;11;2;0;0
2019-11-12 00:30:00;6;4;1;1;0;8;8;0;0
2019-11-12 00:45:00;6;5;8;2;0;7;9;2;3
2019-11-12 01:00:00;4;2;3;2;0;8;7;0;0
2019-11-12 01:15:00;5;7;4;2;0;2;3;0;0
2019-11-12 01:30:00;1;8;5;3;0;6;3;0;0
2019-11-12 01:45:00;4;4;8;4;0;4;6;0;1
2019-11-12 02:00:00;3;3;3;3;0;8;5;0;0
2019-11-12 02:15:00;5;1;1;0;1;11;7;0;0
2019-11-12 02:30:00;4;6;3;1;1;9;10;0;0
2019-11-12 02:45:00;5;6;4;3;0;1;3;0;0
2019-11-12 03:00:00;4;9;7;2;1;4;4;0;0
2019-11-12 03:15:00;3;2;1;1;0;5;3;0;0
2019-11-12 03:30:00;9;5;1;0;0;5;5;0;0
2019-11-12 03:45:00;6;7;3;1;2;10;5;1;1
2019-11-12 04:00:00;4;4;3;3;2;7;4;0;0
2019-11-12 04:15:00;11;5;5;2;1;11;6;0;0
2019-11-12 04:30:00;10;6;6;3;1;25;10;2;1
2019-11-12 04:45:00;17;11;15;3;2;20;16;2;2
2019-11-12 05:00:00;28;8;11;3;0;33;21;4;4
2019-11-12 05:15:00;40;20;18;2;4;38;25;4;5
2019-11-12 05:30:00;47;26;32;11;0;42;43;7;12
2019-11-12 05:45:00;68;40;54;17;3;80;66;15;23
2019-11-12 06:00:00;66;53;60;18;1;69;62;6;13
2019-11-12 06:15:00;86;75;75;17;7;100;98;14;20
2019-11-12 06:30:00;92;85;78;18;11;109;96;12;21
2019-11-12 06:45:00;98;119;96;39;10;113;117;36;42
2019-11-12 07:00:00;137;218;122;36;9;128;117;23;46
2019-11-12 07:15:00;149;172;79;20;12;92;87;21;32
2019-11-12 07:30:00;152;152;94;35;13;108;94;24;31
2019-11-12 07:45:00;137;138;108;43;12;97;138;23;31
2019-11-12 08:00:00;109;127;65;23;10;91;106;19;35
2019-11-12 08:15:00;82;148;85;24;10;95;97;11;23
