DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-11-19 00:00:00;7;14;12;6;2;11;7;1;1
2019-11-19 00:15:00;9;7;7;5;2;7;7;2;5
2019-11-19 00:30:00;8;7;6;3;2;16;7;1;2
2019-11-19 00:45:00;11;6;6;1;1;7;8;0;0
2019-11-19 01:00:00;7;6;5;2;1;5;6;0;0
2019-11-19 01:15:00;4;6;7;4;0;4;4;0;0
2019-11-19 01:30:00;9;1;2;0;0;9;5;0;0
2019-11-19 01:45:00;11;10;4;4;0;8;4;0;0
2019-11-19 02:00:00;4;1;2;0;0;4;6;1;1
2019-11-19 02:15:00;4;0;5;1;0;8;5;0;0
2019-11-19 02:30:00;3;3;1;1;1;6;6;0;0
2019-11-19 02:45:00;1;0;1;1;4;9;3;0;0
2019-11-19 03:00:00;7;6;5;3;1;11;6;0;0
2019-11-19 03:15:00;8;1;1;1;0;8;3;2;1
2019-11-19 03:30:00;5;5;3;2;3;10;7;0;0
2019-11-19 03:45:00;5;0;2;1;0;5;3;0;0
2019-11-19 04:00:00;11;1;1;0;0;8;5;0;0
2019-11-19 04:15:00;8;3;4;1;0;12;4;0;0
2019-11-19 04:30:00;7;6;6;2;0;21;9;1;1
2019-11-19 04:45:00;15;10;12;3;0;28;14;1;0
2019-11-19 05:00:00;21;7;8;1;0;32;14;0;0
2019-11-19 05:15:00;42;21;19;6;1;35;20;3;6
2019-11-19 05:30:00;40;22;27;7;0;63;42;6;9
2019-11-19 05:45:00;66;41;62;18;1;85;70;8;17
2019-11-19 06:00:00;71;47;52;9;3;63;64;5;6
2019-11-19 06:15:00;69;66;76;13;6;84;90;8;16
2019-11-19 06:30:00;101;93;78;16;11;111;116;10;19
2019-11-19 06:45:00;102;104;80;15;7;102;110;9;18
2019-11-19 07:00:00;147;186;95;13;9;109;123;17;26
2019-11-19 07:15:00;175;198;124;39;12;110;104;8;21
2019-11-19 07:30:00;108;129;72;24;8;70;75;15;22
2019-11-19 07:45:00;
2019-11-19 08:00:00;
2019-11-19 08:15:00;
2019-11-19 08:30:00;
2019-11-19 08:45:00;
2019-11-19 09:00:00;
2019-11-19 09:15:00;29;42;30;7;3;28;22;6;7
2019-11-19 09:30:00;102;123;86;22;12;114;74;11;17
2019-11-19 09:45:00;112;75;102;16;9;87;68;21;19
2019-11-19 10:00:00;86;80;61;19;9;87;65;21;22
2019-11-19 10:15:00;89;86;61;14;12;104;87;13;20
