DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-06-12 00:00:00;4;8;14;13;0;0;0;0;0;0;0;0
2020-06-12 00:15:00;20;8;15;8;0;0;0;0;0;0;0;0
2020-06-12 00:30:00;7;17;6;9;0;0;0;0;0;0;0;0
2020-06-12 00:45:00;6;2;10;17;0;0;0;0;0;0;0;0
2020-06-12 01:00:00;18;4;11;8;0;0;0;0;0;0;0;0
2020-06-12 01:15:00;11;4;14;6;0;0;0;0;0;0;0;0
2020-06-12 01:30:00;10;8;15;18;0;0;0;0;0;0;0;0
2020-06-12 01:45:00;5;3;4;7;0;0;0;0;0;0;0;0
2020-06-12 02:00:00;2;5;4;5;0;0;0;0;0;0;0;0
2020-06-12 02:15:00;2;2;7;6;0;0;0;0;0;0;0;0
2020-06-12 02:30:00;5;5;5;4;0;0;0;0;0;0;0;0
2020-06-12 02:45:00;9;6;5;5;0;0;0;0;0;0;0;0
2020-06-12 03:00:00;8;1;4;1;0;0;0;0;0;0;0;0
2020-06-12 03:15:00;7;0;4;4;0;0;0;0;0;0;0;0
2020-06-12 03:30:00;7;3;3;4;0;0;0;0;0;0;0;0
2020-06-12 03:45:00;10;4;2;7;0;0;0;0;0;0;0;0
2020-06-12 04:00:00;5;4;1;0;0;0;0;0;0;0;0;0
2020-06-12 04:15:00;9;1;6;10;0;0;0;0;0;0;0;0
2020-06-12 04:30:00;5;2;7;7;0;0;0;0;0;0;0;0
2020-06-12 04:45:00;14;1;11;14;0;0;0;0;0;0;0;0
2020-06-12 05:00:00;10;5;11;8;0;0;0;0;0;0;0;0
2020-06-12 05:15:00;24;7;18;14;0;0;0;0;0;0;0;0
2020-06-12 05:30:00;40;15;24;28;0;0;0;0;0;0;0;0
2020-06-12 05:45:00;37;30;21;23;0;0;0;0;0;0;0;0
2020-06-12 06:00:00;32;16;31;34;0;0;0;0;0;0;0;0
2020-06-12 06:15:00;39;36;29;34;0;0;0;0;0;0;0;0
2020-06-12 06:30:00;58;29;29;42;6;0;0;0;7;1;0;0
2020-06-12 06:45:00;49;33;41;52;2;0;0;0;0;2;0;0
2020-06-12 07:00:00;48;31;36;49;0;0;0;0;0;0;0;0
2020-06-12 07:15:00;80;37;41;81;6;2;0;0;1;0;0;0
2020-06-12 07:30:00;76;39;37;55;0;0;0;0;0;2;0;0
2020-06-12 07:45:00;86;49;40;70;0;0;0;0;3;6;0;0
2020-06-12 08:00:00;77;54;61;52;0;3;0;0;0;2;0;0
2020-06-12 08:15:00;70;37;52;61;7;0;0;0;1;2;0;0
2020-06-12 08:30:00;90;52;58;68;0;1;0;0;1;5;0;0
2020-06-12 08:45:00;93;71;60;78;3;1;0;0;0;0;0;0
