DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-07-16 00:00:00;3;1;0;0;1;2;0;0
2020-07-16 00:15:00;3;4;0;0;2;3;0;0
2020-07-16 00:30:00;7;9;0;0;3;4;0;0
2020-07-16 00:45:00;0;3;0;0;1;4;0;0
2020-07-16 01:00:00;0;1;0;0;2;2;0;0
2020-07-16 01:15:00;1;1;0;0;3;2;0;0
2020-07-16 01:30:00;6;0;0;0;4;4;0;0
2020-07-16 01:45:00;2;3;0;0;0;2;0;0
2020-07-16 02:00:00;4;5;0;0;2;3;0;0
2020-07-16 02:15:00;2;2;0;0;2;5;0;0
2020-07-16 02:30:00;6;1;0;0;4;1;0;0
2020-07-16 02:45:00;6;0;0;0;4;0;0;0
2020-07-16 03:00:00;4;1;0;0;1;7;0;0
2020-07-16 03:15:00;1;0;1;0;0;1;0;0
2020-07-16 03:30:00;2;3;0;0;4;4;0;0
2020-07-16 03:45:00;0;3;0;0;2;3;0;0
2020-07-16 04:00:00;3;3;0;0;3;2;0;0
2020-07-16 04:15:00;5;5;0;0;3;6;0;0
2020-07-16 04:30:00;5;4;0;0;2;9;0;0
2020-07-16 04:45:00;4;11;0;0;11;25;0;0
2020-07-16 05:00:00;8;21;4;0;34;56;13;0
2020-07-16 05:15:00;18;40;4;0;78;130;19;0
2020-07-16 05:30:00;30;67;4;0;115;106;16;15
2020-07-16 05:45:00;87;139;6;0;58;55;12;24
2020-07-16 06:00:00;85;133;8;0;38;39;4;22
2020-07-16 06:15:00;41;85;0;0;56;48;17;4
2020-07-16 06:30:00;40;82;1;0;55;59;9;4
2020-07-16 06:45:00;45;104;0;0;54;55;14;1
2020-07-16 07:00:00;31;57;7;0;62;46;10;1
2020-07-16 07:15:00;46;87;6;0;56;54;7;1
2020-07-16 07:30:00;61;84;4;0;78;72;17;1
2020-07-16 07:45:00;51;89;7;0;66;70;24;0
2020-07-16 08:00:00;31;62;5;0;43;53;11;3
2020-07-16 08:15:00;45;82;8;0;44;46;15;0
2020-07-16 08:30:00;33;61;9;0;33;32;3;0
2020-07-16 08:45:00;20;50;5;0;25;42;4;0
2020-07-16 09:00:00;32;52;8;0;32;26;3;1
2020-07-16 09:15:00;30;36;7;0;26;35;9;0
2020-07-16 09:30:00;32;52;11;0;30;29;5;0
2020-07-16 09:45:00;26;34;9;0;33;30;0;0
2020-07-16 10:00:00;21;41;7;0;43;38;1;0
2020-07-16 10:15:00;37;30;9;0;37;28;2;0
2020-07-16 10:30:00;27;51;7;0;40;30;0;3
2020-07-16 10:45:00;28;41;11;0;40;28;4;2
2020-07-16 11:00:00;24;37;8;0;39;31;1;1
2020-07-16 11:15:00;30;41;10;0;33;20;22;3
2020-07-16 11:30:00;31;50;9;0;46;32;2;4
2020-07-16 11:45:00;28;45;8;0;30;32;0;6
2020-07-16 12:00:00;35;47;10;0;35;30;5;13
2020-07-16 12:15:00;30;40;7;0;28;28;3;7
2020-07-16 12:30:00;41;49;7;0;37;32;3;3
2020-07-16 12:45:00;35;44;7;0;52;42;5;13
2020-07-16 13:00:00;32;56;8;0;59;45;14;4
2020-07-16 13:15:00;33;42;13;0;73;74;6;3
2020-07-16 13:30:00;34;61;10;0;74;90;29;4
2020-07-16 13:45:00;56;80;12;0;63;80;10;9
2020-07-16 14:00:00;83;112;12;0;79;69;7;18
2020-07-16 14:15:00;134;171;7;0;59;40;1;23
2020-07-16 14:30:00;111;149;10;0;50;48;0;15
2020-07-16 14:45:00;48;63;7;0;56;45;0;24
2020-07-16 15:00:00;62;88;5;0;45;39;0;24
2020-07-16 15:15:00;47;67;6;0;58;31;1;23
2020-07-16 15:30:00;40;60;3;0;56;35;0;20
2020-07-16 15:45:00;50;62;5;0;51;36;3;14
2020-07-16 16:00:00;46;63;4;0;54;39;0;12
2020-07-16 16:15:00;45;65;11;0;66;41;1;15
2020-07-16 16:30:00;62;69;6;0;60;44;2;9
2020-07-16 16:45:00;44;66;6;0;61;45;3;14
2020-07-16 17:00:00;48;42;11;0;57;45;0;22
2020-07-16 17:15:00;44;51;7;0;48;41;0;14
2020-07-16 17:30:00;43;43;11;0;45;26;0;6
2020-07-16 17:45:00;39;55;4;0;41;31;0;9
2020-07-16 18:00:00;36;39;6;0;44;36;2;3
2020-07-16 18:15:00;34;47;13;0;51;27;2;10
2020-07-16 18:30:00;36;49;8;0;39;20;1;2
2020-07-16 18:45:00;22;30;3;0;29;16;0;4
2020-07-16 19:00:00;25;38;0;0;30;20;0;4
2020-07-16 19:15:00;16;27;3;0;22;20;0;1
2020-07-16 19:30:00;17;27;5;0;19;18;0;0
2020-07-16 19:45:00;17;12;1;0;13;11;0;1
2020-07-16 20:00:00;18;20;2;0;22;12;0;0
2020-07-16 20:15:00;16;16;1;0;19;21;0;0
2020-07-16 20:30:00;21;19;7;0;24;27;1;0
2020-07-16 20:45:00;12;22;1;0;30;38;25;0
2020-07-16 21:00:00;12;31;3;0;44;68;16;0
2020-07-16 21:15:00;19;26;3;0;50;106;35;1
2020-07-16 21:30:00;23;35;4;0;34;65;11;10
2020-07-16 21:45:00;55;68;8;0;28;31;3;18
2020-07-16 22:00:00;66;111;4;0;49;23;5;10
2020-07-16 22:15:00;25;31;3;0;14;18;0;2
2020-07-16 22:30:00;7;10;2;0;9;8;0;0
2020-07-16 22:45:00;5;5;1;0;4;5;0;0
2020-07-16 23:00:00;7;5;0;0;11;7;0;0
2020-07-16 23:15:00;5;3;0;0;6;2;0;0
2020-07-16 23:30:00;5;9;2;0;6;3;0;0
2020-07-16 23:45:00;3;8;0;0;4;4;0;1
