DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-06-08 00:00:00;10;10;3;0;2;4;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 00:15:00;9;10;3;0;5;11;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 00:30:00;6;7;5;0;6;6;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 00:45:00;5;15;11;0;3;6;6;9;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 01:00:00;7;7;5;0;7;10;1;5;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 01:15:00;3;2;5;0;9;9;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 01:30:00;3;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 01:45:00;2;4;3;0;7;9;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 02:00:00;2;2;2;0;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 02:15:00;2;4;2;1;5;5;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 02:30:00;0;1;1;0;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 02:45:00;6;8;3;0;4;5;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 03:00:00;7;8;6;0;6;7;3;8;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 03:15:00;6;4;0;1;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 03:30:00;3;2;1;0;4;3;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 03:45:00;6;6;2;0;5;5;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 04:00:00;10;10;1;0;6;5;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 04:15:00;6;4;2;0;15;16;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 04:30:00;8;10;5;1;8;9;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 04:45:00;28;27;5;3;13;13;4;11;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 05:00:00;50;57;22;1;26;29;11;23;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 05:15:00;64;83;45;7;43;43;19;39;0;0;0;0;0;0;0;0;0;0;0
2020-06-08 05:30:00;48;54;24;10;43;38;8;21;0;0;0;0;0;0;1;0;0;0;0
2020-06-08 05:45:00;48;55;32;9;42;37;12;32;0;0;0;0;0;0;0;1;0;0;0
2020-06-08 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 06:15:00;73;80;57;12;51;51;25;55;1;0;0;0;0;0;0;0;0;0;0
2020-06-08 06:30:00;61;98;67;14;67;57;31;68;1;0;0;0;0;0;0;0;0;0;0
2020-06-08 06:45:00;98;102;61;13;80;71;29;67;0;0;0;0;0;0;0;1;0;0;0
2020-06-08 07:00:00;81;86;60;16;59;58;33;62;0;0;0;0;0;0;0;4;0;0;0
2020-06-08 07:15:00;93;98;81;18;72;66;32;65;11;0;0;0;0;0;0;8;0;0;0
2020-06-08 07:30:00;89;104;77;20;60;67;45;90;4;0;0;0;0;0;0;6;0;0;0
2020-06-08 07:45:00;90;111;67;16;77;76;33;63;6;0;0;0;0;0;0;4;0;0;0
2020-06-08 08:00:00;77;99;71;17;71;54;34;73;5;0;0;0;0;0;0;2;0;0;0
2020-06-08 08:15:00;85;111;84;16;79;73;47;84;7;0;0;0;0;0;0;7;0;0;2
2020-06-08 08:30:00;88;110;67;15;84;97;35;57;11;0;0;0;0;0;0;8;0;0;0
2020-06-08 08:45:00;93;123;77;18;88;81;55;72;11;0;0;0;0;0;0;4;0;0;0
